ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1999,1999-11-14,9,22.309,NOR,,SFO,W 24-6,,
2,1999,1999-11-21,10,22.316,NOR,@,JAX,L 23-41,,
3,1999,1999-11-28,11,22.323,NOR,@,STL,L 12-43,,
4,1999,1999-12-05,12,22.330,NOR,@,ATL,L 12-35,,
5,1999,1999-12-12,13,22.337,NOR,,STL,L 14-30,,
6,1999,1999-12-19,14,22.344,NOR,@,BAL,L 8-31,*,
7,1999,1999-12-24,15,22.349,NOR,,DAL,W 31-24,*,
8,1999,2000-01-02,16,22.358,NOR,@,CAR,L 13-45,*,
9,2000,2000-09-03,1,23.238,NOR,,DET,L 10-14,,
10,2000,2000-09-10,2,23.245,NOR,@,SDG,W 28-27,,
11,2000,2000-09-17,3,23.252,NOR,@,SEA,L 10-20,*,1.0
12,2000,2000-09-24,4,23.259,NOR,,PHI,L 7-21,*,
13,2000,2000-10-08,5,23.273,NOR,@,CHI,W 31-10,*,
14,2000,2000-10-15,6,23.280,NOR,,CAR,W 24-6,,
15,2000,2000-10-22,7,23.287,NOR,@,ATL,W 21-19,,
16,2000,2000-10-29,8,23.294,NOR,@,ARI,W 21-10,,
17,2000,2000-11-05,9,23.301,NOR,,SFO,W 31-15,,
18,2000,2000-11-12,10,23.308,NOR,@,CAR,W 20-10,,
19,2000,2000-11-19,11,23.315,NOR,,OAK,L 22-31,,
20,2000,2000-11-26,12,23.322,NOR,@,STL,W 31-24,,
21,2000,2000-12-17,15,23.343,NOR,,ATL,W 23-7,,
22,2000,2000-12-24,16,23.350,NOR,,STL,L 21-26,,
23,2001,2001-09-09,1,24.243,NOR,@,BUF,W 24-6,,
24,2001,2001-09-30,2,24.264,NOR,@,NYG,L 13-21,,
25,2001,2001-10-07,3,24.271,NOR,,MIN,W 28-15,,
26,2001,2001-10-14,4,24.278,NOR,@,CAR,W 27-25,,
27,2001,2001-10-21,5,24.285,NOR,,ATL,L 13-20,,
28,2001,2001-10-28,6,24.292,NOR,@,STL,W 34-31,,
29,2001,2001-11-04,7,24.299,NOR,,NYJ,L 9-16,,
30,2001,2001-11-11,8,24.306,NOR,@,SFO,L 27-28,,
31,2001,2001-11-18,9,24.313,NOR,,IND,W 34-20,,
32,2001,2001-11-25,10,24.320,NOR,@,NWE,L 17-34,,
33,2001,2001-12-02,11,24.327,NOR,,CAR,W 27-23,,
34,2001,2001-12-09,12,24.334,NOR,@,ATL,W 28-10,,
35,2001,2001-12-17,13,24.342,NOR,,STL,L 21-34,,
