ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
40,2009,2009-11-09,8,24.047,DEN,,PIT,L 10-28,,0,0,,0,0.0,1,0,0,0,0
41,2009,2009-11-15,9,24.053,DEN,@,WAS,L 17-27,,0,0,,0,0.0,2,0,0,0,0
42,2009,2009-11-22,10,24.060,DEN,,SDG,L 3-32,,0,0,,0,0.0,1,2,0,0,0
43,2009,2009-11-26,11,24.064,DEN,,NYG,W 26-6,,0,0,,0,0.0,1,0,0,0,0
44,2009,2009-12-06,12,24.074,DEN,@,KAN,W 44-13,,,,,,,,,,,
45,2009,2009-12-13,13,24.081,DEN,@,IND,L 16-28,,0,0,,0,0.0,1,0,0,0,0
46,2009,2009-12-20,14,24.088,DEN,,OAK,L 19-20,,0,0,,0,0.0,0,1,0,0,0
47,2009,2009-12-27,15,24.095,DEN,@,PHI,L 27-30,,1,1,1.00,0,0.0,0,0,0,0,0
48,2009,2010-01-03,16,24.102,DEN,,KAN,L 24-44,,0,0,,0,0.0,1,0,0,0,0
49,2010,2010-09-12,1,24.354,DEN,@,JAX,L 17-24,,0,0,,0,0.0,2,0,0,0,0
50,2010,2010-09-19,2,24.361,DEN,,SEA,W 31-14,,0,0,,0,0.0,1,0,0,0,0
51,2010,2010-09-26,3,25.003,DEN,,IND,L 13-27,,0,0,,0,0.0,0,1,0,0,0
52,2010,2010-10-03,4,25.010,DEN,@,TEN,W 26-20,,0,0,,0,0.0,1,0,0,0,0
53,2010,2010-10-10,5,25.017,DEN,@,BAL,L 17-31,,0,0,,0,0.0,4,0,0,0,0
54,2010,2010-10-17,6,25.024,DEN,,NYJ,L 20-24,*,0,0,,0,1.0,2,0,0,0,0
55,2010,2010-10-24,7,25.031,DEN,,OAK,L 14-59,,0,0,,0,0.0,7,3,0,0,0
56,2010,2010-10-31,8,25.038,DEN,@,SFO,L 16-24,*,0,0,,0,0.0,4,0,0,0,0
57,2010,2010-11-14,9,25.052,DEN,,KAN,W 49-29,,0,0,,0,0.0,2,0,0,0,0
58,2010,2010-11-22,10,25.060,DEN,@,SDG,L 14-35,,0,0,,0,0.0,2,0,0,0,0
59,2010,2010-11-28,11,25.066,DEN,,STL,L 33-36,,,,,,,,,,,
60,2010,2010-12-05,12,25.073,DEN,@,KAN,L 6-10,,0,0,,0,0.0,0,2,0,0,0
61,2010,2010-12-12,13,25.080,DEN,@,ARI,L 13-43,,0,0,,0,0.0,3,0,0,0,0
62,2010,2010-12-19,14,25.087,DEN,@,OAK,L 23-39,,0,0,,0,0.0,2,0,0,0,0
63,2010,2010-12-26,15,25.094,DEN,,HOU,W 24-23,,,,,,,,,,,
64,2010,2011-01-02,16,25.101,DEN,,SDG,L 28-33,,,,,,,,,,,
65,2011,2011-10-09,5,26.016,DEN,,SDG,L 24-29,,0,0,,0,0.0,6,2,0,0,0
66,2011,2011-10-23,6,26.030,DEN,@,MIA,W 18-15,*,0,0,,0,0.0,2,0,0,0,0
67,2011,2011-10-30,7,26.037,DEN,,DET,L 10-45,*,0,0,,0,0.0,1,0,0,0,0
68,2011,2011-11-06,8,26.044,DEN,@,OAK,W 38-24,*,0,0,,0,0.0,1,1,0,0,0
69,2011,2011-11-13,9,26.051,DEN,@,KAN,W 17-10,*,0,0,,0,0.0,1,1,0,0,0
70,2011,2011-11-17,10,26.055,DEN,,NYJ,W 17-13,*,0,0,,0,0.0,0,2,0,0,0
71,2011,2011-11-27,11,26.065,DEN,@,SDG,W 16-13,*,0,0,,0,0.0,0,1,0,0,0
72,2011,2011-12-04,12,26.072,DEN,@,MIN,W 35-32,*,0,0,,0,0.0,2,1,0,0,0
73,2011,2011-12-11,13,26.079,DEN,,CHI,W 13-10,*,0,0,,0,0.0,5,1,0,0,0
74,2011,2011-12-18,14,26.086,DEN,,NWE,L 23-41,*,0,0,,0,0.0,6,3,0,0,0
75,2011,2011-12-24,15,26.092,DEN,@,BUF,L 14-40,*,0,0,,0,0.0,2,1,0,0,0
76,2011,2012-01-01,16,26.100,DEN,,KAN,L 3-7,*,0,0,,0,0.0,2,1,0,0,0
