ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1977,1977-09-18,1,22.256,HOU,,NYJ,W 20-0,,,,,,,,,,
2,1977,1977-09-25,2,22.263,HOU,@,GNB,W 16-10,,,,,,,,,,
3,1977,1977-10-02,3,22.270,HOU,@,MIA,L 7-27,,,,,,,,,,
4,1977,1977-10-09,4,22.277,HOU,,PIT,W 27-10,0,0,,0,0,0,0.0,1,0,0
5,1977,1977-10-16,5,22.284,HOU,,CLE,L 23-24,,,,,,,,,,
6,1977,1977-10-23,6,22.291,HOU,@,PIT,L 10-27,,,,,,,,,,
7,1977,1977-10-30,7,22.298,HOU,@,CIN,L 10-13,,,,,,,,,,
8,1977,1977-11-06,8,22.305,HOU,,CHI,W 47-0,,,,,,,,,,
9,1977,1977-11-13,9,22.312,HOU,@,OAK,L 29-34,0,0,,0,0,0,0.0,1,0,0
10,1977,1977-11-20,10,22.319,HOU,@,SEA,W 22-10,,,,,,,,,,
11,1977,1977-11-27,11,22.326,HOU,,KAN,W 34-20,,,,,,,,,,
12,1977,1977-12-04,12,22.333,HOU,,DEN,L 14-24,,,,,,,,,,
13,1977,1977-12-11,13,22.340,HOU,@,CLE,W 19-15,,,,,,,,,,
14,1977,1977-12-18,14,22.347,HOU,,CIN,W 21-16,,,,,,,,,,
15,1978,1978-09-03,1,23.241,HOU,@,ATL,L 14-20,,,,,,,,,,
16,1978,1978-09-10,2,23.248,HOU,@,KAN,W 20-17,0,0,,0,0,0,0.0,1,8,0
17,1978,1978-09-17,3,23.255,HOU,,SFO,W 20-19,,,,,,,,,,
18,1978,1978-09-24,4,23.262,HOU,,RAM,L 6-10,,,,,,,,,,
19,1978,1978-10-01,5,23.269,HOU,@,CLE,W 16-13,,,,,,,,,,
20,1978,1978-10-23,8,23.291,HOU,@,PIT,W 24-17,,,,,,,,,,
21,1978,1978-10-29,9,23.297,HOU,@,CIN,L 13-28,,,,,,,,,,
22,1978,1978-11-05,10,23.304,HOU,,CLE,W 14-10,,,,,,,,,,
23,1978,1978-11-12,11,23.311,HOU,@,NWE,W 26-23,,,,,,,,,,
24,1978,1978-11-20,12,23.319,HOU,,MIA,W 35-30,,,,,,,,,,
25,1978,1978-11-26,13,23.325,HOU,,CIN,W 17-10,,,,,,,,,,
26,1978,1978-12-03,14,23.332,HOU,,PIT,L 3-13,,,,,,,,,,
27,1978,1978-12-10,15,23.339,HOU,@,NOR,W 17-12,,,,,,,,,,
28,1978,1978-12-17,16,23.346,HOU,,SDG,L 24-45,,,,,,,,,,
29,1979,1979-09-02,1,24.240,HOU,@,WAS,W 29-27,,,,,,,,,,
30,1979,1979-09-09,2,24.247,HOU,@,PIT,L 7-38,,,,,,,,,,
31,1979,1979-09-16,3,24.254,HOU,,KAN,W 20-6,,,,,,,,,,
32,1979,1979-09-23,4,24.261,HOU,@,CIN,W 30-27,,,,,,,,,,
33,1979,1979-09-30,5,24.268,HOU,,CLE,W 31-10,,,,,,,,,,
34,1979,1979-10-07,6,24.275,HOU,,STL,L 17-24,,,,,,,,,,
35,1979,1979-10-14,7,24.282,HOU,@,BAL,W 28-16,,,,,,,,,,
36,1979,1979-10-21,8,24.289,HOU,@,SEA,L 14-34,,,,,,,,,,
