ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1985,1985-09-08,1,22.083,DET,@,ATL,W 28-27,,,,,
2,1985,1985-09-29,4,22.104,DET,,TAM,W 30-9,,,,,
3,1985,1985-10-06,5,22.111,DET,@,GNB,L 10-43,,,,,
4,1985,1985-10-20,7,22.125,DET,,SFO,W 23-21,,,,,
5,1985,1985-10-27,8,22.132,DET,,MIA,W 31-21,,,,,
6,1985,1985-11-03,9,22.139,DET,@,MIN,L 13-16,,,,,
7,1985,1985-11-10,10,22.146,DET,@,CHI,L 3-24,,,,,
8,1985,1985-11-17,11,22.153,DET,,MIN,W 41-21,,,,,
9,1985,1985-11-24,12,22.160,DET,@,TAM,L 16-19,,,,,
10,1985,1985-11-28,13,22.164,DET,,NYJ,W 31-20,,,,,
11,1986,1986-09-07,1,23.082,DET,@,MIN,W 13-10,,,,,
12,1986,1986-09-14,2,23.089,DET,,DAL,L 7-31,,,,,
13,1986,1986-09-21,3,23.096,DET,,TAM,L 20-24,,,,,
14,1986,1986-09-28,4,23.103,DET,@,CLE,L 21-24,,,,,
15,1987,1987-09-13,1,24.088,DET,@,MIN,L 19-34,,0,0,,0
16,1987,1987-09-20,2,24.095,DET,@,RAI,L 7-27,,0,0,,0
17,1987,1987-10-25,6,24.130,DET,,GNB,L 33-34,,0,0,,0
18,1987,1987-11-01,7,24.137,DET,@,DEN,L 0-34,,0,0,,0
19,1987,1987-11-08,8,24.144,DET,,DAL,W 27-17,,0,0,,0
20,1987,1987-11-15,9,24.151,DET,@,WAS,L 13-20,,0,0,,0
21,1987,1987-11-22,10,24.158,DET,@,CHI,L 10-30,,0,0,,0
22,1987,1987-11-26,11,24.162,DET,,KAN,L 20-27,,0,0,,0
23,1987,1987-12-06,12,24.172,DET,,RAM,L 16-37,,1,19,19.00,0
24,1987,1987-12-13,13,24.179,DET,@,TAM,W 20-10,,0,0,,0
25,1987,1987-12-20,14,24.186,DET,,MIN,L 14-17,,0,0,,0
26,1987,1987-12-27,15,24.193,DET,@,ATL,W 30-13,,0,0,,0
27,1988,1988-09-04,1,25.079,DET,,ATL,W 31-17,,,,,
28,1988,1988-09-11,2,25.086,DET,@,RAM,L 10-17,,,,,
29,1988,1988-09-18,3,25.093,DET,,NOR,L 14-22,,,,,
30,1988,1988-09-25,4,25.100,DET,,NYJ,L 10-17,,,,,
31,1988,1988-10-02,5,25.107,DET,@,SFO,L 13-20,,,,,
32,1988,1988-10-09,6,25.114,DET,,CHI,L 7-24,,,,,
33,1988,1988-10-16,7,25.121,DET,@,NYG,L 10-30,,,,,
34,1988,1988-10-23,8,25.128,DET,@,KAN,W 7-6,,,,,
35,1988,1988-10-30,9,25.135,DET,,NYG,L 10-13,,,,,
36,1988,1988-11-06,10,25.142,DET,@,MIN,L 17-44,,,,,
37,1988,1988-11-13,11,25.149,DET,,TAM,L 20-23,,,,,
38,1988,1988-11-20,12,25.156,DET,@,GNB,W 19-9,,,,,
39,1988,1988-11-24,13,25.160,DET,,MIN,L 0-23,,,,,
40,1988,1988-12-04,14,25.170,DET,,GNB,W 30-14,,,,,
41,1988,1988-12-11,15,25.177,DET,@,CHI,L 12-13,,,,,
42,1988,1988-12-18,16,25.184,DET,@,TAM,L 10-21,,,,,
43,1989,1989-09-10,1,26.085,DET,,PHO,L 13-16,,,,,
44,1989,1989-09-17,2,26.092,DET,@,NYG,L 14-24,,,,,
45,1989,1989-09-24,3,26.099,DET,,CHI,L 27-47,,,,,
46,1989,1989-10-01,4,26.106,DET,,PIT,L 3-23,,,,,
47,1989,1989-10-08,5,26.113,DET,@,MIN,L 17-24,,,,,
48,1989,1989-10-15,6,26.120,DET,@,TAM,W 17-16,,,,,
49,1989,1989-10-22,7,26.127,DET,,MIN,L 7-20,,,,,
50,1989,1989-10-29,8,26.134,DET,@,GNB,L 20-23,,,,,
51,1989,1989-11-05,9,26.141,DET,@,HOU,L 31-35,,,,,
52,1989,1989-11-12,10,26.148,DET,,GNB,W 31-22,,,,,
53,1989,1989-11-19,11,26.155,DET,@,CIN,L 7-42,,,,,
54,1989,1989-11-23,12,26.159,DET,,CLE,W 13-10,,,,,
55,1989,1989-12-03,13,26.169,DET,,NOR,W 21-14,,,,,
56,1989,1989-12-10,14,26.176,DET,@,CHI,W 27-17,,,,,
57,1989,1989-12-17,15,26.183,DET,,TAM,W 33-7,,,,,
58,1989,1989-12-24,16,26.190,DET,@,ATL,W 31-24,,,,,
59,1990,1990-09-09,1,27.084,DET,,TAM,L 21-38,,,,,
60,1990,1990-09-16,2,27.091,DET,,ATL,W 21-14,,,,,
61,1990,1990-09-23,3,27.098,DET,@,TAM,L 20-23,,,,,
62,1990,1990-09-30,4,27.105,DET,,GNB,L 21-24,,,,,
63,1990,1990-10-07,5,27.112,DET,@,MIN,W 34-27,,,,,
64,1990,1990-10-14,6,27.119,DET,@,KAN,L 24-43,,,,,
65,1990,1990-10-28,7,27.133,DET,@,NOR,W 27-10,,,,,
66,1990,1990-11-04,8,27.140,DET,,WAS,L 38-41,,,,,
67,1990,1990-11-11,9,27.147,DET,,MIN,L 7-17,,,,,
68,1990,1990-11-18,10,27.154,DET,@,NYG,L 0-20,,,,,
69,1990,1990-11-22,11,27.158,DET,,DEN,W 40-27,,,,,
70,1990,1990-12-02,12,27.168,DET,@,CHI,L 17-23,,,,,
71,1990,1990-12-10,13,27.176,DET,,RAI,L 31-38,,,,,
72,1990,1990-12-16,14,27.182,DET,,CHI,W 38-21,,,,,
73,1990,1990-12-22,15,27.188,DET,@,GNB,W 24-17,,,,,
74,1990,1990-12-30,16,27.196,DET,@,SEA,L 10-30,,,,,
75,1991,1991-09-01,1,28.076,DET,@,WAS,L 0-45,,,,,
76,1991,1991-09-08,2,28.083,DET,,GNB,W 23-14,,,,,
77,1991,1991-09-15,3,28.090,DET,,MIA,W 17-13,,,,,
78,1991,1991-09-22,4,28.097,DET,@,IND,W 33-24,,,,,
79,1991,1991-09-29,5,28.104,DET,,TAM,W 31-3,,,,,
80,1991,1991-10-06,6,28.111,DET,,MIN,W 24-20,,,,,
81,1991,1991-10-20,7,28.125,DET,@,SFO,L 3-35,,,,,
82,1991,1991-10-27,8,28.132,DET,,DAL,W 34-10,,,,,
83,1991,1991-11-03,9,28.139,DET,@,CHI,L 10-20,,,,,
84,1991,1991-11-10,10,28.146,DET,@,TAM,L 21-30,,,,,
85,1991,1991-11-17,11,28.153,DET,,RAM,W 21-10,,,,,
86,1991,1991-11-24,12,28.160,DET,@,MIN,W 34-14,,,,,
87,1991,1991-11-28,13,28.164,DET,,CHI,W 16-6,,,,,
88,1991,1991-12-08,14,28.174,DET,,NYJ,W 34-20,,,,,
89,1991,1991-12-15,15,28.181,DET,@,GNB,W 21-17,,,,,
90,1991,1991-12-22,16,28.188,DET,@,BUF,W 17-14,,,,,
91,1992,1992-09-06,1,29.081,DET,@,CHI,L 24-27,,,,,
92,1992,1992-09-13,2,29.088,DET,,MIN,W 31-17,,,,,
93,1992,1992-09-20,3,29.095,DET,@,WAS,L 10-13,,,,,
94,1992,1992-09-27,4,29.102,DET,,TAM,L 23-27,,,,,
95,1992,1992-10-04,5,29.109,DET,,NOR,L 7-13,,,,,
96,1992,1992-10-15,6,29.120,DET,@,MIN,L 14-31,,,,,
97,1992,1992-10-25,7,29.130,DET,@,TAM,W 38-7,,,,,
98,1993,1993-09-05,1,30.080,DET,,ATL,W 30-13,,,,,
99,1993,1993-09-12,2,30.087,DET,@,NWE,W 19-16,,,,,
100,1993,1993-09-19,3,30.094,DET,@,NOR,L 3-14,,,,,
101,1993,1993-09-26,4,30.101,DET,,PHO,W 26-20,,,,,
102,1993,1993-10-03,5,30.108,DET,@,TAM,L 10-27,,,,,
103,1993,1993-10-17,6,30.122,DET,,SEA,W 30-10,,,,,
104,1993,1993-10-24,7,30.129,DET,@,RAM,W 16-13,,,,,
105,1993,1993-10-31,8,30.136,DET,@,MIN,W 30-27,,,,,
106,1993,1993-11-07,9,30.143,DET,,TAM,W 23-0,,,,,
107,1993,1993-11-21,10,30.157,DET,@,GNB,L 17-26,,,,,
108,1993,1993-11-25,11,30.161,DET,,CHI,L 6-10,,,,,
109,1993,1993-12-05,12,30.171,DET,,MIN,L 0-13,,,,,
110,1993,1993-12-12,13,30.178,DET,@,PHO,W 21-14,,,,,
111,1993,1993-12-19,14,30.185,DET,,SFO,L 17-55,,,,,
112,1993,1993-12-26,15,30.192,DET,@,CHI,W 20-14,,,,,
113,1993,1994-01-02,16,30.199,DET,,GNB,W 30-20,,,,,
114,1994,1994-09-04,1,31.079,DET,,ATL,W 31-28,,,,,
115,1994,1994-09-11,2,31.086,DET,@,MIN,L 3-10,,,,,
116,1994,1994-09-19,3,31.094,DET,@,DAL,W 20-17,,,,,
117,1994,1994-09-25,4,31.100,DET,,NWE,L 17-23,,,,,
118,1994,1994-10-02,5,31.107,DET,@,TAM,L 14-24,,,,,
119,1994,1994-10-09,6,31.114,DET,,SFO,L 21-27,,,,,
120,1994,1994-10-23,7,31.128,DET,,CHI,W 21-16,,,,,
121,1994,1994-10-30,8,31.135,DET,@,NYG,W 28-25,,,,,
122,1994,1994-11-06,9,31.142,DET,@,GNB,L 30-38,,,,,
123,1994,1994-11-13,10,31.149,DET,,TAM,W 14-9,,,,,
124,1994,1994-11-20,11,31.156,DET,@,CHI,L 10-20,,,,,
125,1994,1994-11-24,12,31.160,DET,,BUF,W 35-21,,,,,
126,1994,1994-12-04,13,31.170,DET,,GNB,W 34-31,,,,,
127,1994,1994-12-10,14,31.176,DET,@,NYJ,W 18-7,,,,,
128,1994,1994-12-17,15,31.183,DET,,MIN,W 41-19,,,,,
129,1994,1994-12-25,16,31.191,DET,@,MIA,L 20-27,,,,,
130,1995,1995-09-03,1,32.078,DET,@,PIT,L 20-23,,,,,
131,1995,1995-09-10,2,32.085,DET,@,MIN,L 10-20,,,,,
132,1995,1995-09-17,3,32.092,DET,,ARI,L 17-20,,,,,
133,1995,1995-09-25,4,32.100,DET,,SFO,W 27-24,,,,,
134,1995,1995-10-08,5,32.113,DET,,CLE,W 38-20,,,,,
135,1995,1995-10-15,6,32.120,DET,@,GNB,L 21-30,,,,,
136,1995,1995-10-22,7,32.127,DET,@,WAS,L 30-36,,,,,
137,1995,1995-10-29,8,32.134,DET,,GNB,W 24-16,,,,,
138,1995,1995-11-05,9,32.141,DET,@,ATL,L 22-34,,,,,
139,1995,1995-11-12,10,32.148,DET,,TAM,W 27-24,,,,,
140,1995,1995-11-19,11,32.155,DET,@,CHI,W 24-17,,,,,
141,1995,1995-11-23,12,32.159,DET,,MIN,W 44-38,,,,,
142,1995,1995-12-04,13,32.170,DET,,CHI,W 27-7,,,,,
143,1995,1995-12-10,14,32.176,DET,@,HOU,W 24-17,,,,,
144,1995,1995-12-17,15,32.183,DET,,JAX,W 44-0,,,,,
145,1995,1995-12-23,16,32.189,DET,@,TAM,W 37-10,,,,,
146,1996,1996-09-01,1,33.076,DET,@,MIN,L 13-17,,,,,
147,1996,1996-09-08,2,33.083,DET,,TAM,W 21-6,,,,,
148,1996,1996-09-15,3,33.090,DET,@,PHI,L 17-24,,,,,
149,1996,1996-09-22,4,33.097,DET,,CHI,W 35-16,,,,,
150,1996,1996-09-29,5,33.104,DET,@,TAM,W 27-0,,,,,
151,1996,1996-10-06,6,33.111,DET,,ATL,W 28-24,,,,,
152,1996,1996-10-13,7,33.118,DET,@,OAK,L 21-37,,,,,
153,1996,1996-10-27,8,33.132,DET,,NYG,L 7-35,,,,,
154,1996,1996-11-03,9,33.139,DET,@,GNB,L 18-28,,,,,
155,1996,1996-11-11,10,33.147,DET,@,SDG,L 21-27,,,,,
156,1996,1996-11-17,11,33.153,DET,,SEA,W 17-16,,,,,
157,1996,1996-11-24,12,33.160,DET,@,CHI,L 14-31,,,,,
158,1996,1996-11-28,13,33.164,DET,,KAN,L 24-28,,,,,
159,1996,1996-12-08,14,33.174,DET,,MIN,L 22-24,,,,,
160,1996,1996-12-15,15,33.181,DET,,GNB,L 3-31,,,,,
161,1996,1996-12-23,16,33.189,DET,@,SFO,L 14-24,,,,,
162,1997,1997-08-31,1,34.075,DET,,ATL,W 28-17,,,,,
163,1997,1997-09-07,2,34.082,DET,,TAM,L 17-24,,,,,
164,1997,1997-09-14,3,34.089,DET,@,CHI,W 32-7,,,,,
165,1997,1997-09-21,4,34.096,DET,@,NOR,L 17-35,,,,,
166,1997,1997-09-28,5,34.103,DET,,GNB,W 26-15,,,,,
167,1997,1997-10-05,6,34.110,DET,@,BUF,L 13-22,,,,,
168,1997,1997-10-12,7,34.117,DET,@,TAM,W 27-9,,,,,
169,1997,1997-10-19,8,34.124,DET,,NYG,L 20-26,,,,,
170,1997,1997-11-02,9,34.138,DET,@,GNB,L 10-20,,,,,
171,1997,1997-11-09,10,34.145,DET,@,WAS,L 7-30,,,,,
172,1997,1997-11-16,11,34.152,DET,,MIN,W 38-15,,,,,
173,1997,1997-11-23,12,34.159,DET,,IND,W 32-10,,,,,
174,1997,1997-11-27,13,34.163,DET,,CHI,W 55-20,,,,,
175,1997,1997-12-07,14,34.173,DET,@,MIA,L 30-33,,,,,
176,1997,1997-12-14,15,34.180,DET,@,MIN,W 14-13,,,,,
177,1997,1997-12-21,16,34.187,DET,,NYJ,W 13-10,,,,,
178,1998,1998-09-06,1,35.081,SEA,@,PHI,W 38-0,,,,,
179,1998,1998-09-13,2,35.088,SEA,,ARI,W 33-14,,,,,
180,1998,1998-09-20,3,35.095,SEA,,WAS,W 24-14,,,,,
181,1998,1998-09-27,4,35.102,SEA,@,PIT,L 10-13,,,,,
182,1998,1998-10-04,5,35.109,SEA,@,KAN,L 6-17,,,,,
183,1998,1998-10-11,6,35.116,SEA,,DEN,L 16-21,,,,,
184,1998,1998-10-25,7,35.130,SEA,@,SDG,W 27-20,,,,,
185,1998,1998-11-01,8,35.137,SEA,,OAK,L 18-31,,,,,
186,1999,1999-09-12,1,36.087,SEA,,DET,L 20-28,*,,,,
187,1999,1999-09-19,2,36.094,SEA,@,CHI,W 14-13,*,,,,
188,1999,1999-09-26,3,36.101,SEA,@,PIT,W 29-10,*,,,,
189,1999,1999-10-03,4,36.108,SEA,,OAK,W 22-21,*,,,,
190,1999,1999-10-17,5,36.122,SEA,@,SDG,L 10-13,*,,,,
191,1999,1999-10-24,6,36.129,SEA,,BUF,W 26-16,*,,,,
