ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2008,2008-09-21,3,21.179,GNB,,DAL,L 16-27,,0,,,,,0.0%,,,,,,
2,2008,2008-09-28,4,21.186,GNB,@,TAM,L 21-30,,0,0,0,,0,0.0%,,0,0,0.0,0,0
3,2008,2008-10-05,5,21.193,GNB,,ATL,L 24-27,,1,,,,,0.0%,,,,,,
4,2008,2008-10-12,6,21.200,GNB,@,SEA,W 27-17,,,,,,,0.0%,,,,,,
5,2008,2008-10-19,7,21.207,GNB,,IND,W 34-14,,,,,,,0.0%,,,,,,
6,2008,2008-11-02,8,21.221,GNB,@,TEN,L 16-19,,3,1,6,6.00,0,33.3%,2.00,0,0,0.0,0,0
7,2008,2008-11-09,9,21.228,GNB,@,MIN,L 27-28,,0,0,0,,0,0.0%,,0,0,0.0,0,0
8,2008,2008-11-16,10,21.235,GNB,,CHI,W 37-3,,1,1,4,4.00,0,100.0%,4.00,0,0,0.0,0,0
9,2008,2008-11-24,11,21.243,GNB,@,NOR,L 29-51,,,,,,,0.0%,,,,,,
10,2008,2008-11-30,12,21.249,GNB,,CAR,L 31-35,*,1,1,0,0.00,0,100.0%,0.00,0,0,0.0,0,0
11,2008,2008-12-07,13,21.256,GNB,,HOU,L 21-24,,1,,,,,0.0%,,,,,,
12,2008,2008-12-14,14,21.263,GNB,@,JAX,L 16-20,,1,,,,,0.0%,,,,,,
13,2008,2008-12-22,15,21.271,GNB,@,CHI,L 17-20,,1,1,35,35.00,0,100.0%,35.00,0,0,0.0,0,0
14,2008,2008-12-28,16,21.277,GNB,,DET,W 31-21,,3,2,29,14.50,1,66.7%,9.67,1,6,0.0,0,0
15,2009,2009-09-13,1,22.171,GNB,,CHI,W 21-15,,1,1,6,6.00,0,100.0%,6.00,0,0,0.0,0,0
16,2009,2009-09-20,2,22.178,GNB,,CIN,L 24-31,*,7,4,56,14.00,0,57.1%,8.00,0,0,0.0,0,0
17,2009,2009-09-27,3,22.185,GNB,@,STL,W 36-17,*,,,,,,0.0%,,,,,,
18,2009,2009-10-05,4,22.193,GNB,@,MIN,L 23-30,,7,6,128,21.33,1,85.7%,18.29,1,6,0.0,0,0
19,2009,2009-10-18,5,22.206,GNB,,DET,W 26-0,*,5,5,54,10.80,0,100.0%,10.80,0,0,0.0,0,0
20,2009,2009-10-25,6,22.213,GNB,@,CLE,W 31-3,*,1,1,16,16.00,0,100.0%,16.00,0,0,0.0,0,0
21,2009,2009-11-22,10,22.241,GNB,,SFO,W 30-24,*,10,7,54,7.71,0,70.0%,5.40,0,0,0.0,0,0
22,2009,2009-11-26,11,22.245,GNB,@,DET,W 34-12,*,6,3,25,8.33,0,50.0%,4.17,0,0,0.0,0,0
