ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
149,2004,2004-09-12,1,32.365,DAL,@,MIN,L 17-35,,6,4,31,7.75,0,66.7%,5.17,6,10,1.67,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
150,2004,2004-09-27,3,33.014,DAL,@,WAS,W 21-18,*,4,2,41,20.50,0,50.0%,10.25,4,20,5.00,0,1,1,100.00,26,1,0,158.3,0,0,26.00,46.00,0,0,,0,0,0
151,2004,2004-10-10,4,33.027,DAL,,NYG,L 10-26,,3,2,9,4.50,0,66.7%,3.00,9,56,6.22,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
152,2004,2004-10-17,5,33.034,DAL,,PIT,L 20-24,*,5,3,18,6.00,0,60.0%,3.60,6,54,9.00,1,0,0,,0,0,0,,0,,,,0,0,,0,1,6
153,2004,2004-10-24,6,33.041,DAL,@,GNB,L 20-41,,4,2,22,11.00,0,50.0%,5.50,5,25,5.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
154,2004,2004-10-31,7,33.048,DAL,,DET,W 31-21,,3,2,21,10.50,0,66.7%,7.00,7,5,0.71,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
155,2004,2004-11-07,8,33.055,DAL,@,CIN,L 3-26,,5,4,21,5.25,0,80.0%,4.20,10,29,2.90,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
156,2004,2004-11-15,9,33.063,DAL,,PHI,L 21-49,,2,2,6,3.00,0,100.0%,3.00,6,28,4.67,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
157,2004,2004-11-21,10,33.069,DAL,@,BAL,L 10-30,*,,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
158,2004,2004-12-12,13,33.090,DAL,,NOR,L 13-27,,4,3,22,7.33,0,75.0%,5.50,2,7,3.50,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
159,2004,2004-12-19,14,33.097,DAL,@,PHI,L 7-12,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
160,2004,2004-12-26,15,33.104,DAL,,WAS,W 13-10,,3,1,7,7.00,0,33.3%,2.33,2,12,6.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
