ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1985,1985-09-08,1,23.188,DEN,@,RAM,L 16-20,1.0,0,0,0
2,1985,1985-09-15,2,23.195,DEN,,NOR,W 34-23,,,,
3,1985,1985-09-22,3,23.202,DEN,@,ATL,W 44-28,,,,
4,1985,1985-09-29,4,23.209,DEN,,MIA,L 26-30,,,,
5,1985,1985-10-06,5,23.216,DEN,,HOU,W 31-20,,,,
6,1985,1985-10-13,6,23.223,DEN,@,IND,W 15-10,,,,
7,1985,1985-10-20,7,23.230,DEN,,SEA,W 13-10,,,,
8,1985,1985-10-27,8,23.237,DEN,@,KAN,W 30-10,,,,
9,1985,1985-11-03,9,23.244,DEN,@,SDG,L 10-30,,,,
10,1985,1985-11-11,10,23.252,DEN,,SFO,W 17-16,,,,
11,1985,1985-11-17,11,23.258,DEN,,SDG,W 30-24,,,,
12,1985,1985-11-24,12,23.265,DEN,@,RAI,L 28-31,,,,
13,1985,1985-12-01,13,23.272,DEN,@,PIT,W 31-23,1.0,0,0,0
14,1985,1985-12-08,14,23.279,DEN,,RAI,L 14-17,,,,
15,1985,1985-12-14,15,23.285,DEN,,KAN,W 14-13,,,,
16,1985,1985-12-20,16,23.291,DEN,@,SEA,W 27-24,,,,
17,1986,1986-09-07,1,24.187,DEN,,RAI,W 38-36,,,,
18,1986,1986-09-15,2,24.195,DEN,@,PIT,W 21-10,,,,
19,1986,1986-09-21,3,24.201,DEN,@,PHI,W 33-7,,,,
20,1986,1986-09-28,4,24.208,DEN,,NWE,W 27-20,,,,
21,1986,1986-10-05,5,24.215,DEN,,DAL,W 29-14,,,,
22,1986,1986-10-12,6,24.222,DEN,@,SDG,W 31-14,,,,
23,1986,1986-10-20,7,24.230,DEN,@,NYJ,L 10-22,,,,
24,1986,1986-10-26,8,24.236,DEN,,SEA,W 20-13,,,,
25,1986,1986-11-02,9,24.243,DEN,@,RAI,W 21-10,,,,
26,1986,1986-11-09,10,24.250,DEN,,SDG,L 3-9,,,,
27,1986,1986-11-16,11,24.257,DEN,,KAN,W 38-17,,,,
28,1986,1986-11-23,12,24.264,DEN,@,NYG,L 16-19,,,,
