ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1999,2000-01-02,16,23.245,BUF,,IND,W 31-6,,0,,,,,0.0%,,,
2,2000,2000-09-03,1,24.124,BUF,,TEN,W 16-13,,4,3,40,13.33,0,75.0%,10.00,0,0
3,2000,2000-09-10,2,24.131,BUF,,GNB,W 27-18,,3,3,38,12.67,1,100.0%,12.67,1,6
4,2000,2000-09-17,3,24.138,BUF,@,NYJ,L 14-27,,3,2,93,46.50,1,66.7%,31.00,1,6
5,2000,2000-10-01,4,24.152,BUF,,IND,L 16-18,,3,3,73,24.33,0,100.0%,24.33,0,0
6,2000,2000-10-08,5,24.159,BUF,@,MIA,L 13-22,,5,3,48,16.00,0,60.0%,9.60,0,0
7,2000,2000-10-15,6,24.166,BUF,,SDG,W 27-24,,8,4,44,11.00,0,50.0%,5.50,0,0
8,2000,2000-10-22,7,24.173,BUF,@,MIN,L 27-31,,7,5,39,7.80,0,71.4%,5.57,0,0
9,2000,2000-10-29,8,24.180,BUF,,NYJ,W 23-20,,5,3,44,14.67,0,60.0%,8.80,0,0
10,2000,2000-11-05,9,24.187,BUF,@,NWE,W 16-13,,5,1,24,24.00,0,20.0%,4.80,0,0
11,2000,2000-11-12,10,24.194,BUF,,CHI,W 20-3,,1,1,24,24.00,0,100.0%,24.00,0,0
12,2000,2000-11-19,11,24.201,BUF,@,KAN,W 21-17,,4,3,39,13.00,0,75.0%,9.75,0,0
13,2000,2000-11-26,12,24.208,BUF,@,TAM,L 17-31,*,4,3,43,14.33,0,75.0%,10.75,0,0
14,2000,2000-12-03,13,24.215,BUF,,MIA,L 6-33,,8,2,27,13.50,0,25.0%,3.38,0,0
15,2000,2000-12-11,14,24.223,BUF,@,IND,L 20-44,*,3,2,28,14.00,0,66.7%,9.33,0,0
16,2000,2000-12-17,15,24.229,BUF,,NWE,L 10-13,,4,3,38,12.67,0,75.0%,9.50,0,0
17,2000,2000-12-23,16,24.235,BUF,@,SEA,W 42-23,,2,2,55,27.50,0,100.0%,27.50,0,0
18,2001,2001-09-09,1,25.130,BUF,,NOR,L 6-24,,5,4,36,9.00,0,80.0%,7.20,0,0
19,2001,2001-09-23,2,25.144,BUF,@,IND,L 26-42,,5,4,48,12.00,0,80.0%,9.60,0,0
20,2001,2001-09-30,3,25.151,BUF,,PIT,L 3-20,,2,2,37,18.50,0,100.0%,18.50,0,0
21,2001,2001-11-18,9,25.200,BUF,,SEA,L 20-23,,,,,,,0.0%,,,
22,2001,2001-11-25,10,25.207,BUF,,MIA,L 27-34,,1,1,8,8.00,0,100.0%,8.00,0,0
23,2001,2001-12-16,13,25.228,BUF,,NWE,L 9-12,,,,,,,0.0%,,,
24,2001,2002-01-06,16,25.249,BUF,@,MIA,L 7-34,,1,,,,,0.0%,,,
