ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1977,1977-09-18,1,23.184,CIN,,CLE,L 3-13,,,
2,1977,1977-09-25,2,23.191,CIN,,SEA,W 42-20,,,
3,1977,1977-10-02,3,23.198,CIN,@,SDG,L 3-24,,,
4,1977,1977-10-09,4,23.205,CIN,@,GNB,W 17-7,,,
5,1977,1977-10-17,5,23.213,CIN,@,PIT,L 14-20,,,
6,1977,1977-10-23,6,23.219,CIN,,DEN,L 13-24,,,
7,1977,1977-10-30,7,23.226,CIN,,HOU,W 13-10,,,
8,1977,1977-11-06,8,23.233,CIN,@,CLE,W 10-7,,,
9,1977,1977-11-13,9,23.240,CIN,@,MIN,L 10-42,,,
10,1977,1977-11-20,10,23.247,CIN,,MIA,W 23-17,,,
11,1977,1977-11-27,11,23.254,CIN,,NYG,W 30-13,,,
12,1977,1977-12-04,12,23.261,CIN,@,KAN,W 27-7,,,
13,1977,1977-12-10,13,23.267,CIN,,PIT,W 17-10,,,
14,1977,1977-12-18,14,23.275,CIN,@,HOU,L 16-21,,,
15,1978,1978-09-10,2,24.176,CIN,@,CLE,L 10-13,,,
16,1978,1978-09-17,3,24.183,CIN,,PIT,L 3-28,,,
17,1978,1978-10-15,7,24.211,PHI,,WAS,W 17-10,,,
18,1978,1978-10-22,8,24.218,PHI,@,DAL,L 7-14,,,
19,1978,1978-10-29,9,24.225,PHI,,STL,L 10-16,,,
20,1978,1978-11-05,10,24.232,PHI,,GNB,W 10-3,,,
21,1978,1978-11-12,11,24.239,PHI,,NYJ,W 17-9,,,
22,1978,1978-11-19,12,24.246,PHI,@,NYG,W 19-17,,,
23,1978,1978-11-26,13,24.253,PHI,@,STL,W 14-10,,,
24,1978,1978-12-03,14,24.260,PHI,@,MIN,L 27-28,,,
25,1978,1978-12-10,15,24.267,PHI,,DAL,L 13-31,,,
26,1978,1978-12-17,16,24.274,PHI,,NYG,W 20-3,,,
27,1979,1979-09-02,1,25.168,PHI,,NYG,W 23-17,,,
28,1979,1979-09-10,2,25.176,PHI,,ATL,L 10-14,,,
29,1979,1979-09-16,3,25.182,PHI,@,NOR,W 26-14,,,
30,1979,1979-09-30,5,25.196,PHI,,PIT,W 17-14,,,
31,1979,1979-10-07,6,25.203,PHI,,WAS,W 28-17,,,
32,1979,1979-10-14,7,25.210,PHI,@,STL,W 24-20,,,
33,1979,1979-10-21,8,25.217,PHI,@,WAS,L 7-17,,,
34,1979,1979-11-25,13,25.252,PHI,@,GNB,W 21-10,,,
35,1979,1979-12-02,14,25.259,PHI,,DET,W 44-7,,,
36,1979,1979-12-08,15,25.265,PHI,,DAL,L 17-24,,,
37,1979,1979-12-16,16,25.273,PHI,@,HOU,W 26-20,,,
38,1980,1980-09-07,1,26.173,PHI,,DEN,W 27-6,,,
39,1980,1980-09-14,2,26.180,PHI,@,MIN,W 42-7,,,
40,1980,1980-09-22,3,26.188,PHI,,NYG,W 35-3,,,
41,1980,1980-09-28,4,26.194,PHI,@,STL,L 14-24,,,
42,1980,1980-10-05,5,26.201,PHI,,WAS,W 24-14,,,
43,1980,1980-10-12,6,26.208,PHI,@,NYG,W 31-16,,,
44,1980,1980-10-19,7,26.215,PHI,,DAL,W 17-10,,,
45,1980,1980-10-26,8,26.222,PHI,,CHI,W 17-14,,,
46,1980,1980-11-02,9,26.229,PHI,@,SEA,W 27-20,,,
47,1980,1980-11-09,10,26.236,PHI,@,NOR,W 34-21,,,
48,1980,1980-11-16,11,26.243,PHI,@,WAS,W 24-0,,,
49,1980,1980-11-23,12,26.250,PHI,,OAK,W 10-7,,,
50,1980,1980-11-30,13,26.257,PHI,@,SDG,L 21-22,,,
51,1980,1980-12-07,14,26.264,PHI,,ATL,L 17-20,,,
52,1980,1980-12-14,15,26.271,PHI,,STL,W 17-3,,,
53,1980,1980-12-21,16,26.278,PHI,@,DAL,L 27-35,,,
54,1981,1981-09-06,1,27.172,PHI,@,NYG,W 24-10,,,
55,1981,1981-09-13,2,27.179,PHI,,NWE,W 13-3,,,
56,1981,1981-09-17,3,27.183,PHI,@,BUF,W 20-14,,,
57,1981,1981-09-27,4,27.193,PHI,,WAS,W 36-13,,,
58,1981,1981-10-05,5,27.201,PHI,,ATL,W 16-13,,,
59,1981,1981-10-11,6,27.207,PHI,@,NOR,W 31-14,,,
60,1981,1981-10-18,7,27.214,PHI,@,MIN,L 23-35,,,
61,1981,1981-10-25,8,27.221,PHI,,TAM,W 20-10,,,
62,1981,1981-11-01,9,27.228,PHI,,DAL,L 14-17,,,
63,1981,1981-11-08,10,27.235,PHI,@,STL,W 52-10,,,
64,1981,1981-11-15,11,27.242,PHI,,BAL,W 38-13,,,
65,1981,1981-11-22,12,27.249,PHI,,NYG,L 10-20,1,0,0
66,1981,1981-11-30,13,27.257,PHI,@,MIA,L 10-13,,,
67,1981,1981-12-06,14,27.263,PHI,@,WAS,L 13-15,,,
68,1981,1981-12-13,15,27.270,PHI,@,DAL,L 10-21,,,
69,1981,1981-12-20,16,27.277,PHI,,STL,W 38-0,,,
