ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
65,2005,2005-11-20,10,27.086,TEN,,JAX,L 28-31,*,8,6,55,9.17,0,75.0%,6.88,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
66,2005,2005-11-27,11,27.093,TEN,,SFO,W 33-22,*,9,5,52,10.40,0,55.6%,5.78,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
67,2005,2005-12-04,12,27.100,TEN,@,IND,L 3-35,*,9,6,37,6.17,0,66.7%,4.11,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
68,2005,2005-12-11,13,27.107,TEN,,HOU,W 13-10,*,7,2,15,7.50,0,28.6%,2.14,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
69,2005,2005-12-18,14,27.114,TEN,,SEA,L 24-28,,12,8,93,11.63,2,66.7%,7.75,1,3,3.00,0,0,0,,0,0,0,,0,,,,0,0,,0,2,12
70,2005,2005-12-24,15,27.120,TEN,@,MIA,L 10-24,*,10,4,70,17.50,1,40.0%,7.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
71,2005,2006-01-01,16,27.128,TEN,@,JAX,L 13-40,*,5,1,9,9.00,0,20.0%,1.80,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
72,2006,2006-09-10,1,28.015,TEN,,NYJ,L 16-23,*,17,8,106,13.25,0,47.1%,6.24,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
73,2006,2006-09-17,2,28.022,TEN,@,SDG,L 7-40,*,6,3,45,15.00,1,50.0%,7.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
74,2006,2006-09-24,3,28.029,TEN,@,MIA,L 10-13,*,10,5,84,16.80,0,50.0%,8.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
75,2006,2006-10-01,4,28.036,TEN,,DAL,L 14-45,*,4,2,10,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
76,2006,2006-10-08,5,28.043,TEN,@,IND,L 13-14,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
77,2006,2006-10-15,6,28.050,TEN,@,WAS,W 25-22,*,7,3,60,20.00,0,42.9%,8.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
78,2006,2006-10-29,7,28.064,TEN,,HOU,W 28-22,*,5,1,23,23.00,0,20.0%,4.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
79,2006,2006-11-05,8,28.071,TEN,@,JAX,L 7-37,*,7,3,51,17.00,1,42.9%,7.29,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
80,2006,2006-11-12,9,28.078,TEN,,BAL,L 26-27,*,8,6,115,19.17,0,75.0%,14.38,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
81,2006,2006-11-19,10,28.085,TEN,@,PHI,W 31-13,,4,1,0,0.00,0,25.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
82,2006,2006-11-26,11,28.092,TEN,,NYG,W 24-21,*,7,3,35,11.67,0,42.9%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
83,2006,2006-12-03,12,28.099,TEN,,IND,W 20-17,*,1,1,20,20.00,1,100.0%,20.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
84,2006,2006-12-10,13,28.106,TEN,@,HOU,W 26-20,*,9,6,113,18.83,0,66.7%,12.56,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
85,2006,2006-12-17,14,28.113,TEN,,JAX,W 24-17,*,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
86,2006,2006-12-24,15,28.120,TEN,@,BUF,W 30-29,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
87,2006,2006-12-31,16,28.127,TEN,,NWE,L 23-40,*,7,4,75,18.75,0,57.1%,10.71,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
88,2007,2007-09-16,2,29.021,STL,,SFO,L 16-17,,8,3,42,14.00,0,37.5%,5.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
89,2007,2007-09-23,3,29.028,STL,@,TAM,L 3-24,,4,1,0,0.00,0,25.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
90,2007,2007-09-30,4,29.035,STL,@,DAL,L 7-35,,6,2,20,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
91,2007,2007-10-07,5,29.042,STL,,ARI,L 31-34,*,6,2,32,16.00,1,33.3%,5.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
92,2007,2007-10-14,6,29.049,STL,@,BAL,L 3-22,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
93,2007,2007-10-28,8,29.063,STL,,CLE,L 20-27,,7,6,63,10.50,0,85.7%,9.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
94,2007,2007-11-11,9,29.077,STL,@,NOR,W 37-29,,5,4,37,9.25,1,80.0%,7.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
95,2007,2007-11-18,10,29.084,STL,@,SFO,W 13-9,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
96,2007,2007-11-25,11,29.091,STL,,SEA,L 19-24,,5,4,35,8.75,0,80.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
97,2007,2007-12-02,12,29.098,STL,,ATL,W 28-16,,4,2,33,16.50,0,50.0%,8.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
98,2007,2007-12-09,13,29.105,STL,@,CIN,L 10-19,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
99,2007,2007-12-16,14,29.112,STL,,GNB,L 14-33,,7,5,65,13.00,0,71.4%,9.29,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
100,2007,2007-12-20,15,29.116,STL,,PIT,L 24-41,,9,2,35,17.50,1,22.2%,3.89,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
101,2007,2007-12-30,16,29.126,STL,@,ARI,L 19-48,,7,1,4,4.00,0,14.3%,0.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
102,2008,2008-09-07,1,30.012,STL,@,PHI,L 3-38,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
