ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2015,2015-09-13,1,22.267,GNB,@,CHI,W 31-23,,0,0,,0,0,0,0,,0,0.0%,,1,0,0.00,0,0,0
2,2015,2015-09-20,2,22.274,GNB,,SEA,W 27-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
3,2015,2015-09-28,3,22.282,GNB,,KAN,W 38-28,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
4,2015,2015-10-04,4,22.288,GNB,@,SFO,W 17-3,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
5,2015,2015-10-11,5,22.295,GNB,,STL,W 24-10,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
6,2015,2015-10-18,6,22.302,GNB,,SDG,W 27-20,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
7,2015,2015-11-01,7,22.316,GNB,@,DEN,L 10-29,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
8,2015,2015-11-08,8,22.323,GNB,@,CAR,L 29-37,,0,0,,0,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0
9,2015,2015-11-15,9,22.330,GNB,,DET,L 16-18,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
10,2015,2015-11-22,10,22.337,GNB,@,MIN,W 30-13,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
11,2015,2015-11-26,11,22.341,GNB,,CHI,L 13-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
12,2015,2015-12-13,13,22.358,GNB,,DAL,W 28-7,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
13,2015,2015-12-20,14,23.000,GNB,@,OAK,W 30-20,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
14,2015,2015-12-27,15,23.007,GNB,@,ARI,L 8-38,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
15,2015,2016-01-03,16,23.014,GNB,,MIN,L 13-20,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
16,2016,2016-09-11,1,23.266,GNB,@,JAX,W 27-23,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
17,2016,2016-09-18,2,23.273,GNB,@,MIN,L 14-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
18,2016,2016-09-25,3,23.280,GNB,,DET,W 34-27,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
19,2016,2016-10-09,4,23.294,GNB,,NYG,W 23-16,,2,17,8.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
20,2016,2016-10-16,5,23.301,GNB,,DAL,L 16-30,*,1,0,0.00,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
21,2016,2016-10-20,6,23.305,GNB,,CHI,W 26-10,,3,8,2.67,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
22,2016,2016-10-30,7,23.315,GNB,@,ATL,L 32-33,,6,34,5.67,0,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0
23,2016,2016-11-06,8,23.322,GNB,,IND,L 26-31,*,2,4,2.00,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
24,2016,2016-11-13,9,23.329,GNB,@,TEN,L 25-47,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
25,2016,2016-11-20,10,23.336,GNB,@,WAS,L 24-42,,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
26,2016,2016-11-28,11,23.344,GNB,@,PHI,W 27-13,*,3,1,0.33,1,2,2,15,7.50,0,100.0%,7.50,0,0,,0,1,6
27,2016,2016-12-04,12,23.350,GNB,,HOU,W 21-13,,3,14,4.67,1,1,1,4,4.00,0,100.0%,4.00,0,0,,0,1,6
28,2016,2016-12-11,13,23.357,GNB,,SEA,W 38-10,*,3,2,0.67,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
29,2016,2016-12-18,14,23.364,GNB,@,CHI,W 30-27,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
30,2016,2016-12-24,15,24.004,GNB,,MIN,W 38-25,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
31,2016,2017-01-01,16,24.012,GNB,@,DET,W 31-24,*,9,61,6.78,0,2,2,15,7.50,1,100.0%,7.50,0,0,,0,1,6
32,2017,2017-09-10,1,24.264,GNB,,SEA,W 17-9,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
33,2017,2017-09-17,2,24.271,GNB,@,ATL,L 23-34,,0,0,,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
34,2017,2017-09-24,3,24.278,GNB,,CIN,W 27-24,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
35,2017,2017-09-28,4,24.282,GNB,,CHI,W 35-14,,1,4,4.00,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
36,2017,2017-10-08,5,24.292,GNB,@,DAL,W 35-31,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
37,2017,2017-10-15,6,24.299,GNB,@,MIN,L 10-23,,0,0,,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0
38,2017,2017-10-22,7,24.306,GNB,,NOR,L 17-26,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
39,2017,2017-11-06,8,24.321,GNB,,DET,L 17-30,,0,0,,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
40,2017,2017-11-12,9,24.327,GNB,@,CHI,W 23-16,,2,3,1.50,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
