ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
49,1968,1968-12-08,13,29.010,NOR,@,PHI,L 17-29,3,6,2.00,0,0,0,,0,0,0
50,1969,1969-09-21,1,29.297,NOR,,WAS,L 20-26,1,1,1.00,0,0,0,,0,0,0
51,1969,1969-10-05,3,29.311,NOR,@,RAM,L 17-36,4,17,4.25,0,0,0,,0,0,0
52,1969,1969-10-12,4,29.318,NOR,,CLE,L 17-27,3,16,5.33,0,1,10,10.00,0,0,0
53,1969,1969-10-26,6,29.332,NOR,@,PHI,L 10-13,0,0,,0,1,1,1.00,0,0,0
54,1969,1969-11-02,7,29.339,NOR,@,STL,W 51-42,7,12,1.71,1,2,32,16.00,1,2,12
55,1969,1969-11-09,8,29.346,NOR,@,DAL,L 17-33,1,0,0.00,0,3,19,6.33,0,0,0
56,1969,1969-11-23,10,29.360,NOR,,SFO,W 43-38,3,19,6.33,1,0,0,,0,1,6
57,1969,1969-11-30,11,30.002,NOR,,PHI,W 26-17,1,-3,-3.00,0,0,0,,0,0,0
58,1969,1969-12-07,12,30.009,NOR,@,ATL,L 17-45,1,1,1.00,1,1,6,6.00,0,1,6
59,1969,1969-12-14,13,30.016,NOR,@,WAS,L 14-17,2,22,11.00,1,0,0,,0,1,6
60,1969,1969-12-21,14,30.023,NOR,,PIT,W 27-24,2,0,0.00,0,0,0,,0,0,0
61,1970,1970-09-20,1,30.296,NOR,,ATL,L 3-14,1,9,9.00,0,0,0,,0,0,0
62,1970,1970-09-27,2,30.303,NOR,@,MIN,L 0-26,,,,,,,,,,
63,1970,1970-10-04,3,30.310,NOR,,NYG,W 14-10,13,34,2.62,0,1,7,7.00,0,0,0
64,1970,1970-10-11,4,30.317,NOR,@,STL,L 17-24,2,2,1.00,0,0,0,,0,0,0
