ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1981,1981-09-06,1,22.355,STL,,MIA,L 7-20,0,0,,0,,
2,1981,1981-09-13,2,22.362,STL,@,DAL,L 17-30,1,6,6.00,0,0,0
3,1981,1981-09-20,3,23.004,STL,,WAS,W 40-30,1,27,27.00,1,1,6
4,1981,1981-09-27,4,23.011,STL,@,TAM,L 10-20,1,4,4.00,0,0,0
5,1981,1981-10-04,5,23.018,STL,,DAL,W 20-17,0,0,,0,,
6,1981,1981-10-11,6,23.025,STL,@,NYG,L 14-34,1,17,17.00,0,0,0
7,1981,1981-10-18,7,23.032,STL,@,ATL,L 20-41,0,0,,0,,
8,1981,1981-10-25,8,23.039,STL,,MIN,W 30-17,0,0,,0,,
9,1981,1981-11-01,9,23.046,STL,@,WAS,L 21-42,3,45,15.00,0,0,0
10,1981,1981-11-08,10,23.053,STL,,PHI,L 10-52,0,0,,0,,
11,1981,1981-11-15,11,23.060,STL,,BUF,W 24-0,0,0,,0,,
12,1981,1981-11-22,12,23.067,STL,@,BAL,W 35-24,1,27,27.00,0,0,0
13,1981,1981-11-29,13,23.074,STL,@,NWE,W 27-20,2,18,9.00,0,0,0
14,1981,1981-12-06,14,23.081,STL,,NOR,W 30-3,2,23,11.50,0,0,0
15,1981,1981-12-13,15,23.088,STL,,NYG,L 10-20,1,3,3.00,1,1,6
16,1981,1981-12-20,16,23.095,STL,@,PHI,L 0-38,1,20,20.00,0,0,0
17,1982,1982-09-12,1,23.361,STL,@,NOR,W 21-7,0,0,,0,,
18,1982,1982-09-19,2,24.003,STL,,DAL,L 7-24,1,15,15.00,0,0,0
19,1982,1982-11-21,3,24.066,STL,,SFO,L 20-31,0,0,,0,,
20,1982,1982-11-28,4,24.073,STL,@,ATL,W 23-20,0,0,,0,,
21,1982,1982-12-05,5,24.080,STL,@,PHI,W 23-20,0,0,,0,,
22,1982,1982-12-12,6,24.087,STL,,WAS,L 7-12,1,5,5.00,1,1,6
23,1982,1982-12-19,7,24.094,STL,@,CHI,W 10-7,3,47,15.67,0,0,0
24,1982,1982-12-26,8,24.101,STL,,NYG,W 24-21,0,0,,0,,
25,1982,1983-01-02,9,24.108,STL,@,WAS,L 0-28,0,0,,0,,
26,1983,1983-09-04,1,24.353,STL,@,NOR,L 17-28,1,7,7.00,0,0,0
27,1983,1983-09-11,2,24.360,STL,,DAL,L 17-34,0,0,,0,,
28,1983,1983-09-18,3,25.002,STL,,SFO,L 27-42,0,0,,0,,
29,1983,1983-09-25,4,25.009,STL,@,PHI,W 14-11,0,0,,0,,
30,1983,1983-10-02,5,25.016,STL,@,KAN,L 14-38,0,0,,0,,
31,1983,1983-10-09,6,25.023,STL,,WAS,L 14-38,4,31,7.75,0,0,0
32,1983,1983-10-16,7,25.030,STL,@,TAM,W 34-27,0,0,,0,,
33,1983,1983-10-24,8,25.038,STL,,NYG,T 20-20,0,0,,0,,
34,1983,1983-10-30,9,25.044,STL,,MIN,W 41-31,0,0,,0,,
35,1983,1983-11-06,10,25.051,STL,@,WAS,L 7-45,2,13,6.50,0,0,0
36,1983,1983-11-13,11,25.058,STL,,SEA,W 33-28,2,9,4.50,0,0,0
37,1983,1983-11-20,12,25.065,STL,,SDG,W 44-14,0,0,,0,,
38,1983,1983-11-24,13,25.069,STL,@,DAL,L 17-35,3,39,13.00,0,0,0
39,1983,1983-12-04,14,25.079,STL,@,NYG,W 10-6,0,0,,0,,
40,1983,1983-12-11,15,25.086,STL,@,RAI,W 34-24,0,0,,0,,
41,1983,1983-12-18,16,25.093,STL,,PHI,W 31-7,0,0,,0,,
42,1984,1984-09-02,1,25.352,STL,@,GNB,L 23-24,3,26,8.67,0,0,0
43,1984,1984-09-09,2,25.359,STL,,BUF,W 37-7,0,0,,0,,
44,1984,1984-09-16,3,26.000,STL,@,IND,W 34-33,0,0,,0,,
45,1984,1984-09-23,4,26.007,STL,@,NOR,L 24-34,3,52,17.33,0,0,0
46,1984,1984-09-30,5,26.014,STL,,MIA,L 28-36,2,45,22.50,0,0,0
47,1984,1984-10-07,6,26.021,STL,@,DAL,W 31-20,3,30,10.00,0,0,0
48,1984,1984-10-14,7,26.028,STL,,CHI,W 38-21,0,0,,0,,
49,1984,1984-10-21,8,26.035,STL,,WAS,W 26-24,0,0,,0,,
50,1984,1984-10-28,9,26.042,STL,@,PHI,W 34-14,1,2,2.00,0,0,0
51,1984,1984-11-04,10,26.049,STL,,RAM,L 13-16,0,0,,0,,
52,1984,1984-11-11,11,26.056,STL,,DAL,L 17-24,2,30,15.00,0,0,0
53,1984,1984-11-18,12,26.063,STL,@,NYG,L 10-16,1,2,2.00,0,0,0
54,1984,1984-11-25,13,26.070,STL,,PHI,W 17-16,0,0,,0,,
55,1984,1984-12-02,14,26.077,STL,@,NWE,W 33-10,0,0,,0,,
56,1984,1984-12-09,15,26.084,STL,,NYG,W 31-21,2,11,5.50,0,0,0
57,1984,1984-12-16,16,26.091,STL,@,WAS,L 27-29,0,0,,0,,
58,1985,1985-09-08,1,26.357,STL,@,CLE,W 27-24,0,0,,0,,
59,1985,1985-09-15,2,26.364,STL,,CIN,W 41-27,1,21,21.00,0,0,0
60,1985,1985-09-22,3,27.006,STL,@,NYG,L 17-27,2,37,18.50,0,0,0
61,1985,1985-09-29,4,27.013,STL,,GNB,W 43-28,2,21,10.50,0,0,0
62,1985,1985-10-07,5,27.021,STL,@,WAS,L 10-27,0,0,,0,,
63,1985,1985-10-13,6,27.027,STL,@,PHI,L 7-30,0,0,,0,,
64,1985,1985-10-20,7,27.034,STL,@,PIT,L 10-23,1,9,9.00,0,0,0
65,1985,1985-10-27,8,27.041,STL,,HOU,L 10-20,2,21,10.50,0,0,0
66,1985,1985-11-04,9,27.049,STL,,DAL,W 21-10,0,0,,0,,
67,1985,1985-11-10,10,27.055,STL,@,TAM,L 0-16,0,0,,0,,
68,1985,1985-11-17,11,27.062,STL,,PHI,L 14-24,0,0,,0,,
69,1985,1985-11-24,12,27.069,STL,,NYG,L 3-34,1,10,10.00,0,0,0
70,1985,1985-11-28,13,27.073,STL,@,DAL,L 17-35,0,0,,0,,
71,1985,1985-12-08,14,27.083,STL,,NOR,W 28-16,0,0,,0,,
72,1985,1985-12-15,15,27.090,STL,@,RAM,L 14-46,0,0,,0,,
73,1985,1985-12-21,16,27.096,STL,,WAS,L 16-27,0,0,,0,,
74,1986,1986-09-07,1,27.356,STL,,RAM,L 10-16,,,,,,
75,1986,1986-09-14,2,27.363,STL,@,ATL,L 13-33,,,,,,
76,1986,1986-09-21,3,28.005,STL,@,BUF,L 10-17,,,,,,
77,1986,1986-09-29,4,28.013,STL,,DAL,L 7-31,,,,,,
78,1986,1986-10-12,6,28.026,IND,,NOR,L 14-17,0,0,,0,,
79,1986,1986-10-19,7,28.033,IND,@,BUF,L 13-24,0,0,,0,,
80,1986,1986-10-26,8,28.040,IND,,MIA,L 13-17,2,21,10.50,0,0,0
81,1986,1986-11-02,9,28.047,IND,,CLE,L 9-24,3,21,7.00,0,0,0
82,1986,1986-11-09,10,28.054,IND,,NWE,L 21-30,0,0,,0,,
83,1986,1986-11-16,11,28.061,IND,@,NYJ,L 16-31,1,11,11.00,0,0,0
84,1986,1986-11-23,12,28.068,IND,@,HOU,L 17-31,1,3,3.00,0,0,0
85,1986,1986-11-30,13,28.075,IND,,SDG,L 3-17,0,0,,0,,
86,1986,1986-12-07,14,28.082,IND,@,ATL,W 28-23,0,0,,0,,
