ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2000,2000-09-03,1,24.119,CAR,@,WAS,L 17-20,
2,2000,2000-09-10,2,24.126,CAR,@,SFO,W 38-22,
3,2000,2000-09-17,3,24.133,CAR,,ATL,L 10-15,
4,2000,2000-11-05,9,24.182,SDG,@,SEA,L 15-17,
5,2000,2000-11-12,10,24.189,SDG,,MIA,L 7-17,
6,2000,2000-11-19,11,24.196,SDG,@,DEN,L 37-38,
7,2000,2000-11-26,12,24.203,SDG,,KAN,W 17-16,
8,2000,2000-12-03,13,24.210,SDG,,SFO,L 17-45,
9,2000,2000-12-10,14,24.217,SDG,@,BAL,L 3-24,
10,2000,2000-12-17,15,24.224,SDG,@,CAR,L 22-30,
11,2001,2001-10-07,4,25.153,SDG,@,CLE,L 16-20,
12,2001,2001-10-14,5,25.160,SDG,@,NWE,L 26-29,
13,2001,2001-10-21,6,25.167,SDG,,DEN,W 27-10,
14,2001,2001-11-11,9,25.188,SDG,@,DEN,L 16-26,
15,2001,2001-11-18,10,25.195,SDG,@,OAK,L 24-34,
16,2001,2001-11-25,11,25.202,SDG,,ARI,L 17-20,
17,2001,2001-12-02,12,25.209,SDG,@,SEA,L 10-13,
18,2001,2001-12-09,13,25.216,SDG,@,PHI,L 14-24,
19,2001,2001-12-15,14,25.222,SDG,,OAK,L 6-13,
20,2001,2001-12-23,15,25.230,SDG,@,KAN,L 17-20,
21,2001,2001-12-30,16,25.237,SDG,,SEA,L 22-25,
22,2003,2003-10-26,7,27.172,JAX,,TEN,L 17-30,
23,2003,2003-11-02,8,27.179,JAX,@,BAL,L 17-24,
24,2003,2003-11-09,9,27.186,JAX,,IND,W 28-23,
25,2003,2003-11-16,10,27.193,JAX,@,TEN,L 3-10,
26,2003,2003-11-23,11,27.200,JAX,@,NYJ,L 10-13,
27,2003,2003-11-30,12,27.207,JAX,,TAM,W 17-10,
28,2003,2003-12-07,13,27.214,JAX,,HOU,W 27-0,
29,2003,2003-12-14,14,27.221,JAX,@,NWE,L 13-27,
