ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1996,1996-09-08,2,23.156,STL,@,SFO,L 0-34,,6,17,35.29,69,0,0,48.4,4,19,4.06,4.06,1,2,2.00,0,0,0
2,1996,1996-09-29,4,23.177,STL,@,ARI,L 28-31,*,10,17,58.82,186,3,1,111.8,3,24,10.94,11.82,6,20,3.33,0,0,0
3,1996,1996-10-06,5,23.184,STL,,SFO,L 11-28,*,18,33,54.55,174,1,2,54.4,5,37,5.27,3.15,4,9,2.25,0,0,0
4,1996,1996-10-13,6,23.191,STL,@,CAR,L 13-45,*,15,29,51.72,163,1,1,65.7,4,40,5.62,4.76,2,8,4.00,0,0,0
5,1996,1996-10-20,7,23.198,STL,,JAX,W 17-14,*,9,17,52.94,129,1,1,72.9,2,8,7.59,6.12,7,46,6.57,0,0,0
6,1996,1996-10-27,8,23.205,STL,@,BAL,L 31-37,*,26,40,65.00,353,1,2,80.5,5,29,8.83,7.08,9,47,5.22,0,0,0
7,1996,1996-11-03,9,23.212,STL,@,PIT,L 6-42,*,16,35,45.71,184,0,2,38.3,6,47,5.26,2.69,2,-2,-1.00,0,0,0
8,1996,1996-11-10,10,23.219,STL,,ATL,W 59-16,*,15,24,62.50,188,2,0,114.6,1,3,7.83,9.50,2,12,6.00,0,0,0
9,1996,1996-11-17,11,23.226,STL,,CAR,L 10-20,*,14,33,42.42,160,1,1,55.1,6,39,4.85,4.09,3,17,5.67,0,0,0
10,1996,1996-11-24,12,23.233,STL,,GNB,L 9-24,*,17,37,45.95,170,1,1,57.3,3,5,4.59,3.92,1,0,0.00,0,0,0
11,1996,1996-12-01,13,23.240,STL,@,NOR,W 26-10,*,11,23,47.83,231,1,1,80.2,1,11,10.04,8.96,9,10,1.11,0,0,0
12,1996,1996-12-08,14,23.247,STL,@,CHI,L 9-35,*,20,38,52.63,194,0,1,56.3,2,12,5.11,3.92,2,1,0.50,0,0,0
13,1996,1996-12-15,15,23.254,STL,@,ATL,W 34-27,*,11,16,68.75,304,3,1,125.0,2,13,19.00,19.94,10,27,2.70,0,0,0
14,1996,1996-12-21,16,23.260,STL,,NOR,W 14-13,*,4,9,44.44,39,0,1,17.6,4,19,4.33,-0.67,3,15,5.00,0,0,0
15,1997,1997-08-31,1,24.148,STL,,NOR,W 38-24,*,13,21,61.90,226,2,1,110.4,2,12,10.76,10.52,2,2,1.00,0,0,0
16,1997,1997-09-07,2,24.155,STL,,SFO,L 12-15,*,9,25,36.00,123,0,0,52.6,3,19,4.92,4.92,8,17,2.13,0,0,0
17,1997,1997-09-14,3,24.162,STL,@,DEN,L 14-35,*,18,33,54.55,217,0,2,49.7,5,33,6.58,3.85,2,12,6.00,0,0,0
18,1997,1997-09-21,4,24.169,STL,,NYG,W 13-3,*,15,35,42.86,176,0,0,58.7,5,43,5.03,5.03,5,11,2.20,0,0,0
19,1997,1997-09-28,5,24.176,STL,@,OAK,L 17-35,*,24,49,48.98,255,2,3,52.7,0,0,5.20,3.27,1,1,1.00,0,0,0
20,1997,1997-10-12,6,24.190,STL,@,SFO,L 10-30,*,9,23,39.13,119,0,0,56.2,4,36,5.17,5.17,1,2,2.00,0,0,0
21,1997,1997-10-19,7,24.197,STL,,SEA,L 9-17,*,17,31,54.84,164,0,1,56.4,2,9,5.29,3.84,3,4,1.33,0,0,0
22,1997,1997-10-26,8,24.204,STL,,KAN,L 20-28,*,18,30,60.00,268,1,0,100.4,1,7,8.93,9.60,2,17,8.50,0,0,0
23,1997,1997-11-02,9,24.211,STL,@,ATL,L 31-34,*,23,34,67.65,401,2,1,115.0,1,2,11.79,11.65,3,18,6.00,1,1,6
24,1997,1997-11-09,10,24.218,STL,@,GNB,L 7-17,*,9,23,39.13,103,0,0,53.4,3,23,4.48,4.48,2,6,3.00,0,0,0
25,1997,1997-11-16,11,24.225,STL,,ATL,L 21-27,*,21,38,55.26,266,2,0,94.8,3,24,7.00,8.05,5,16,3.20,0,0,0
26,1997,1997-11-23,12,24.232,STL,,CAR,L 10-16,*,6,13,46.15,61,0,1,28.0,2,12,4.69,1.23,2,20,10.00,0,0,0
27,1997,1997-11-30,13,24.239,STL,@,WAS,W 23-20,*,19,38,50.00,298,1,0,85.2,1,14,7.84,8.37,4,21,5.25,0,0,0
