ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1973,1973-10-21,6,22.154,RAM,,GNB,W 24-7,,,,,,,,,,,,,,
2,1973,1973-11-04,8,22.168,RAM,@,ATL,L 13-15,,,,,,,,,,,,,,
3,1974,1974-10-13,5,23.146,RAM,@,GNB,L 6-17,,,,,,,,,,,,,,
4,1974,1974-10-20,6,23.153,RAM,,SFO,W 37-14,,,,,,,,,,,,,,
5,1974,1974-10-27,7,23.160,RAM,@,NYJ,W 20-13,,,,,,,,,,,,,,
6,1974,1974-11-04,8,23.168,RAM,@,SFO,W 15-13,,,,,,,,,,,,,,
7,1974,1974-11-10,9,23.174,RAM,,ATL,W 21-0,,,,,,,,,,,,,,
8,1974,1974-11-17,10,23.181,RAM,@,NOR,L 7-20,,,,,,,,,,,,,,
9,1974,1974-11-24,11,23.188,RAM,,MIN,W 20-17,,,,,,,,,,,,,,
10,1974,1974-12-01,12,23.195,RAM,@,ATL,W 30-7,,,,,,,,,,,,,,
11,1974,1974-12-09,13,23.203,RAM,,WAS,L 17-23,0,0,,0,1,3,3.00,0,0,0,,0,0,0
12,1974,1974-12-15,14,23.209,RAM,,BUF,W 19-14,,,,,,,,,,,,,,
13,1975,1975-09-21,1,24.124,RAM,@,DAL,L 7-18,,,,,,,,,,,,,,
14,1975,1975-09-28,2,24.131,RAM,@,SFO,W 23-14,,,,,,,,,,,,,,
15,1975,1975-10-05,3,24.138,RAM,,BAL,W 24-13,,,,,,,,,,,,,,
16,1975,1975-10-12,4,24.145,RAM,@,SDG,W 13-10,,,,,,,,,,,,,,
17,1975,1975-10-19,5,24.152,RAM,,ATL,W 22-7,,,,,,,,,,,,,,
18,1975,1975-10-26,6,24.159,RAM,,NOR,W 38-14,,,,,,,,,,,,,,
19,1975,1975-11-03,7,24.167,RAM,@,PHI,W 42-3,,,,,,,,,,,,,,
20,1975,1975-11-09,8,24.173,RAM,,SFO,L 23-24,,,,,,,,,,,,,,
21,1975,1975-11-16,9,24.180,RAM,@,ATL,W 16-7,,,,,,,,,,,,,,
22,1975,1975-11-23,10,24.187,RAM,,CHI,W 38-10,,,,,,,,,,,,,,
23,1975,1975-11-27,11,24.191,RAM,@,DET,W 20-0,,,,,,,,,,,,,,
24,1975,1975-12-07,12,24.201,RAM,@,NOR,W 14-7,1,5,5.00,0,0,0,,0,0,0,,0,0,0
25,1975,1975-12-14,13,24.208,RAM,,GNB,W 22-5,,,,,,,,,,,,,,
26,1975,1975-12-20,14,24.214,RAM,,PIT,W 10-3,,,,,,,,,,,,,,
27,1976,1976-09-12,1,25.115,RAM,@,ATL,W 30-14,,,,,,,,,,,,,,
28,1976,1976-09-19,2,25.122,RAM,@,MIN,T 10-10,,,,,,,,,,,,,,
29,1976,1976-09-26,3,25.129,RAM,,NYG,W 24-10,,,,,,,,,,,,,,
30,1976,1976-10-03,4,25.136,RAM,@,MIA,W 31-28,,,,,,,,,,,,,,
31,1976,1976-10-11,5,25.144,RAM,,SFO,L 0-16,,,,,,,,,,,,,,
32,1976,1976-10-17,6,25.150,RAM,,CHI,W 20-12,,,,,,,,,,,,,,
33,1976,1976-10-24,7,25.157,RAM,@,NOR,W 16-10,,,,,,,,,,,,,,
34,1976,1976-10-31,8,25.164,RAM,,SEA,W 45-6,1,16,16.00,0,0,0,,0,0,1,,0,0,0
35,1976,1976-11-08,9,25.172,RAM,@,CIN,L 12-20,,,,,,,,,,,,,,
36,1976,1976-11-14,10,25.178,RAM,,STL,L 28-30,,,,,,,,,,,,,,
37,1976,1976-11-21,11,25.185,RAM,@,SFO,W 23-3,,,,,,,,,,,,,,
38,1976,1976-11-28,12,25.192,RAM,,NOR,W 33-14,,,,,,,,,,,,,,
39,1976,1976-12-04,13,25.198,RAM,,ATL,W 59-0,1,14,14.00,0,0,0,,0,0,0,,0,0,0
40,1976,1976-12-11,14,25.205,RAM,@,DET,W 20-17,2,18,9.00,0,0,0,,0,0,0,,0,0,0
41,1977,1977-09-18,1,26.121,RAM,@,ATL,L 6-17,1,4,4.00,0,0,0,,0,0,0,,0,0,0
42,1977,1977-09-25,2,26.128,RAM,,PHI,W 20-0,2,21,10.50,1,0,0,,0,0,0,,0,1,6
43,1977,1977-10-02,3,26.135,RAM,,SFO,W 34-14,1,10,10.00,0,0,0,,0,0,0,,0,0,0
44,1977,1977-10-10,4,26.143,RAM,@,CHI,L 23-24,,,,,,,,,,,,,,
45,1977,1977-10-16,5,26.149,RAM,,NOR,W 14-7,1,46,46.00,0,0,0,,0,0,0,,0,0,0
46,1977,1977-10-24,6,26.157,RAM,,MIN,W 35-3,2,48,24.00,0,1,8,8.00,0,0,0,,0,0,0
47,1977,1977-10-30,7,26.163,RAM,@,NOR,L 26-27,2,44,22.00,0,0,0,,0,0,0,,0,0,0
48,1977,1977-11-06,8,26.170,RAM,,TAM,W 31-0,2,22,11.00,0,0,0,,0,0,0,,0,0,0
49,1977,1977-11-13,9,26.177,RAM,@,GNB,W 24-6,1,6,6.00,1,1,18,18.00,0,0,0,,0,1,6
50,1977,1977-11-20,10,26.184,RAM,@,SFO,W 23-10,,,,,,,,,,,,,,
51,1977,1977-11-27,11,26.191,RAM,@,CLE,W 9-0,4,39,9.75,0,1,5,5.00,0,0,0,,0,0,0
52,1977,1977-12-04,12,26.198,RAM,,OAK,W 20-14,3,51,17.00,0,0,0,,0,0,0,,0,0,0
53,1977,1977-12-11,13,26.205,RAM,,ATL,W 23-7,6,44,7.33,0,0,0,,0,0,0,,0,0,0
54,1977,1977-12-17,14,26.211,RAM,@,WAS,L 14-17,6,66,11.00,1,0,0,,0,0,0,,0,1,6
55,1978,1978-09-03,1,27.106,RAM,@,PHI,W 16-14,2,12,6.00,0,0,0,,0,0,0,,0,0,0
56,1978,1978-09-10,2,27.113,RAM,,ATL,W 10-0,2,32,16.00,0,0,0,,0,0,0,,0,0,0
57,1978,1978-09-17,3,27.120,RAM,,DAL,W 27-14,,,,,,,,,,,,,,
58,1978,1978-09-24,4,27.127,RAM,@,HOU,W 10-6,6,98,16.33,0,0,0,,0,0,0,,0,0,0
59,1978,1978-10-01,5,27.134,RAM,@,NOR,W 26-20,1,50,50.00,0,1,14,14.00,0,0,0,,0,0,0
60,1978,1978-10-08,6,27.141,RAM,,SFO,W 27-10,,,,,,,,,,,,,,
61,1978,1978-10-15,7,27.148,RAM,@,MIN,W 34-17,1,16,16.00,0,2,22,11.00,0,0,0,,0,0,0
62,1978,1978-10-22,8,27.155,RAM,,NOR,L 3-10,2,23,11.50,0,0,0,,0,0,0,,0,0,0
