ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2013,2013-09-15,2,23.036,TAM,,NOR,L 14-16,
2,2013,2013-09-22,3,23.043,TAM,@,NWE,L 3-23,
3,2013,2013-09-29,4,23.050,TAM,,ARI,L 10-13,
4,2013,2013-10-13,5,23.064,TAM,,PHI,L 20-31,
5,2013,2013-10-24,7,23.075,TAM,,CAR,L 13-31,
6,2013,2013-11-24,11,23.106,TAM,@,DET,W 24-21,
7,2013,2013-12-01,12,23.113,TAM,@,CAR,L 6-27,
8,2013,2013-12-22,15,23.134,TAM,@,STL,L 13-23,
9,2013,2013-12-29,16,23.141,TAM,@,NOR,L 17-42,
