ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1961,1961-10-08,4,22.122,SFO,,RAM,W 35-0,1,16,16.00,0,0,0,,0,0,0
2,1961,1961-11-05,8,22.150,SFO,,DET,T 20-20,1,11,11.00,0,0,0,,0,0,0
3,1961,1961-12-03,12,22.178,SFO,@,BAL,L 17-20,3,40,13.33,0,0,0,,0,0,0
4,1961,1961-12-10,13,22.185,SFO,,GNB,W 22-21,5,118,23.60,1,0,0,,0,1,6
5,1962,1962-09-16,1,23.100,SFO,,CHI,L 14-30,2,51,25.50,1,0,0,,0,1,6
6,1962,1962-09-23,2,23.107,SFO,@,DET,L 24-45,5,126,25.20,1,0,0,,0,1,6
7,1962,1962-09-30,3,23.114,SFO,,MIN,W 21-7,1,13,13.00,0,0,0,,0,0,0
8,1962,1962-10-07,4,23.121,SFO,@,BAL,W 21-13,6,71,11.83,0,0,0,,0,0,0
9,1962,1962-10-14,5,23.128,SFO,@,CHI,W 34-27,4,39,9.75,0,0,0,,0,0,0
10,1962,1962-10-21,6,23.135,SFO,@,GNB,L 13-31,2,6,3.00,0,0,0,,0,0,0
11,1962,1962-10-28,7,23.142,SFO,,RAM,L 14-28,7,73,10.43,0,0,0,,0,0,0
12,1962,1962-11-04,8,23.149,SFO,,BAL,L 3-22,1,26,26.00,0,0,0,,0,0,0
13,1962,1962-11-11,9,23.156,SFO,,DET,L 24-38,5,61,12.20,1,0,0,,0,1,6
14,1962,1962-11-18,10,23.163,SFO,@,RAM,W 24-17,7,77,11.00,0,0,0,,0,0,0
15,1962,1962-11-25,11,23.170,SFO,@,STL,W 24-17,2,19,9.50,0,0,0,,0,0,0
16,1962,1962-12-02,12,23.177,SFO,@,MIN,W 35-12,4,123,30.75,3,0,0,,0,3,18
17,1962,1962-12-09,13,23.184,SFO,,GNB,L 21-31,7,134,19.14,0,0,0,,0,0,0
18,1963,1963-09-15,1,24.099,SFO,,MIN,L 20-24,4,34,8.50,1,0,0,,0,1,6
19,1963,1963-09-22,2,24.106,SFO,,BAL,L 14-20,4,77,19.25,2,0,0,,0,2,12
20,1963,1963-09-29,3,24.113,SFO,@,MIN,L 14-45,3,91,30.33,0,0,0,,0,0,0
21,1963,1963-10-06,4,24.120,SFO,@,DET,L 3-26,4,27,6.75,0,0,0,,0,0,0
22,1963,1963-10-13,5,24.127,SFO,@,BAL,L 3-20,3,26,8.67,0,0,0,,0,0,0
23,1963,1963-10-20,6,24.134,SFO,,CHI,W 20-14,1,8,8.00,0,0,0,,0,0,0
24,1963,1963-10-27,7,24.141,SFO,@,RAM,L 21-28,4,77,19.25,0,0,0,,0,0,0
25,1963,1963-11-03,8,24.148,SFO,,DET,L 7-45,2,29,14.50,1,0,0,,0,1,6
26,1963,1963-11-10,9,24.155,SFO,,DAL,W 31-24,5,66,13.20,1,0,0,,0,1,6
27,1963,1963-11-17,10,24.162,SFO,@,NYG,L 14-48,6,127,21.17,1,0,0,,0,1,6
28,1963,1963-11-24,11,24.169,SFO,@,GNB,L 10-28,2,37,18.50,0,0,0,,0,0,0
29,1963,1963-12-01,12,24.176,SFO,,RAM,L 17-21,5,127,25.40,1,0,0,,0,1,6
