ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
51,1991,1991-09-15,3,26.053,SEA,@,DEN,L 10-16,,5,107,21.40,0,,,0,0,,0,0,0
52,1991,1991-09-22,4,26.060,SEA,@,KAN,L 13-20,,8,97,12.13,0,,,1,11,11.00,0,0,0
53,1991,1991-09-29,5,26.067,SEA,,IND,W 31-3,,0,0,,0,,,0,0,,0,0,
54,1991,1991-10-06,6,26.074,SEA,@,CIN,W 13-7,,7,99,14.14,0,,,0,0,,0,0,0
55,1991,1991-10-13,7,26.081,SEA,,RAI,L 20-23,,4,99,24.75,0,,,0,0,,0,0,0
56,1991,1991-10-20,8,26.088,SEA,@,PIT,W 27-7,,3,29,9.67,0,,,0,0,,0,0,0
57,1991,1991-10-27,9,26.095,SEA,,SDG,W 20-9,,2,30,15.00,0,,,0,0,,0,0,0
58,1991,1991-11-10,10,26.109,SEA,@,SDG,L 14-17,,8,131,16.38,0,,,0,0,,0,0,0
59,1991,1991-11-17,11,26.116,SEA,@,RAI,L 7-31,,3,25,8.33,0,,,0,0,,0,0,0
60,1991,1991-11-24,12,26.123,SEA,,DEN,W 13-10,,0,0,,0,,,0,0,,0,0,
61,1991,1991-12-01,13,26.130,SEA,,KAN,L 6-19,,2,24,12.00,0,,,1,6,6.00,0,0,0
62,1991,1991-12-08,14,26.137,SEA,,SFO,L 22-24,,3,29,9.67,0,,,0,0,,0,0,0
63,1991,1991-12-15,15,26.144,SEA,@,ATL,L 13-26,,3,35,11.67,0,,,0,0,,0,0,0
64,1991,1991-12-22,16,26.151,SEA,,RAM,W 23-9,,6,85,14.17,0,,,0,0,,0,0,0
65,1992,1992-09-06,1,27.044,SEA,,CIN,L 3-21,1,0,0,,0,0.0%,0.00,0,0,,0,0,
66,1992,1992-11-30,12,27.129,SEA,,DEN,W 16-13,8,6,66,11.00,1,75.0%,8.25,0,0,,0,1,6
67,1992,1992-12-06,13,27.135,SEA,@,PIT,L 14-20,3,2,40,20.00,0,66.7%,13.33,1,5,5.00,0,0,0
68,1992,1992-12-13,14,27.142,SEA,,PHI,L 17-20,8,4,36,9.00,0,50.0%,4.50,0,0,,0,0,0
69,1992,1992-12-20,15,27.149,SEA,@,DEN,L 6-10,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0
70,1992,1992-12-27,16,27.156,SEA,,SDG,L 14-31,10,6,103,17.17,0,60.0%,10.30,0,0,,0,0,0
71,1993,1993-09-05,1,28.043,SEA,@,SDG,L 12-18,7,5,54,10.80,0,71.4%,7.71,0,0,,0,0,0
72,1993,1993-09-12,2,28.050,SEA,,RAI,L 13-17,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0
73,1993,1993-09-19,3,28.057,SEA,@,NWE,W 17-14,7,6,50,8.33,1,85.7%,7.14,0,0,,0,1,6
74,1993,1993-09-26,4,28.064,SEA,@,CIN,W 19-10,8,5,64,12.80,0,62.5%,8.00,1,26,26.00,0,0,0
75,1993,1993-10-03,5,28.071,SEA,,SDG,W 31-14,15,10,132,13.20,1,66.7%,8.80,0,0,,0,1,6
76,1993,1993-10-17,6,28.085,SEA,@,DET,L 10-30,8,3,28,9.33,0,37.5%,3.50,0,0,,0,0,0
77,1993,1993-10-24,7,28.092,SEA,,NWE,W 10-9,14,9,70,7.78,1,64.3%,5.00,0,0,,0,1,6
78,1993,1993-10-31,8,28.099,SEA,@,DEN,L 17-28,13,7,87,12.43,0,53.8%,6.69,0,0,,0,0,0
79,1993,1993-11-07,9,28.106,SEA,@,HOU,L 14-24,6,5,44,8.80,0,83.3%,7.33,0,0,,0,0,0
80,1993,1993-11-14,10,28.113,SEA,,CLE,W 22-5,7,2,22,11.00,0,28.6%,3.14,0,0,,0,0,0
81,1993,1993-11-28,11,28.127,SEA,,DEN,L 9-17,8,3,35,11.67,0,37.5%,4.38,0,0,,0,0,0
82,1993,1993-12-05,12,28.134,SEA,,KAN,L 16-31,12,7,134,19.14,0,58.3%,11.17,0,0,,0,0,0
83,1993,1993-12-12,13,28.141,SEA,@,RAI,L 23-27,12,5,47,9.40,0,41.7%,3.92,1,7,7.00,0,0,0
84,1993,1993-12-19,14,28.148,SEA,,PHO,L 27-30,6,2,31,15.50,0,33.3%,5.17,2,13,6.50,0,0,0
85,1993,1993-12-26,15,28.155,SEA,,PIT,W 16-6,11,4,60,15.00,0,36.4%,5.45,1,6,6.00,0,0,0
86,1993,1994-01-02,16,28.162,SEA,@,KAN,L 24-34,7,5,69,13.80,0,71.4%,9.86,0,0,,0,0,0
87,1994,1994-09-04,1,29.042,SEA,@,WAS,W 28-7,7,5,43,8.60,1,71.4%,6.14,1,-8,-8.00,0,1,6
88,1994,1994-09-11,2,29.049,SEA,@,RAI,W 38-9,4,4,45,11.25,1,100.0%,11.25,0,0,,0,1,6
89,1994,1994-09-18,3,29.056,SEA,,SDG,L 10-24,10,8,66,8.25,0,80.0%,6.60,0,0,,0,0,0
90,1994,1994-09-25,4,29.063,SEA,,PIT,W 30-13,5,4,97,24.25,0,80.0%,19.40,0,0,,0,0,0
91,1994,1994-10-02,5,29.070,SEA,@,IND,L 15-17,9,7,71,10.14,0,77.8%,7.89,0,0,,0,0,0
92,1994,1994-10-09,6,29.077,SEA,,DEN,L 9-16,11,6,90,15.00,0,54.5%,8.18,0,0,,0,0,0
93,1994,1994-10-23,7,29.091,SEA,@,KAN,L 23-38,12,7,61,8.71,2,58.3%,5.08,0,0,,0,2,12
94,1994,1994-10-30,8,29.098,SEA,@,SDG,L 15-35,9,6,89,14.83,0,66.7%,9.89,0,0,,0,0,0
95,1994,1994-11-06,9,29.105,SEA,,CIN,L 17-20,10,4,85,21.25,0,40.0%,8.50,1,40,40.00,0,0,0
96,1994,1994-11-13,10,29.112,SEA,@,DEN,L 10-17,7,1,6,6.00,0,14.3%,0.86,0,0,,0,0,0
97,1994,1994-11-20,11,29.119,SEA,,TAM,W 22-21,7,5,58,11.60,0,71.4%,8.29,0,0,,0,0,0
98,1994,1994-11-27,12,29.126,SEA,,KAN,W 10-9,13,7,141,20.14,0,53.8%,10.85,0,0,,0,0,0
99,1994,1994-12-04,13,29.133,SEA,,IND,L 19-31,8,4,55,13.75,0,50.0%,6.88,0,0,,0,0,0
100,1994,1994-12-11,14,29.140,SEA,@,HOU,W 16-14,5,2,29,14.50,0,40.0%,5.80,0,0,,0,0,0
101,1994,1994-12-18,15,29.147,SEA,,RAI,L 16-17,10,5,70,14.00,0,50.0%,7.00,0,0,,0,0,0
102,1994,1994-12-24,16,29.153,SEA,@,CLE,L 9-35,11,6,80,13.33,0,54.5%,7.27,0,0,,0,0,0
103,1995,1995-09-03,1,30.041,SEA,,KAN,L 10-34,13,8,107,13.38,1,61.5%,8.23,0,0,,0,1,6
104,1995,1995-09-10,2,30.048,SEA,@,SDG,L 10-14,8,2,28,14.00,0,25.0%,3.50,0,0,,0,0,0
105,1995,1995-09-17,3,30.055,SEA,,CIN,W 24-21,10,7,74,10.57,0,70.0%,7.40,1,4,4.00,0,0,0
106,1995,1995-10-01,4,30.069,SEA,,DEN,W 27-10,7,4,32,8.00,0,57.1%,4.57,0,0,,0,0,0
107,1995,1995-10-08,5,30.076,SEA,@,OAK,L 14-34,11,5,63,12.60,0,45.5%,5.73,0,0,,0,0,0
108,1995,1995-10-15,6,30.083,SEA,@,BUF,L 21-27,6,3,32,10.67,0,50.0%,5.33,0,0,,0,0,0
109,1995,1995-10-22,7,30.090,SEA,,SDG,L 25-35,2,1,41,41.00,1,50.0%,20.50,0,0,,0,1,6
110,1995,1995-10-29,8,30.097,SEA,@,ARI,L 14-20,8,5,69,13.80,0,62.5%,8.63,0,0,,0,0,0
111,1995,1995-11-05,9,30.104,SEA,,NYG,W 30-28,10,6,153,25.50,2,60.0%,15.30,0,0,,0,2,12
112,1995,1995-11-12,10,30.111,SEA,@,JAX,W 47-30,9,5,43,8.60,0,55.6%,4.78,0,0,,0,0,0
113,1995,1995-11-19,11,30.118,SEA,@,WAS,W 27-20,7,6,55,9.17,0,85.7%,7.86,0,0,,0,0,0
114,1995,1995-11-26,12,30.125,SEA,,NYJ,L 10-16,9,6,43,7.17,0,66.7%,4.78,0,0,,0,0,0
115,1995,1995-12-03,13,30.132,SEA,,PHI,W 26-14,11,6,71,11.83,0,54.5%,6.45,0,0,,0,0,0
116,1995,1995-12-10,14,30.139,SEA,@,DEN,W 31-27,10,7,127,18.14,0,70.0%,12.70,0,0,,0,0,0
117,1995,1995-12-17,15,30.146,SEA,,OAK,W 44-10,7,6,63,10.50,0,85.7%,9.00,0,0,,0,0,0
118,1995,1995-12-24,16,30.153,SEA,@,KAN,L 3-26,4,0,0,,0,0.0%,0.00,1,0,0.00,0,0,0
119,1996,1996-09-01,1,31.039,SEA,@,SDG,L 7-29,6,5,49,9.80,0,83.3%,8.17,0,0,,0,0,0
120,1996,1996-09-08,2,31.046,SEA,,DEN,L 20-30,6,4,57,14.25,0,66.7%,9.50,0,0,,0,0,0
121,1996,1996-09-15,3,31.053,SEA,,KAN,L 17-35,6,2,26,13.00,0,33.3%,4.33,0,0,,0,0,0
122,1996,1996-09-22,4,31.060,SEA,@,TAM,W 17-13,14,9,92,10.22,1,64.3%,6.57,0,0,,0,1,6
123,1996,1996-09-29,5,31.067,SEA,,GNB,L 10-31,9,2,22,11.00,0,22.2%,2.44,0,0,,0,0,0
124,1996,1996-10-06,6,31.074,SEA,@,MIA,W 22-15,4,4,95,23.75,1,100.0%,23.75,0,0,,0,1,6
125,1996,1996-10-17,7,31.085,SEA,@,KAN,L 16-34,5,3,25,8.33,0,60.0%,5.00,0,0,,0,0,0
126,1996,1996-10-27,8,31.095,SEA,,SDG,W 32-13,7,4,66,16.50,0,57.1%,9.43,0,0,,0,0,0
127,1996,1996-11-03,9,31.102,SEA,,HOU,W 23-16,4,4,69,17.25,0,100.0%,17.25,0,0,,0,0,0
128,1996,1996-11-24,12,31.123,SEA,,OAK,L 21-27,5,4,32,8.00,0,80.0%,6.40,0,0,,0,0,0
129,1996,1996-12-01,13,31.130,SEA,@,DEN,L 7-34,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0
130,1997,1997-08-31,1,32.038,SEA,,NYJ,L 3-41,10,3,33,11.00,0,30.0%,3.30,0,0,,0,0,0
131,1997,1997-09-07,2,32.045,SEA,,DEN,L 14-35,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
132,1997,1997-09-14,3,32.052,SEA,@,IND,W 31-3,3,2,30,15.00,0,66.7%,10.00,0,0,,0,0,0
133,1997,1997-09-21,4,32.059,SEA,,SDG,W 26-22,1,,,,,0.0%,,,,,,,
134,1997,1997-09-28,5,32.066,SEA,@,KAN,L 17-20,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0
135,1997,1997-10-05,6,32.073,SEA,,TEN,W 16-13,5,3,32,10.67,0,60.0%,6.40,0,0,,0,0,0
136,1997,1997-10-19,7,32.087,SEA,@,STL,W 17-9,5,5,39,7.80,0,100.0%,7.80,0,0,,0,0,0
137,1997,1997-10-26,8,32.094,SEA,,OAK,W 45-34,5,4,58,14.50,1,80.0%,11.60,0,0,,0,1,6
138,1997,1997-11-02,9,32.101,SEA,@,DEN,L 27-30,6,3,27,9.00,1,50.0%,4.50,0,0,,0,1,6
139,1997,1997-11-09,10,32.108,SEA,@,SDG,W 37-31,10,4,47,11.75,0,40.0%,4.70,0,0,,0,0,0
140,1997,1997-11-16,11,32.115,SEA,@,NOR,L 17-20,6,3,30,10.00,0,50.0%,5.00,0,0,,0,0,0
141,1998,1998-09-06,1,33.044,SEA,@,PHI,W 38-0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0
142,1998,1998-09-13,2,33.051,SEA,,ARI,W 33-14,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0
143,1998,1998-09-20,3,33.058,SEA,,WAS,W 24-14,2,,,,,0.0%,,,,,,,
144,1998,1998-09-27,4,33.065,SEA,@,PIT,L 10-13,,,,,,0.0%,,,,,,,
145,1998,1998-10-04,5,33.072,SEA,@,KAN,L 6-17,1,,,,,0.0%,,,,,,,
146,1998,1998-10-11,6,33.079,SEA,,DEN,L 16-21,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0
147,1998,1998-10-25,7,33.093,SEA,@,SDG,W 27-20,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
148,1998,1998-11-01,8,33.100,SEA,,OAK,L 18-31,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
149,1998,1998-11-08,9,33.107,SEA,,KAN,W 24-12,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0
150,1998,1998-11-15,10,33.114,SEA,@,OAK,L 17-20,,,,,,0.0%,,,,,,,
151,1998,1998-11-22,11,33.121,SEA,@,DAL,L 22-30,,,,,,0.0%,,,,,,,
152,1998,1998-11-29,12,33.128,SEA,,TEN,W 20-18,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
153,1998,1998-12-06,13,33.135,SEA,@,NYJ,L 31-32,2,1,47,47.00,0,50.0%,23.50,0,0,,0,0,0
154,1998,1998-12-13,14,33.142,SEA,,SDG,W 38-17,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0
155,1998,1998-12-20,15,33.149,SEA,,IND,W 27-23,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0
156,1998,1998-12-27,16,33.156,SEA,@,DEN,L 21-28,4,1,16,16.00,0,25.0%,4.00,0,0,,0,0,0
