ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1977,1977-09-18,1,22.260,RAM,@,ATL,L 6-17,,,,,,,,,,
2,1977,1977-09-25,2,22.267,RAM,,PHI,W 20-0,0,0,,0,0,0,0.0,1,23,0
3,1977,1977-10-02,3,22.274,RAM,,SFO,W 34-14,0,0,,0,0,0,0.0,1,1,0
4,1977,1977-10-10,4,22.282,RAM,@,CHI,L 23-24,,,,,,,,,,
5,1977,1977-10-16,5,22.288,RAM,,NOR,W 14-7,,,,,,,,,,
6,1977,1977-10-24,6,22.296,RAM,,MIN,W 35-3,,,,,,,,,,
7,1977,1977-10-30,7,22.302,RAM,@,NOR,L 26-27,,,,,,,,,,
8,1977,1977-11-06,8,22.309,RAM,,TAM,W 31-0,,,,,,,,,,
9,1977,1977-11-13,9,22.316,RAM,@,GNB,W 24-6,,,,,,,,,,
10,1977,1977-11-20,10,22.323,RAM,@,SFO,W 23-10,,,,,,,,,,
11,1977,1977-11-27,11,22.330,RAM,@,CLE,W 9-0,,,,,,,,,,
12,1977,1977-12-04,12,22.337,RAM,,OAK,W 20-14,,,,,,,,,,
13,1977,1977-12-11,13,22.344,RAM,,ATL,W 23-7,,,,,,,,,,
14,1977,1977-12-17,14,22.350,RAM,@,WAS,L 14-17,,,,,,,,,,
15,1978,1978-09-03,1,23.245,RAM,@,PHI,W 16-14,,,,,,,,,,
16,1978,1978-09-10,2,23.252,RAM,,ATL,W 10-0,,,,,,,,,,
17,1978,1978-09-17,3,23.259,RAM,,DAL,W 27-14,,,,,,,,,,
18,1978,1978-09-24,4,23.266,RAM,@,HOU,W 10-6,,,,,,,,,,
19,1978,1978-10-01,5,23.273,RAM,@,NOR,W 26-20,,,,,,,,,,
20,1978,1978-10-08,6,23.280,RAM,,SFO,W 27-10,,,,,,,,,,
21,1978,1978-10-15,7,23.287,RAM,@,MIN,W 34-17,,,,,,,,,,
22,1978,1978-10-22,8,23.294,RAM,,NOR,L 3-10,,,,,,,,,,
23,1978,1978-10-30,9,23.302,RAM,@,ATL,L 7-15,,,,,,,,,,
24,1978,1978-11-05,10,23.308,RAM,,TAM,W 26-23,,,,,,,,,,
25,1978,1978-11-12,11,23.315,RAM,,PIT,W 10-7,,,,,,,,,,
26,1978,1978-11-19,12,23.322,RAM,@,SFO,W 31-28,0,0,,0,1,6,0.0,1,31,1
27,1978,1978-11-26,13,23.329,RAM,@,CLE,L 19-30,,,,,,,,,,
28,1978,1978-12-03,14,23.336,RAM,@,NYG,W 20-17,,,,,,,,,,
29,1978,1978-12-11,15,23.344,RAM,,CIN,L 19-20,,,,,,,,,,
30,1978,1978-12-17,16,23.350,RAM,,GNB,W 31-14,,,,,,,,,,
31,1979,1979-09-02,1,24.244,RAM,,OAK,L 17-24,,,,,,,,,,
32,1979,1979-09-06,2,24.248,RAM,@,DEN,W 13-9,,,,,,,,,,
33,1979,1979-09-16,3,24.258,RAM,,SFO,W 27-24,,,,,,,,,,
34,1979,1979-09-23,4,24.265,RAM,@,TAM,L 6-21,,,,,,,,,,
35,1979,1979-09-30,5,24.272,RAM,,STL,W 21-0,,,,,,,,,,
36,1979,1979-10-07,6,24.279,RAM,@,NOR,W 35-17,,,,,,,,,,
37,1979,1979-10-14,7,24.286,RAM,@,DAL,L 6-30,,,,,,,,,,
38,1979,1979-10-21,8,24.293,RAM,,SDG,L 16-40,,,,,,,,,,
39,1979,1979-10-28,9,24.300,RAM,,NYG,L 14-20,,,,,,,,,,
40,1979,1979-11-04,10,24.307,RAM,@,SEA,W 24-0,,,,,,,,,,
41,1979,1979-11-11,11,24.314,RAM,@,CHI,L 23-27,,,,,,,,,,
42,1979,1979-11-19,12,24.322,RAM,,ATL,W 20-14,,,,,,,,,,
43,1979,1979-11-25,13,24.328,RAM,@,SFO,W 26-20,0,0,,0,0,0,0.0,1,26,0
44,1979,1979-12-02,14,24.335,RAM,,MIN,W 27-21,,,,,,,,,,
45,1979,1979-12-09,15,24.342,RAM,@,ATL,W 34-13,,,,,,,,,,
46,1979,1979-12-16,16,24.349,RAM,,NOR,L 14-29,,,,,,,,,,
47,1980,1980-09-07,1,25.250,RAM,,DET,L 20-41,,,,,,,,,,
48,1980,1980-09-11,2,25.254,RAM,@,TAM,L 9-10,,,,,,,,,,
49,1980,1980-09-21,3,25.264,RAM,,GNB,W 51-21,,,,,,,,,,
50,1980,1980-09-28,4,25.271,RAM,@,NYG,W 28-7,,,,,,,,,,
51,1980,1980-10-05,5,25.278,RAM,,SFO,W 48-26,,,,,,,,,,
52,1980,1980-10-12,6,25.285,RAM,@,STL,W 21-13,,,,,,,,,,
53,1980,1980-10-19,7,25.292,RAM,@,SFO,W 31-17,,,,,,,,,,
54,1980,1980-10-26,8,25.299,RAM,@,ATL,L 10-13,,,,,,,,,,
55,1980,1980-11-02,9,25.306,RAM,,NOR,W 45-31,,,,,,,,,,
56,1981,1981-09-06,1,26.248,MIA,@,STL,W 20-7,,,,,,,,,,
57,1981,1981-09-10,2,26.252,MIA,,PIT,W 30-10,,,,,,,,,,
58,1981,1981-09-20,3,26.262,MIA,@,HOU,W 16-10,,,,,,,,,,
59,1981,1981-09-27,4,26.269,MIA,@,BAL,W 31-28,,,,,,,,,,
60,1981,1981-10-04,5,26.276,MIA,,NYJ,T 28-28,,,,,,,,,,
61,1981,1981-10-12,6,26.284,MIA,@,BUF,L 21-31,,,,,,,,,,
62,1981,1981-10-18,7,26.290,MIA,,WAS,W 13-10,,,,,,,,,,
63,1981,1981-10-25,8,26.297,MIA,@,DAL,L 27-28,,,,,,,,,,
64,1981,1981-11-01,9,26.304,MIA,,BAL,W 27-10,,,,,,,,,,
65,1981,1981-11-08,10,26.311,MIA,@,NWE,W 30-27,0,0,,0,0,0,0.0,2,35,0
66,1981,1981-11-15,11,26.318,MIA,,OAK,L 17-33,,,,,,,,,,
67,1981,1981-11-22,12,26.325,MIA,@,NYJ,L 15-16,,,,,,,,,,
68,1981,1981-11-30,13,26.333,MIA,,PHI,W 13-10,,,,,,,,,,
69,1981,1981-12-06,14,26.339,MIA,,NWE,W 24-14,,,,,,,,,,
70,1981,1981-12-13,15,26.346,MIA,@,KAN,W 17-7,,,,,,,,,,
71,1981,1981-12-19,16,26.352,MIA,,BUF,W 16-6,,,,,,,,,,
72,1982,1982-09-12,1,27.254,MIA,@,NYJ,W 45-28,0,0,,0,0,0,1.0,1,5,0
73,1982,1982-09-19,2,27.261,MIA,,BAL,W 24-20,0,0,,0,0,0,1.0,0,0,0
74,1982,1982-11-21,3,27.324,MIA,@,BUF,W 9-7,,,,,,,,,,
75,1982,1982-11-29,4,27.332,MIA,@,TAM,L 17-23,,,,,,,,,,
76,1982,1982-12-05,5,27.338,MIA,,MIN,W 22-14,0,0,,0,0,0,0.5,0,0,0
77,1982,1982-12-12,6,27.345,MIA,@,NWE,L 0-3,,,,,,,,,,
78,1982,1982-12-18,7,27.351,MIA,,NYJ,W 20-19,,,,,,,,,,
79,1982,1982-12-27,8,27.360,MIA,,BUF,W 27-10,0,0,,0,0,0,1.0,0,0,0
