ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1999,1999-10-10,4,23.161,IND,,MIA,L 31-34,
2,1999,1999-11-07,8,23.189,IND,,KAN,W 25-17,
3,1999,1999-11-21,10,23.203,IND,@,PHI,W 44-17,
4,1999,1999-12-26,15,23.238,IND,@,CLE,W 29-28,
5,1999,2000-01-02,16,23.245,IND,@,BUF,L 6-31,
6,2000,2000-12-03,13,24.215,SEA,@,ATL,W 30-10,
7,2000,2000-12-16,15,24.228,SEA,,OAK,W 27-24,
8,2000,2000-12-23,16,24.235,SEA,,BUF,L 23-42,
9,2001,2001-09-09,1,25.130,SEA,@,CLE,W 9-6,*
10,2001,2001-09-23,2,25.144,SEA,,PHI,L 3-27,*
11,2001,2001-09-30,3,25.151,SEA,@,OAK,L 14-38,
12,2001,2001-12-02,11,25.214,SEA,,SDG,W 13-10,
13,2001,2001-12-09,12,25.221,SEA,@,DEN,L 7-20,
14,2001,2001-12-16,13,25.228,SEA,,DAL,W 29-3,
15,2001,2001-12-23,14,25.235,SEA,@,NYG,L 24-27,
16,2001,2001-12-30,15,25.242,SEA,@,SDG,W 25-22,
