ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
45,2000,2000-12-24,16,25.070,IND,,MIN,W 31-10,*,,,,,,0.0%,
46,2001,2001-09-09,1,25.329,IND,@,NYJ,W 45-24,*,,,,,,0.0%,
47,2001,2001-09-23,2,25.343,IND,,BUF,W 42-26,*,,,,,,0.0%,
48,2001,2001-09-30,3,25.350,IND,@,NWE,L 13-44,*,,,,,,0.0%,
49,2001,2001-10-14,4,25.364,IND,,OAK,L 18-23,*,,,,,,0.0%,
50,2001,2001-10-21,5,26.006,IND,,NWE,L 17-38,*,1,1,5,5.00,0,100.0%,5.00
51,2001,2001-10-25,6,26.010,IND,@,KAN,W 35-28,*,,,,,,0.0%,
52,2001,2001-11-04,7,26.020,IND,@,BUF,W 30-14,*,,,,,,0.0%,
53,2001,2001-11-11,8,26.027,IND,,MIA,L 24-27,*,,,,,,0.0%,
54,2001,2001-12-02,11,26.048,IND,@,BAL,L 27-39,*,,,,,,0.0%,
55,2001,2001-12-10,12,26.056,IND,@,MIA,L 6-41,*,,,,,,0.0%,
56,2001,2001-12-16,13,26.062,IND,,ATL,W 41-27,*,,,,,,0.0%,
57,2001,2001-12-23,14,26.069,IND,,NYJ,L 28-29,*,,,,,,0.0%,
58,2001,2001-12-30,15,26.076,IND,@,STL,L 17-42,*,,,,,,0.0%,
59,2001,2002-01-06,16,26.083,IND,,DEN,W 29-10,*,,,,,,0.0%,
60,2002,2002-09-08,1,26.328,HOU,,DAL,W 19-10,*,,,,,,0.0%,
61,2002,2002-09-15,2,26.335,HOU,@,SDG,L 3-24,*,,,,,,0.0%,
62,2002,2002-09-22,3,26.342,HOU,,IND,L 3-23,*,,,,,,0.0%,
63,2002,2002-09-29,4,26.349,HOU,@,PHI,L 17-35,*,0,,,,,0.0%,
64,2002,2002-10-13,5,26.363,HOU,,BUF,L 24-31,*,,,,,,0.0%,
65,2002,2002-10-20,6,27.005,HOU,@,CLE,L 17-34,*,,,,,,0.0%,
66,2002,2002-10-27,7,27.012,HOU,@,JAX,W 21-19,*,,,,,,0.0%,
67,2002,2002-11-03,8,27.019,HOU,,CIN,L 3-38,*,,,,,,0.0%,
68,2002,2002-11-10,9,27.026,HOU,@,TEN,L 10-17,*,,,,,,0.0%,
69,2002,2002-11-17,10,27.033,HOU,,JAX,L 21-24,*,,,,,,0.0%,
70,2002,2002-11-24,11,27.040,HOU,,NYG,W 16-14,*,,,,,,0.0%,
71,2002,2002-12-01,12,27.047,HOU,@,IND,L 3-19,*,0,,,,,0.0%,
72,2002,2002-12-08,13,27.054,HOU,@,PIT,W 24-6,*,,,,,,0.0%,
73,2002,2002-12-15,14,27.061,HOU,,BAL,L 19-23,*,0,,,,,0.0%,
74,2002,2002-12-22,15,27.068,HOU,@,WAS,L 10-26,*,,,,,,0.0%,
75,2002,2002-12-29,16,27.075,HOU,,TEN,L 3-13,*,,,,,,0.0%,
76,2003,2003-09-07,1,27.327,HOU,@,MIA,W 21-20,*,,,,,,0.0%,
77,2003,2003-09-14,2,27.334,HOU,@,NOR,L 10-31,*,,,,,,0.0%,
78,2003,2003-09-21,3,27.341,HOU,,KAN,L 14-42,*,,,,,,0.0%,
79,2003,2003-09-28,4,27.348,HOU,,JAX,W 24-20,*,,,,,,0.0%,
80,2003,2003-10-12,5,27.362,HOU,@,TEN,L 17-38,*,,,,,,0.0%,
81,2003,2003-10-19,6,28.004,HOU,,NYJ,L 14-19,*,0,,,,,0.0%,
82,2003,2003-10-26,7,28.011,HOU,@,IND,L 21-30,*,,,,,,0.0%,
83,2003,2003-11-02,8,28.018,HOU,,CAR,W 14-10,*,0,,,,,0.0%,
84,2003,2003-11-09,9,28.025,HOU,@,CIN,L 27-34,*,,,,,,0.0%,
85,2003,2003-11-16,10,28.032,HOU,@,BUF,W 12-10,*,,,,,,0.0%,
86,2003,2003-11-23,11,28.039,HOU,,NWE,L 20-23,*,,,,,,0.0%,
87,2003,2003-11-30,12,28.046,HOU,,ATL,W 17-13,*,,,,,,0.0%,
88,2003,2003-12-07,13,28.053,HOU,@,JAX,L 0-27,*,,,,,,0.0%,
89,2003,2003-12-14,14,28.060,HOU,@,TAM,L 3-16,*,,,,,,0.0%,
90,2003,2003-12-21,15,28.067,HOU,,TEN,L 24-27,*,,,,,,0.0%,
91,2003,2003-12-28,16,28.074,HOU,,IND,L 17-20,*,,,,,,0.0%,
92,2004,2004-09-12,1,28.333,HOU,,SDG,L 20-27,*,,,,,,0.0%,
93,2004,2004-09-19,2,28.340,HOU,@,DET,L 16-28,*,,,,,,0.0%,
94,2004,2004-09-26,3,28.347,HOU,@,KAN,W 24-21,*,,,,,,0.0%,
95,2004,2004-10-03,4,28.354,HOU,,OAK,W 30-17,*,,,,,,0.0%,
96,2004,2004-10-10,5,28.361,HOU,,MIN,L 28-34,*,,,,,,0.0%,
97,2004,2004-10-17,6,29.002,HOU,@,TEN,W 20-10,*,,,,,,0.0%,
98,2004,2004-10-31,7,29.016,HOU,,JAX,W 20-6,*,,,,,,0.0%,
99,2004,2004-11-07,8,29.023,HOU,@,DEN,L 13-31,*,,,,,,0.0%,
100,2004,2004-11-14,9,29.030,HOU,@,IND,L 14-49,*,0,,,,,0.0%,
101,2004,2004-11-21,10,29.037,HOU,,GNB,L 13-16,*,,,,,,0.0%,
102,2004,2004-11-28,11,29.044,HOU,,TEN,W 31-21,*,,,,,,0.0%,
103,2004,2004-12-05,12,29.051,HOU,@,NYJ,L 7-29,*,,,,,,0.0%,
104,2004,2004-12-12,13,29.058,HOU,,IND,L 14-23,*,,,,,,0.0%,
105,2004,2004-12-19,14,29.065,HOU,@,CHI,W 24-5,*,,,,,,0.0%,
106,2004,2004-12-26,15,29.072,HOU,@,JAX,W 21-0,*,,,,,,0.0%,
107,2004,2005-01-02,16,29.079,HOU,,CLE,L 14-22,*,,,,,,0.0%,
108,2005,2005-09-11,1,29.331,HOU,@,BUF,L 7-22,*,,,,,,0.0%,
109,2005,2005-09-18,2,29.338,HOU,,PIT,L 7-27,*,,,,,,0.0%,
110,2005,2005-10-02,3,29.352,HOU,@,CIN,L 10-16,*,,,,,,0.0%,
111,2005,2005-10-09,4,29.359,HOU,,TEN,L 20-34,*,,,,,,0.0%,
112,2005,2005-10-16,5,30.001,HOU,@,SEA,L 10-42,*,0,,,,,0.0%,
113,2005,2005-10-23,6,30.008,HOU,,IND,L 20-38,*,,,,,,0.0%,
114,2005,2005-10-30,7,30.015,HOU,,CLE,W 19-16,*,,,,,,0.0%,
115,2005,2005-11-06,8,30.022,HOU,@,JAX,L 14-21,*,,,,,,0.0%,
116,2005,2005-11-13,9,30.029,HOU,@,IND,L 17-31,*,0,,,,,0.0%,
117,2005,2005-11-20,10,30.036,HOU,,KAN,L 17-45,*,0,,,,,0.0%,
118,2005,2005-11-27,11,30.043,HOU,,STL,L 27-33,*,,,,,,0.0%,
119,2005,2005-12-04,12,30.050,HOU,@,BAL,L 15-16,*,,,,,,0.0%,
120,2005,2005-12-11,13,30.057,HOU,@,TEN,L 10-13,*,,,,,,0.0%,
121,2005,2005-12-18,14,30.064,HOU,,ARI,W 30-19,*,,,,,,0.0%,
122,2005,2005-12-24,15,30.070,HOU,,JAX,L 20-38,*,,,,,,0.0%,
123,2005,2006-01-01,16,30.078,HOU,@,SFO,L 17-20,*,,,,,,0.0%,
124,2006,2006-09-10,1,30.330,HOU,,PHI,L 10-24,,,,,,,0.0%,
125,2006,2006-09-17,2,30.337,HOU,@,IND,L 24-43,*,,,,,,0.0%,
126,2006,2006-09-24,3,30.344,HOU,,WAS,L 15-31,*,,,,,,0.0%,
127,2006,2006-10-01,4,30.351,HOU,,MIA,W 17-15,*,,,,,,0.0%,
128,2006,2006-10-15,5,31.000,HOU,@,DAL,L 6-34,*,,,,,,0.0%,
129,2006,2006-10-22,6,31.007,HOU,,JAX,W 27-7,,,,,,,0.0%,
130,2006,2006-10-29,7,31.014,HOU,@,TEN,L 22-28,,,,,,,0.0%,
131,2006,2006-11-05,8,31.021,HOU,@,NYG,L 10-14,,,,,,,0.0%,
132,2006,2006-11-12,9,31.028,HOU,@,JAX,W 13-10,,,,,,,0.0%,
133,2006,2006-11-19,10,31.035,HOU,,BUF,L 21-24,,,,,,,0.0%,
134,2006,2006-11-26,11,31.042,HOU,@,NYJ,L 11-26,,,,,,,0.0%,
135,2006,2006-12-03,12,31.049,HOU,@,OAK,W 23-14,,,,,,,0.0%,
136,2006,2006-12-10,13,31.056,HOU,,TEN,L 20-26,,,,,,,0.0%,
137,2006,2006-12-17,14,31.063,HOU,@,NWE,L 7-40,,,,,,,0.0%,
138,2006,2006-12-24,15,31.070,HOU,,IND,W 27-24,*,,,,,,0.0%,
139,2006,2006-12-31,16,31.077,HOU,,CLE,W 14-6,*,,,,,,0.0%,
140,2007,2007-09-09,1,31.329,HOU,,KAN,W 20-3,*,,,,,,0.0%,
141,2007,2007-09-16,2,31.336,HOU,@,CAR,W 34-21,*,,,,,,0.0%,
142,2007,2007-09-23,3,31.343,HOU,,IND,L 24-30,*,,,,,,0.0%,
