ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
57,1977,1977-09-18,1,27.201,ATL,,RAM,W 17-6,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
58,1977,1977-09-25,2,27.208,ATL,@,WAS,L 6-10,0,0,,0,0,0,,0,0,0,,0,0,,,,,,2,4,50.0,0,6,0,0,,0
59,1977,1977-10-02,3,27.215,ATL,,NYG,W 17-3,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,1,4,25.0,0,5,1,23,23.00,0
60,1977,1977-10-09,4,27.222,ATL,@,SFO,W 7-0,0,0,,0,0,0,,0,0,0,,0,0,,,1,1,100.0,,1,0.0,0,1,0,0,,0
61,1977,1977-10-16,5,27.229,ATL,@,BUF,L 0-3,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,1,0.0,0,0,0,0,,0
62,1977,1977-10-23,6,27.236,ATL,@,CHI,W 16-10,0,0,,0,0,0,,0,0,0,,0,0,,,1,1,100.0,3,5,60.0,0,10,0,0,,0
63,1977,1977-10-30,7,27.243,ATL,,MIN,L 7-14,0,0,,0,0,0,,0,0,0,,0,0,,,1,1,100.0,,2,0.0,0,1,0,0,,0
64,1977,1977-12-04,12,27.278,PHI,@,DAL,L 14-24,0,0,,0,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
65,1977,1977-12-11,13,27.285,PHI,,NYG,W 17-14,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
66,1977,1977-12-18,14,27.292,PHI,,NYJ,W 27-0,0,0,,0,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
67,1978,1978-09-03,1,28.186,PHI,,RAM,L 14-16,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,,1,0.0,0,2,0,0,,0
68,1978,1978-09-10,2,28.193,PHI,@,WAS,L 30-35,0,0,,0,0,0,,0,0,0,,0,0,,,3,4,75.0,1,1,100.0,0,6,0,0,,0
69,1978,1978-09-17,3,28.200,PHI,@,NOR,W 24-17,0,0,,0,0,0,,0,0,0,,0,0,,,3,3,100.0,1,3,33.3,0,6,0,0,,0
70,1978,1978-09-24,4,28.207,PHI,,MIA,W 17-3,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
71,1978,1978-10-01,5,28.214,PHI,@,BAL,W 17-14,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
72,1978,1978-10-08,6,28.221,PHI,@,NWE,L 14-24,0,0,,0,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
73,1978,1978-10-15,7,28.228,PHI,,WAS,W 17-10,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
74,1978,1978-10-22,8,28.235,PHI,@,DAL,L 7-14,0,0,,0,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
75,1978,1978-10-29,9,28.242,PHI,,STL,L 10-16,0,0,,0,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
76,1978,1978-11-05,10,28.249,PHI,,GNB,W 10-3,0,0,,0,0,0,,0,0,0,,0,0,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
77,1978,1978-11-12,11,28.256,PHI,,NYJ,W 17-9,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
78,1978,1978-11-19,12,28.263,PHI,@,NYG,W 19-17,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,2,0.0,0,0,0,0,,0
79,1979,1979-09-02,1,29.185,BUF,,MIA,L 7-9,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1979,1979-09-09,2,29.192,BUF,,CIN,W 51-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1979,1979-09-16,3,29.199,BUF,@,SDG,L 19-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1979,1979-09-23,4,29.206,BUF,,NYJ,W 46-31,0,0,,0,0,0,,0,0,0,,0,0,,,4,5,80.0,2,2,100.0,0,10,0,0,,0
83,1979,1979-09-30,5,29.213,BUF,@,BAL,W 31-13,0,0,,0,0,0,,0,0,0,,0,0,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
84,1979,1979-10-07,6,29.220,BUF,,CHI,L 0-7,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1979,1979-10-14,7,29.227,BUF,@,MIA,L 7-17,0,0,,0,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
86,1979,1979-10-21,8,29.234,BUF,,BAL,L 13-14,1,4,4.00,0,0,0,,0,0,0,,0,0,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
87,1979,1979-10-28,9,29.241,BUF,@,DET,W 20-17,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
88,1979,1979-11-04,10,29.248,BUF,,NWE,L 6-26,0,0,,0,0,0,,0,0,0,,0,0,,,,,,2,5,40.0,0,6,0,0,,0
89,1979,1979-11-11,11,29.255,BUF,@,NYJ,W 14-12,0,0,,0,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
90,1979,1979-11-18,12,29.262,BUF,,GNB,W 19-12,0,0,,0,0,0,,0,0,0,,0,0,,,1,1,100.0,4,5,80.0,0,13,0,0,,0
91,1979,1979-11-25,13,29.269,BUF,@,NWE,W 16-13,0,0,,0,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
92,1979,1979-12-02,14,29.276,BUF,,DEN,L 16-19,0,0,,0,0,0,,0,0,0,,0,0,,,1,1,100.0,3,4,75.0,0,10,0,0,,0
93,1979,1979-12-09,15,29.283,BUF,@,MIN,L 3-10,0,0,,0,0,0,,0,0,0,,0,0,,,,,,1,2,50.0,0,3,0,0,,0
94,1979,1979-12-16,16,29.290,BUF,@,PIT,L 0-28,0,0,,0,0,0,,0,0,0,,0,0,,,,,,,2,0.0,0,0,0,0,,0
95,1980,1980-09-07,1,30.190,BUF,,MIA,W 17-7,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
96,1980,1980-09-14,2,30.197,BUF,,NYJ,W 20-10,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
97,1980,1980-09-21,3,30.204,BUF,@,NOR,W 35-26,0,0,,0,0,0,,0,0,0,,0,0,,,5,5,100.0,,1,0.0,0,5,0,0,,0
98,1980,1980-09-28,4,30.211,BUF,,OAK,W 24-7,0,0,,0,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
99,1980,1980-10-05,5,30.218,BUF,@,SDG,W 26-24,0,0,,0,0,0,,0,0,0,,0,0,,,2,3,66.7,2,2,100.0,0,8,0,0,,0
100,1980,1980-10-12,6,30.225,BUF,,BAL,L 12-17,0,0,,0,0,0,,0,0,0,,0,0,,,,,,2,2,100.0,0,6,0,0,,0
101,1980,1980-10-19,7,30.232,BUF,@,MIA,L 14-17,0,0,,0,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
102,1980,1980-10-26,8,30.239,BUF,,NWE,W 31-13,0,0,,0,0,0,,0,0,0,,0,0,,,4,4,100.0,1,2,50.0,0,7,0,0,,0
103,1980,1980-11-02,9,30.246,BUF,,ATL,L 14-30,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,,1,0.0,0,2,0,0,,0
104,1980,1980-11-09,10,30.253,BUF,@,NYJ,W 31-24,0,0,,0,0,0,,0,0,0,,0,0,,,4,4,100.0,1,2,50.0,0,7,0,0,,0
105,1980,1980-11-16,11,30.260,BUF,@,CIN,W 14-0,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,,1,0.0,0,2,0,0,,0
106,1980,1980-11-23,12,30.267,BUF,,PIT,W 28-13,0,0,,0,0,0,,0,0,,,,,,,4,4,100.0,,,,0,4,,,,
107,1980,1980-11-30,13,30.274,BUF,@,BAL,L 24-28,0,0,,0,0,0,,0,0,0,,0,0,,,3,3,100.0,1,3,33.3,0,6,0,0,,0
108,1980,1980-12-07,14,30.281,BUF,,RAM,W 10-7,0,0,,0,0,0,,0,0,0,,0,0,,,1,1,100.0,1,3,33.3,0,4,0,0,,0
109,1980,1980-12-14,15,30.288,BUF,@,NWE,L 2-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1980,1980-12-21,16,30.295,BUF,@,SFO,W 18-13,0,0,,0,0,0,,0,0,0,,0,0,,,1,2,50.0,1,1,100.0,0,4,0,0,,0
111,1981,1981-09-06,1,31.189,BUF,,NYJ,W 31-0,0,0,,0,0,0,,0,0,0,,0,,,,4,4,100.0,1,2,50.0,0,7,0,0,,0
112,1981,1981-09-13,2,31.196,BUF,@,BAL,W 35-3,0,0,,0,0,0,,0,0,0,,0,,,,5,5,100.0,,1,0.0,0,5,0,0,,0
113,1981,1981-09-17,3,31.200,BUF,,PHI,L 14-20,0,0,,0,0,0,,0,0,0,,0,,,,2,2,100.0,,1,0.0,0,2,0,0,,0
114,1981,1981-09-27,4,31.210,BUF,@,CIN,L 24-27,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,3,3,100.0,1,1,100.0,0,6,0,0,,0
115,1981,1981-10-04,5,31.217,BUF,,BAL,W 23-17,0,0,,0,0,0,,0,0,0,,0,,,,2,2,100.0,3,4,75.0,0,11,0,0,,0
116,1981,1981-10-12,6,31.225,BUF,,MIA,W 31-21,0,0,,0,0,0,,0,0,0,,0,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
117,1981,1981-10-18,7,31.231,BUF,@,NYJ,L 14-33,0,0,,0,0,0,,0,0,0,,0,,,,2,2,100.0,,1,0.0,0,2,0,0,,0
118,1981,1981-10-25,8,31.238,BUF,,DEN,W 9-7,0,0,,0,0,0,,0,0,0,,0,,,,,,,3,3,100.0,0,9,0,0,,0
119,1981,1981-11-01,9,31.245,BUF,,CLE,W 22-13,0,0,,0,0,0,,0,0,,,0,,,,2,2,100.0,,,,0,2,,,,
120,1981,1981-11-09,10,31.253,BUF,@,DAL,L 14-27,0,0,,0,0,0,,0,0,,,0,,,,2,2,100.0,,,,0,2,,,,
121,1981,1981-11-15,11,31.259,BUF,@,STL,L 0-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1981,1981-11-22,12,31.266,BUF,,NWE,W 20-17,0,0,,0,0,0,,0,0,0,,0,,,,2,2,100.0,2,4,50.0,0,8,0,0,,0
123,1981,1981-11-29,13,31.273,BUF,,WAS,W 21-14,0,0,,0,0,0,,0,0,0,,0,,,,3,3,100.0,,1,0.0,0,3,0,0,,0
124,1981,1981-12-06,14,31.280,BUF,@,SDG,W 28-27,0,0,,0,0,0,,0,0,0,,0,,,,4,4,100.0,,1,0.0,0,4,0,0,,0
125,1981,1981-12-13,15,31.287,BUF,@,NWE,W 19-10,0,0,,0,0,0,,0,0,0,,0,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
126,1981,1981-12-19,16,31.293,BUF,@,MIA,L 6-16,0,0,,0,0,0,,0,0,0,,0,,,,,,,2,3,66.7,0,6,0,0,,0
127,1982,1982-09-12,1,32.195,BUF,,KAN,W 14-9,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,,2,0.0,0,2,0,0,,0
128,1982,1982-09-16,2,32.199,BUF,,MIN,W 23-22,0,0,,0,0,0,,0,0,0,,,,,,2,3,66.7,1,2,50.0,0,5,0,0,,0
