ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1964,1964-11-22,10,25.266,NYJ,@,OAK,L 26-35,1,0,0.00,0
2,1970,1970-09-21,1,31.204,NYJ,@,CLE,L 21-31,,,,
3,1970,1970-09-27,2,31.210,NYJ,@,BOS,W 31-21,,,,
4,1970,1970-10-04,3,31.217,NYJ,@,BUF,L 31-34,,,,
5,1970,1970-10-10,4,31.223,NYJ,,MIA,L 6-20,,,,
6,1970,1970-10-18,5,31.231,NYJ,,BAL,L 22-29,,,,
7,1970,1970-10-25,6,31.238,NYJ,,BUF,L 6-10,,,,
8,1970,1970-11-08,8,31.252,NYJ,@,PIT,L 17-21,,,,
9,1970,1970-11-15,9,31.259,NYJ,@,RAM,W 31-20,,,,
10,1970,1970-11-22,10,31.266,NYJ,,BOS,W 17-3,,,,
11,1970,1970-11-29,11,31.273,NYJ,,MIN,W 20-10,,,,
12,1970,1970-12-06,12,31.280,NYJ,,OAK,L 13-14,,,,
13,1970,1970-12-13,13,31.287,NYJ,@,MIA,L 10-16,,,,
14,1970,1970-12-19,14,31.293,NYJ,@,BAL,L 20-35,,,,
15,1971,1971-09-20,1,32.203,MIN,@,DET,W 16-13,,,,
16,1971,1971-09-26,2,32.209,MIN,,CHI,L 17-20,,,,
17,1971,1971-10-03,3,32.216,MIN,,BUF,W 19-0,,,,
18,1971,1971-10-10,4,32.223,MIN,@,PHI,W 13-0,,,,
19,1971,1971-10-17,5,32.230,MIN,@,GNB,W 24-13,,,,
20,1971,1971-10-25,6,32.238,MIN,,BAL,W 10-3,,,,
21,1971,1971-10-31,7,32.244,MIN,@,NYG,W 17-10,,,,
22,1971,1971-11-07,8,32.251,MIN,,SFO,L 9-13,,,,
23,1971,1971-11-14,9,32.258,MIN,,GNB,W 3-0,,,,
24,1971,1971-11-21,10,32.265,MIN,@,NOR,W 23-10,,,,
