ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
25,1974,1974-12-15,14,23.295,BAL,,NYJ,L 38-45,,,,,,,,,,,,,,
26,1975,1975-09-21,1,24.210,BAL,@,CHI,W 35-7,0,0,,0,0,0,,0,0,0,0.0,1,10,0
27,1975,1975-09-28,2,24.217,BAL,,OAK,L 20-31,,,,,,,,,,,,,,
28,1975,1975-10-05,3,24.224,BAL,@,RAM,L 13-24,,,,,,,,,,,,,,
29,1975,1975-10-12,4,24.231,BAL,,BUF,L 31-38,0,0,,0,0,0,,0,0,0,0.0,1,13,0
30,1975,1975-10-19,5,24.238,BAL,@,NWE,L 10-21,,,,,,,,,,,,,,
31,1975,1975-10-26,6,24.245,BAL,@,NYJ,W 45-28,,,,,,,,,,,,,,
32,1975,1975-11-02,7,24.252,BAL,,CLE,W 21-7,,,,,,,,,,,,,,
33,1975,1975-11-09,8,24.259,BAL,@,BUF,W 42-35,,,,,,,,,,,,,,
34,1975,1975-11-16,9,24.266,BAL,,NYJ,W 52-19,,,,,,,,,,,,,,
35,1975,1975-11-23,10,24.273,BAL,@,MIA,W 33-17,,,,,,,,,,,,,,
36,1975,1975-11-30,11,24.280,BAL,,KAN,W 28-14,,,,,,,,,,,,,,
37,1975,1975-12-07,12,24.287,BAL,@,NYG,W 21-0,,,,,,,,,,,,,,
38,1975,1975-12-14,13,24.294,BAL,,MIA,W 10-7,,,,,,,,,,,,,,
39,1975,1975-12-21,14,24.301,BAL,,NWE,W 34-21,,,,,,,,,,,,,,
40,1976,1976-09-12,1,25.202,BAL,@,NWE,W 27-13,,,,,,,,,,,,,,
41,1976,1976-09-19,2,25.209,BAL,,CIN,W 28-27,,,,,,,,,,,,,,
42,1976,1976-09-26,3,25.216,BAL,@,DAL,L 27-30,,,,,,,,,,,,,,
43,1976,1976-10-03,4,25.223,BAL,,TAM,W 42-17,,,,,,,,,,,,,,
44,1976,1976-10-10,5,25.230,BAL,,MIA,W 28-14,0,0,,0,0,0,,0,0,0,0.0,1,33,0
45,1976,1976-10-17,6,25.237,BAL,@,BUF,W 31-13,,,,,,,,,,,,,,
46,1976,1976-10-24,7,25.244,BAL,@,NYJ,W 20-0,,,,,,,,,,,,,,
47,1976,1976-11-01,8,25.252,BAL,,HOU,W 38-14,,,,,,,,,,,,,,
48,1976,1976-11-07,9,25.258,BAL,@,SDG,W 37-21,,,,,,,,,,,,,,
49,1976,1976-11-14,10,25.265,BAL,,NWE,L 14-21,,,,,,,,,,,,,,
50,1976,1976-11-22,11,25.273,BAL,@,MIA,W 17-16,0,0,,0,0,0,,0,0,0,0.0,1,7,0
51,1976,1976-11-28,12,25.279,BAL,,NYJ,W 33-16,,,,,,,,,,,,,,
52,1976,1976-12-04,13,25.285,BAL,@,STL,L 17-24,,,,,,,,,,,,,,
53,1976,1976-12-12,14,25.293,BAL,,BUF,W 58-20,,,,,,,,,,,,,,
54,1977,1977-09-18,1,26.207,BAL,@,SEA,W 29-14,,,,,,,,,,,,,,
55,1977,1977-09-25,2,26.214,BAL,@,NYJ,W 20-12,,,,,,,,,,,,,,
56,1977,1977-10-02,3,26.221,BAL,,BUF,W 17-14,,,,,,,,,,,,,,
57,1977,1977-10-09,4,26.228,BAL,,MIA,W 45-28,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0
58,1977,1977-10-16,5,26.235,BAL,@,KAN,W 17-6,,,,,,,,,,,,,,
59,1977,1977-10-23,6,26.242,BAL,@,NWE,L 3-17,,,,,,,,,,,,,,
60,1977,1977-10-30,7,26.249,BAL,,PIT,W 31-21,,,,,,,,,,,,,,
61,1977,1977-11-07,8,26.257,BAL,,WAS,W 10-3,,,,,,,,,,,,,,
62,1977,1977-11-13,9,26.263,BAL,@,BUF,W 31-13,,,,,,,,,,,,,,
63,1977,1977-11-20,10,26.270,BAL,,NYJ,W 33-12,,,,,,,,,,,,,,
64,1977,1977-11-27,11,26.277,BAL,@,DEN,L 13-27,,,,,,,,,,,,,,
65,1977,1977-12-05,12,26.285,BAL,@,MIA,L 6-17,,,,,,,,,,,,,,
66,1977,1977-12-11,13,26.291,BAL,,DET,L 10-13,,,,,,,,,,,,,,
67,1977,1977-12-18,14,26.298,BAL,,NWE,W 30-24,,,,,,,,,,,,,,
68,1978,1978-09-04,1,27.193,BAL,@,DAL,L 0-38,,,,,,,,,,,,,,
69,1978,1978-09-10,2,27.199,BAL,,MIA,L 0-42,,,,,,,,,,,,,,
70,1978,1978-11-27,13,27.277,PIT,@,SFO,W 24-7,,,,,,,,,,,,,,
71,1978,1978-12-03,14,27.283,PIT,@,HOU,W 13-3,,,,,,,,,,,,,,
72,1978,1978-12-09,15,27.289,PIT,,BAL,W 35-13,,,,,,,,,,,,,,
73,1978,1978-12-16,16,27.296,PIT,@,DEN,W 21-17,,,,,,,,,,,,,,
74,1979,1979-09-02,1,28.191,NYG,@,PHI,L 17-23,,,,,,,,,,,,,,
75,1979,1979-09-09,2,28.198,NYG,,STL,L 14-27,,,,,,,,,,,,,,
76,1979,1979-09-17,3,28.206,NYG,@,WAS,L 0-27,,,,,,,,,,,,,,
77,1979,1979-09-23,4,28.212,NYG,,PHI,L 13-17,,,,,,,,,,,,,,
78,1979,1979-09-30,5,28.219,NYG,@,NOR,L 14-24,,,,,,,,,,,,,,
79,1979,1979-10-07,6,28.226,NYG,,TAM,W 17-14,,,,,,,,,,,,,,
80,1979,1979-10-14,7,28.233,NYG,,SFO,W 32-16,0,0,,0,0,0,,0,0,0,0.0,1,4,0
81,1979,1979-10-21,8,28.240,NYG,@,KAN,W 21-17,,,,,,,,,,,,,,
82,1979,1979-10-28,9,28.247,NYG,@,RAM,W 20-14,,,,,,,,,,,,,,
83,1979,1979-11-04,10,28.254,NYG,,DAL,L 14-16,,,,,,,,,,,,,,
84,1979,1979-11-11,11,28.261,NYG,,ATL,W 24-3,,,,,,,,,,,,,,
85,1979,1979-11-18,12,28.268,NYG,@,TAM,L 3-31,,,,,,,,,,,,,,
86,1979,1979-12-02,14,28.282,NYG,@,DAL,L 7-28,,,,,,,,,,,,,,
87,1979,1979-12-09,15,28.289,NYG,@,STL,L 20-29,,,,,,,,,,,,,,
88,1979,1979-12-16,16,28.296,NYG,,BAL,L 7-31,0,0,,0,0,0,,0,0,0,0.0,1,0,0
89,1980,1980-09-07,1,29.197,DET,@,RAM,W 41-20,,,,,,,,,,,,,,
90,1980,1980-09-14,2,29.204,DET,@,GNB,W 29-7,,,,,,,,,,,,,,
91,1980,1980-09-21,3,29.211,DET,,STL,W 20-7,,,,,,,,,,,,,,
92,1980,1980-09-28,4,29.218,DET,,MIN,W 27-7,0,0,,0,0,0,,0,1,6,0.0,2,39,1
93,1980,1980-10-05,5,29.225,DET,@,ATL,L 28-43,0,0,,0,0,0,,0,0,0,0.0,1,0,0
94,1980,1980-10-12,6,29.232,DET,,NOR,W 24-13,,,,,,,,,,,,,,
95,1980,1980-10-19,7,29.239,DET,@,CHI,L 7-24,,,,,,,,,,,,,,
96,1980,1980-10-26,8,29.246,DET,@,KAN,L 17-20,,,,,,,,,,,,,,
97,1980,1980-11-02,9,29.253,DET,,SFO,W 17-13,,,,,,,,,,,,,,
98,1980,1980-11-09,10,29.260,DET,@,MIN,L 0-34,,,,,,,,,,,,,,
99,1980,1980-11-16,11,29.267,DET,,BAL,L 9-10,,,,,,,,,,,,,,
100,1980,1980-11-23,12,29.274,DET,@,TAM,W 24-10,,,,,,,,,,,,,,
101,1980,1980-11-27,13,29.278,DET,,CHI,L 17-23,,,,,,,,,,,,,,
102,1980,1980-12-07,14,29.288,DET,@,STL,L 23-24,,,,,,,,,,,,,,
103,1980,1980-12-14,15,29.295,DET,,TAM,W 27-14,,,,,,,,,,,,,,
104,1980,1980-12-21,16,29.302,DET,,GNB,W 24-3,,,,,,,,,,,,,,
105,1981,1981-09-06,1,30.195,DET,,SFO,W 24-17,,,,,,,,,,,,,,
106,1981,1981-09-13,2,30.202,DET,@,SDG,L 23-28,,,,,,,,,,,,,,
107,1981,1981-09-20,3,30.209,DET,@,MIN,L 24-26,,,,,,,,,,,,0,10,0
108,1981,1981-09-27,4,30.216,DET,,OAK,W 16-0,,,,,,,,,,,,,,
109,1981,1981-10-04,5,30.223,DET,@,TAM,L 10-28,,,,,,,,,,,,,,
110,1981,1981-10-11,6,30.230,DET,@,DEN,L 21-27,,,,,,,,,,,,,,
111,1981,1981-10-19,7,30.238,DET,,CHI,W 48-17,,,,,,,,,,,,,,
112,1981,1981-10-25,8,30.244,DET,,GNB,W 31-27,,,,,,,,,,,,,,
113,1981,1981-11-01,9,30.251,DET,@,RAM,L 13-20,,,,,,,,,,,,,,
114,1981,1981-11-08,10,30.258,DET,@,WAS,L 31-33,,,,,,,,,,,,,,
115,1981,1981-11-15,11,30.265,DET,,DAL,W 27-24,,,,,,,,,,,,,,
116,1981,1981-11-22,12,30.272,DET,@,CHI,W 23-7,,,,,,,,,,,,,,
117,1981,1981-11-26,13,30.276,DET,,KAN,W 27-10,,,,,,,,,,,,,,
118,1981,1981-12-06,14,30.286,DET,@,GNB,L 17-31,,,,,,,,,,,,,,
119,1981,1981-12-12,15,30.292,DET,,MIN,W 45-7,0,0,,0,0,0,,0,0,0,0.0,1,0,0
120,1981,1981-12-20,16,30.300,DET,,TAM,L 17-20,,,,,,,,,,,,,,
121,1982,1982-09-12,1,31.201,DET,,CHI,W 17-10,,,,,,,,,,,,,,
122,1982,1982-09-19,2,31.208,DET,@,RAM,W 19-14,,,,,,,,,,,,,,
123,1982,1982-11-21,3,31.271,DET,@,CHI,L 17-20,0,0,,0,0,0,,0,1,6,0.0,1,35,1
124,1982,1982-12-06,5,31.286,DET,,NYJ,L 13-28,0,0,,0,0,0,,0,0,0,1.0,0,0,0
125,1982,1982-12-12,6,31.292,DET,@,GNB,W 30-10,,,,,,,,,,,,,,
