ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1950,1950-09-16,1,30.336,PHI,,CLE,L 10-35,4,28,7.00,0,0,0,,0
2,1950,1950-09-24,2,30.344,PHI,@,CRD,W 45-7,4,24,6.00,0,1,14,14.00,0
