ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
89,1971,1971-11-25,11,28.304,RAM,@,DAL,L 21-28,5,77,15.40,0,0,0,,0,0,0
90,1971,1971-12-05,12,28.314,RAM,,NOR,W 45-28,1,37,37.00,1,0,0,,0,1,6
91,1971,1971-12-13,13,28.322,RAM,,WAS,L 24-38,4,86,21.50,0,0,0,,0,0,0
92,1971,1971-12-19,14,28.328,RAM,@,PIT,W 23-14,4,58,14.50,1,0,0,,0,1,6
93,1972,1972-09-17,1,29.236,RAM,,NOR,W 34-14,2,56,28.00,1,0,0,,0,1,6
94,1972,1972-09-24,2,29.243,RAM,@,CHI,T 13-13,1,22,22.00,0,0,0,,0,0,0
95,1972,1972-10-01,3,29.250,RAM,@,ATL,L 3-31,4,97,24.25,0,0,0,,0,0,0
96,1972,1972-10-08,4,29.257,RAM,,SFO,W 31-7,4,130,32.50,2,0,0,,0,2,12
97,1972,1972-10-15,5,29.264,RAM,@,PHI,W 34-3,1,15,15.00,0,0,0,,0,0,0
98,1972,1972-10-22,6,29.271,RAM,,CIN,W 15-12,1,23,23.00,0,0,0,,0,0,0
99,1972,1972-10-29,7,29.278,RAM,@,OAK,L 17-45,1,19,19.00,0,0,0,,0,0,0
100,1972,1972-11-05,8,29.285,RAM,,ATL,W 20-7,1,6,6.00,0,0,0,,0,0,0
101,1972,1972-11-12,9,29.292,RAM,,DEN,L 10-16,2,20,10.00,1,0,0,,0,1,6
102,1972,1972-11-19,10,29.299,RAM,,MIN,L 41-45,8,112,14.00,0,0,0,,0,0,0
103,1972,1972-11-26,11,29.306,RAM,@,NOR,L 16-19,3,45,15.00,0,0,0,,0,0,0
104,1972,1972-12-04,12,29.314,RAM,@,SFO,W 26-16,2,45,22.50,0,0,0,,0,0,0
105,1972,1972-12-10,13,29.320,RAM,@,STL,L 14-24,,,,,,,,,,
106,1972,1972-12-17,14,29.327,RAM,,DET,L 17-34,,,,,,,,,,
107,1973,1973-09-16,1,30.234,RAM,@,KAN,W 23-13,1,7,7.00,0,0,0,,0,0,0
108,1973,1973-09-23,2,30.241,RAM,,ATL,W 31-0,2,44,22.00,1,0,0,,0,1,6
109,1973,1973-09-30,3,30.248,RAM,@,SFO,W 40-20,1,17,17.00,0,0,0,,0,0,0
110,1973,1973-10-07,4,30.255,RAM,@,HOU,W 31-26,2,44,22.00,1,0,0,,0,1,6
111,1973,1973-10-14,5,30.262,RAM,,DAL,W 37-31,,,,,,,,,,
112,1973,1973-10-21,6,30.269,RAM,,GNB,W 24-7,2,33,16.50,0,0,0,,0,0,0
113,1973,1973-10-28,7,30.276,RAM,@,MIN,L 9-10,,,,,,,,,,
114,1973,1973-11-04,8,30.283,RAM,@,ATL,L 13-15,,,,,,,,,,
115,1973,1973-11-11,9,30.290,RAM,,NOR,W 29-7,3,60,20.00,0,0,0,,0,0,0
116,1973,1973-11-18,10,30.297,RAM,,SFO,W 31-13,1,15,15.00,0,0,0,,0,0,0
117,1973,1973-11-25,11,30.304,RAM,@,NOR,W 24-13,1,10,10.00,0,0,0,,0,0,0
118,1973,1973-12-02,12,30.311,RAM,@,CHI,W 26-0,1,8,8.00,0,0,0,,0,0,0
119,1973,1973-12-10,13,30.319,RAM,,NYG,W 40-6,1,6,6.00,0,0,0,,0,0,0
120,1973,1973-12-16,14,30.325,RAM,,CLE,W 30-17,1,8,8.00,0,0,0,,0,0,0
121,1974,1974-09-15,1,31.233,RAM,@,DEN,W 17-10,2,42,21.00,0,1,13,13.00,0,0,0
122,1974,1974-09-22,2,31.240,RAM,,NOR,W 24-0,1,30,30.00,1,0,0,,0,1,6
123,1974,1974-09-29,3,31.247,RAM,@,NWE,L 14-20,3,29,9.67,0,0,0,,0,0,0
124,1974,1974-10-06,4,31.254,RAM,,DET,W 16-13,3,39,13.00,0,0,0,,0,0,0
125,1974,1974-10-13,5,31.261,RAM,@,GNB,L 6-17,1,14,14.00,0,0,0,,0,0,0
126,1974,1974-10-20,6,31.268,RAM,,SFO,W 37-14,2,25,12.50,0,0,0,,0,0,0
127,1974,1974-10-27,7,31.275,RAM,@,NYJ,W 20-13,,,,,,,,,,
128,1974,1974-11-04,8,31.283,RAM,@,SFO,W 15-13,1,28,28.00,0,0,0,,0,0,0
129,1974,1974-11-10,9,31.289,RAM,,ATL,W 21-0,,,,,,,,,,
130,1974,1974-11-17,10,31.296,RAM,@,NOR,L 7-20,1,2,2.00,0,0,0,,0,0,0
131,1974,1974-11-24,11,31.303,RAM,,MIN,W 20-17,7,91,13.00,1,0,0,,0,1,6
132,1974,1974-12-01,12,31.310,RAM,@,ATL,W 30-7,2,85,42.50,1,0,0,,0,1,6
133,1974,1974-12-09,13,31.318,RAM,,WAS,L 17-23,1,12,12.00,0,0,0,,0,0,0
134,1974,1974-12-15,14,31.324,RAM,,BUF,W 19-14,,,,,,,,,,
135,1975,1975-09-21,1,32.239,RAM,@,DAL,L 7-18,,,,,,,,,,
136,1975,1975-09-28,2,32.246,RAM,@,SFO,W 23-14,,,,,,,,,,
137,1975,1975-10-12,4,32.260,RAM,@,SDG,W 13-10,,,,,,,,,,
138,1975,1975-10-19,5,32.267,RAM,,ATL,W 22-7,1,6,6.00,0,0,0,,0,0,0
139,1975,1975-10-26,6,32.274,RAM,,NOR,W 38-14,,,,,,,,,,
140,1975,1975-11-03,7,32.282,RAM,@,PHI,W 42-3,1,42,42.00,1,0,0,,0,1,6
141,1975,1975-11-09,8,32.288,RAM,,SFO,L 23-24,1,21,21.00,0,0,0,,0,0,0
142,1975,1975-11-16,9,32.295,RAM,@,ATL,W 16-7,,,,,,,,,,
143,1975,1975-12-14,13,32.323,RAM,,GNB,W 22-5,1,17,17.00,0,0,0,,0,0,0
144,1975,1975-12-20,14,32.329,RAM,,PIT,W 10-3,,,,,,,,,,
