ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1984,1984-09-02,1,22.311,PIT,,KAN,L 27-37,0,0,,0
2,1984,1984-09-06,2,22.315,PIT,@,NYJ,W 23-17,0,0,,0
3,1984,1984-10-21,8,22.360,PIT,@,IND,L 16-17,0,0,,0
4,1984,1984-10-28,9,23.001,PIT,,ATL,W 35-10,1,19,19.00,0
5,1984,1984-11-04,10,23.008,PIT,,HOU,W 35-7,0,0,,0
6,1984,1984-11-11,11,23.015,PIT,@,CIN,L 20-22,0,0,,0
7,1984,1984-11-19,12,23.023,PIT,@,NOR,L 24-27,0,0,,0
8,1984,1984-11-25,13,23.029,PIT,,SDG,W 52-24,1,12,12.00,0
9,1984,1984-12-02,14,23.036,PIT,@,HOU,L 20-23,0,0,,0
10,1984,1984-12-09,15,23.043,PIT,,CLE,W 23-20,0,0,,0
11,1984,1984-12-16,16,23.050,PIT,@,RAI,W 13-7,0,0,,0
12,1985,1985-09-08,1,23.316,PIT,,IND,W 45-3,,,,
13,1985,1985-09-16,2,23.324,PIT,@,CLE,L 7-17,,,,
14,1985,1985-09-22,3,23.330,PIT,,HOU,W 20-0,,,,
15,1985,1985-09-30,4,23.338,PIT,,CIN,L 24-37,,,,
16,1985,1985-10-06,5,23.344,PIT,@,MIA,L 20-24,,,,
