ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,punt,punt_yds,punt_yds_per_punt,punt_blocked
36,2005,2005-09-25,3,30.116,PHI,,OAK,W 23-20,,0,0,,0,0,0,,,,,,0,0,,0,7,261,37.29,0
37,2005,2005-10-02,4,30.123,PHI,@,KAN,W 37-31,,0,0,,0,0,0,,,,,,0,0,,0,3,114,38.00,0
38,2005,2005-10-09,5,30.130,PHI,@,DAL,L 10-33,,0,0,,0,0,0,,,,,,0,0,,0,8,378,47.25,0
39,2005,2005-10-23,6,30.144,PHI,,SDG,W 20-17,,0,0,,0,0,0,,,,,,0,0,,0,6,243,40.50,0
40,2005,2005-10-30,7,30.151,PHI,@,DEN,L 21-49,,0,0,,0,0,0,,,,,,0,0,,0,8,341,42.63,0
41,2006,2006-09-10,1,31.101,PHI,@,HOU,W 24-10,,0,0,,0,0,0,,,,,,0,0,,0,3,106,35.33,0
42,2006,2006-09-17,2,31.108,PHI,,NYG,L 24-30,,0,0,,0,0,0,,,,,,0,0,,0,5,221,44.20,0
43,2006,2006-09-24,3,31.115,PHI,@,SFO,W 38-24,,0,0,,0,0,0,,,,,,0,0,,0,4,174,43.50,0
44,2006,2006-10-02,4,31.123,PHI,,GNB,W 31-9,,0,0,,0,0,0,,,,,,0,0,,0,5,231,46.20,0
45,2006,2006-10-08,5,31.129,PHI,,DAL,W 38-24,,0,0,,0,0,0,,,,,,0,0,,0,8,326,40.75,0
46,2006,2006-10-15,6,31.136,PHI,@,NOR,L 24-27,,0,0,,0,0,0,,,,,,0,0,,0,6,259,43.17,0
47,2006,2006-10-22,7,31.143,PHI,@,TAM,L 21-23,,0,0,,0,0,0,,,,,,0,0,,0,3,132,44.00,0
48,2006,2006-10-29,8,31.150,PHI,,JAX,L 6-13,,0,0,,0,0,0,,,,,,0,0,,0,7,308,44.00,0
49,2006,2006-11-12,9,31.164,PHI,,WAS,W 27-3,,0,0,,0,0,0,,,,,,0,0,,0,5,187,37.40,0
50,2006,2006-11-19,10,31.171,PHI,,TEN,L 13-31,,0,0,,0,0,0,,,,,,1,0,0.00,0,6,251,41.83,0
51,2006,2006-11-26,11,31.178,PHI,@,IND,L 21-45,,0,0,,0,0,0,,,,,,0,0,,0,3,132,44.00,0
52,2006,2006-12-04,12,31.186,PHI,,CAR,W 27-24,,0,0,,0,0,0,,,,,,0,0,,0,7,300,42.86,0
53,2006,2006-12-10,13,31.192,PHI,@,WAS,W 21-19,,0,0,,0,0,0,,,,,,0,0,,0,5,223,44.60,0
54,2006,2006-12-17,14,31.199,PHI,@,NYG,W 36-22,,0,0,,0,0,0,,,,,,0,0,,0,3,136,45.33,0
55,2006,2006-12-25,15,31.207,PHI,@,DAL,W 23-7,,0,0,,0,0,0,,,,,,0,0,,0,3,124,41.33,0
56,2006,2006-12-31,16,31.213,PHI,,ATL,W 24-17,,0,0,,0,0,0,,,,,,0,0,,0,5,216,43.20,0
57,2007,2007-09-16,2,32.107,CHI,,KAN,W 20-10,,0,0,,0,0,0,,,,,,0,0,,0,4,199,49.75,0
58,2008,2008-09-07,1,33.098,ARI,@,SFO,W 23-13,,0,0,,0,0,0,,0,0,,,0,0,,0,4,180,45.00,0
59,2008,2008-09-14,2,33.105,ARI,,MIA,W 31-10,,0,0,,0,0,0,,0,0,,,0,0,,0,2,77,38.50,0
60,2008,2008-09-21,3,33.112,ARI,@,WAS,L 17-24,,0,0,,0,0,0,,0,0,,,0,0,,0,4,167,41.75,0
61,2008,2008-09-28,4,33.119,ARI,@,NYJ,L 35-56,,0,0,,0,0,0,,0,0,,,0,0,,0,1,39,39.00,0
62,2008,2008-10-05,5,33.126,ARI,,BUF,W 41-17,,0,0,,0,0,0,,0,0,,,0,0,,0,2,90,45.00,0
63,2008,2008-10-12,6,33.133,ARI,,DAL,W 30-24,,0,0,,0,0,0,,0,0,,,0,0,,0,5,215,43.00,0
64,2008,2008-10-26,7,33.147,ARI,@,CAR,L 23-27,,1,1,100.00,10,0,0,108.3,0,0,10.00,10.00,0,0,,0,3,167,55.67,0
65,2008,2008-11-02,8,33.154,ARI,@,STL,W 34-13,,0,0,,0,0,0,,0,0,,,0,0,,0,5,211,42.20,0
66,2008,2008-11-10,9,33.162,ARI,,SFO,W 29-24,,0,0,,0,0,0,,0,0,,,0,0,,0,5,176,35.20,0
67,2008,2008-11-16,10,33.168,ARI,@,SEA,W 26-20,,0,0,,0,0,0,,0,0,,,0,0,,0,2,77,38.50,0
68,2008,2008-11-23,11,33.175,ARI,,NYG,L 29-37,,0,0,,0,0,0,,0,0,,,0,0,,0,3,126,42.00,0
69,2008,2008-11-27,12,33.179,ARI,@,PHI,L 20-48,,0,0,,0,0,0,,0,0,,,0,0,,0,4,145,36.25,0
70,2009,2009-09-13,1,34.104,TAM,,DAL,L 21-34,,0,0,,0,0,0,,0,,,,0,0,,0,5,205,41.00,0
71,2009,2009-09-20,2,34.111,TAM,@,BUF,L 20-33,,0,0,,0,0,0,,0,,,,0,0,,0,6,258,43.00,0
72,2009,2009-09-27,3,34.118,TAM,,NYG,L 0-24,,0,0,,0,0,0,,0,,,,0,0,,0,7,311,44.43,0
73,2009,2009-10-04,4,34.125,TAM,@,WAS,L 13-16,,0,0,,0,0,0,,0,,,,0,0,,0,5,217,43.40,0
74,2009,2009-10-11,5,34.132,TAM,@,PHI,L 14-33,,0,0,,0,0,0,,0,,,,0,0,,0,4,161,40.25,0
75,2009,2009-10-18,6,34.139,TAM,,CAR,L 21-28,,0,0,,0,0,0,,0,,,,0,0,,0,4,163,40.75,0
76,2009,2009-10-25,7,34.146,TAM,,NWE,L 7-35,,0,0,,0,0,0,,0,,,,0,0,,0,9,336,37.33,0
77,2009,2009-11-08,8,34.160,TAM,,GNB,W 38-28,,0,0,,0,0,0,,0,,,,0,0,,0,7,296,42.29,0
78,2009,2009-11-15,9,34.167,TAM,@,MIA,L 23-25,,0,0,,0,0,0,,0,,,,0,0,,0,5,205,41.00,0
79,2009,2009-11-22,10,34.174,TAM,,NOR,L 7-38,,0,0,,0,0,0,,0,,,,0,0,,0,5,206,41.20,0
80,2009,2009-11-29,11,34.181,TAM,@,ATL,L 17-20,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,5,200,40.00,0
