ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
77,2003,2003-10-12,5,27.074,PHI,@,DAL,L 21-23,*,,,,,,,,,,
78,2003,2003-10-19,6,27.081,PHI,@,NYG,W 14-10,*,,,,,,,,,,
79,2003,2003-10-26,7,27.088,PHI,,NYJ,W 24-17,*,,,,,,,,,,
80,2003,2003-11-02,8,27.095,PHI,@,ATL,W 23-16,*,,,,,,,,,,
81,2003,2003-11-10,9,27.103,PHI,@,GNB,W 17-14,*,,,,,,,,,,
82,2003,2003-11-16,10,27.109,PHI,,NYG,W 28-10,*,,,,,,,,,,
83,2003,2003-11-23,11,27.116,PHI,,NOR,W 33-20,*,,,,,,,,,,
84,2003,2003-11-30,12,27.123,PHI,@,CAR,W 25-16,*,0,0,,0,0,0,1.0,0,0,0
85,2003,2003-12-07,13,27.130,PHI,,DAL,W 36-10,*,,,,,,,,,,
86,2003,2003-12-15,14,27.138,PHI,@,MIA,W 34-27,*,,,,,,,,,,
87,2003,2003-12-21,15,27.144,PHI,,SFO,L 28-31,*,,,,,,,,,,
88,2003,2003-12-27,16,27.150,PHI,@,WAS,W 31-7,*,0,0,,0,0,0,1.0,0,0,0
89,2004,2004-09-26,3,28.058,SFO,@,SEA,L 0-34,*,,,,,,,,,,
90,2004,2004-10-03,4,28.065,SFO,,STL,L 14-24,*,,,,,,,,,,
91,2004,2004-10-10,5,28.072,SFO,,ARI,W 31-28,*,,,,,,,,,,
92,2004,2004-10-17,6,28.079,SFO,@,NYJ,L 14-22,*,,,,,,,,,,
93,2004,2004-10-31,7,28.093,SFO,@,CHI,L 13-23,*,,,,,,,,,,
