ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2011,2011-09-11,1,22.124,CLE,,CIN,L 17-27,*,0.0,3,0
2,2011,2011-09-18,2,22.131,CLE,@,IND,W 27-19,*,1.0,4,1
3,2011,2011-09-25,3,22.138,CLE,,MIA,W 17-16,*,0.0,1,0
4,2011,2011-10-02,4,22.145,CLE,,TEN,L 13-31,*,0.0,2,3
5,2011,2011-10-16,5,22.159,CLE,@,OAK,L 17-24,*,1.0,4,0
6,2011,2011-10-23,6,22.166,CLE,,SEA,W 6-3,*,0.5,2,1
7,2011,2011-10-30,7,22.173,CLE,@,SFO,L 10-20,*,0.0,2,1
8,2011,2011-11-06,8,22.180,CLE,@,HOU,L 12-30,*,0.0,3,0
9,2011,2011-11-13,9,22.187,CLE,,STL,L 12-13,*,0.0,1,0
10,2011,2011-11-20,10,22.194,CLE,,JAX,W 14-10,*,1.0,1,1
11,2011,2011-11-27,11,22.201,CLE,@,CIN,L 20-23,*,1.0,4,0
12,2011,2011-12-04,12,22.208,CLE,,BAL,L 10-24,*,1.0,6,3
13,2011,2011-12-08,13,22.212,CLE,@,PIT,L 3-14,*,0.0,0,1
14,2011,2011-12-18,14,22.222,CLE,@,ARI,L 17-20,*,2.0,3,0
15,2011,2011-12-24,15,22.228,CLE,@,BAL,L 14-20,*,0.0,0,1
16,2011,2012-01-01,16,22.236,CLE,,PIT,L 9-13,*,1.0,4,2
17,2012,2012-09-09,1,23.122,CLE,,PHI,L 16-17,*,0.0,1,0
18,2012,2012-09-16,2,23.129,CLE,@,CIN,L 27-34,*,0.0,2,0
19,2012,2012-09-23,3,23.136,CLE,,BUF,L 14-24,*,0.0,2,1
20,2012,2012-09-27,4,23.140,CLE,@,BAL,L 16-23,*,1.0,4,2
21,2012,2012-10-07,5,23.150,CLE,@,NYG,L 27-41,*,0.0,3,0
22,2012,2012-10-14,6,23.157,CLE,,CIN,W 34-24,*,0.0,1,1
23,2012,2012-10-21,7,23.164,CLE,@,IND,L 13-17,*,0.0,2,0
24,2012,2012-10-28,8,23.171,CLE,,SDG,W 7-6,*,0.0,0,2
25,2012,2012-11-04,9,23.178,CLE,,BAL,L 15-25,*,1.0,4,4
26,2012,2012-11-18,10,23.192,CLE,@,DAL,L 20-23,*,1.0,2,0
27,2012,2012-11-25,11,23.199,CLE,,PIT,W 20-14,*,0.0,2,0
28,2012,2012-12-02,12,23.206,CLE,@,OAK,W 20-17,*,0.0,1,0
29,2012,2012-12-09,13,23.213,CLE,,KAN,W 30-7,*,1.0,1,3
30,2012,2012-12-16,14,23.220,CLE,,WAS,L 21-38,*,1.0,3,0
31,2012,2012-12-23,15,23.227,CLE,@,DEN,L 12-34,*,0.0,5,2
32,2012,2012-12-30,16,23.234,CLE,@,PIT,L 10-24,*,2.0,3,2
33,2013,2013-09-08,1,24.121,CLE,,MIA,L 10-23,*,0.0,0,2
34,2013,2013-09-15,2,24.128,CLE,@,BAL,L 6-14,*,0.5,3,5
35,2013,2013-09-22,3,24.135,CLE,@,MIN,W 31-27,*,1.0,2,1
36,2013,2013-10-20,7,24.163,CLE,@,GNB,L 13-31,*,0.0,0,0
37,2013,2013-10-27,8,24.170,CLE,@,KAN,L 17-23,*,0.0,0,1
38,2013,2013-11-03,9,24.177,CLE,,BAL,W 24-18,*,1.0,2,1
39,2013,2013-11-17,10,24.191,CLE,@,CIN,L 20-41,*,0.0,2,1
40,2013,2013-11-24,11,24.198,CLE,,PIT,L 11-27,*,0.0,1,0
41,2013,2013-12-01,12,24.205,CLE,,JAX,L 28-32,*,1.0,1,1
42,2013,2013-12-08,13,24.212,CLE,@,NWE,L 26-27,*,1.0,1,1
43,2013,2013-12-15,14,24.219,CLE,,CHI,L 31-38,*,1.0,2,2
44,2013,2013-12-22,15,24.226,CLE,@,NYJ,L 13-24,*,0.0,2,1
45,2013,2013-12-29,16,24.233,CLE,@,PIT,L 7-20,*,0.0,3,1
46,2014,2014-09-07,1,25.120,CLE,@,PIT,L 27-30,,1.0,3,0
47,2014,2014-09-14,2,25.127,CLE,,NOR,W 26-24,*,0.0,3,3
48,2014,2014-09-21,3,25.134,CLE,,BAL,L 21-23,,0.0,2,3
49,2014,2014-10-05,4,25.148,CLE,@,TEN,W 29-28,,1.0,2,1
