ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1962,1962-11-25,11,27.249,SDG,@,HOU,L 27-33,4,35,8.75,0,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
2,1962,1962-12-02,12,27.256,SDG,,OAK,W 31-21,22,108,4.91,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
3,1962,1962-12-09,13,27.263,SDG,,BOS,L 14-20,13,38,2.92,1,2,9,4.50,0,0,0,,0,0,0,,0,0,,,3,71,23.67,0,1,6
4,1962,1962-12-16,14,27.270,SDG,@,DTX,L 17-26,4,16,4.00,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
5,1963,1963-09-08,1,28.171,SDG,,BUF,W 14-10,1,6,6.00,0,2,13,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
6,1963,1963-09-14,2,28.177,SDG,,BOS,W 17-13,7,31,4.43,0,1,21,21.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
7,1963,1963-10-13,5,28.206,SDG,,NYJ,W 24-20,6,56,9.33,0,1,26,26.00,0,1,1,100.00,11,1,0,152.1,0,0,11.00,31.00,0,0,,0,0,0
8,1963,1963-10-20,6,28.213,SDG,@,KAN,W 38-17,1,-9,-9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
9,1963,1963-10-27,7,28.220,SDG,,OAK,L 33-34,3,16,5.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,25,25.00,0,0,0
10,1963,1963-11-02,8,28.226,SDG,@,NYJ,W 53-7,2,6,3.00,1,2,30,15.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
11,1963,1963-12-01,11,28.255,SDG,,HOU,W 27-0,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
12,1963,1963-12-15,13,28.269,SDG,@,HOU,W 20-14,15,56,3.73,0,3,23,7.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
13,1963,1963-12-22,14,28.276,SDG,,DEN,W 58-20,2,21,10.50,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,2,52,26.00,0,0,0
14,1964,1964-09-12,1,29.175,SDG,,HOU,W 27-21,8,23,2.88,1,4,57,14.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
15,1964,1964-09-20,2,29.183,SDG,,BOS,L 28-33,9,44,4.89,1,3,35,11.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
16,1964,1964-09-26,3,29.189,SDG,@,BUF,L 3-30,2,4,2.00,0,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
17,1964,1964-11-15,10,29.239,SDG,@,KAN,W 28-14,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
18,1964,1964-12-06,12,29.260,SDG,,NYJ,W 38-3,3,1,0.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
