ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
50,1985,1985-12-15,15,26.255,WAS,,CIN,W 27-24,2,14,7.00,0,0,0,,0,0,0
51,1985,1985-12-21,16,26.261,WAS,@,STL,W 27-16,3,46,15.33,0,0,0,,0,0,0
52,1986,1986-09-07,1,27.156,WAS,,PHI,W 41-14,4,76,19.00,1,0,0,,0,1,6
53,1986,1986-09-14,2,27.163,WAS,,RAI,W 10-6,2,70,35.00,0,0,0,,0,0,0
54,1986,1986-09-21,3,27.170,WAS,@,SDG,W 30-27,1,13,13.00,0,0,0,,0,0,0
55,1986,1986-09-28,4,27.177,WAS,,SEA,W 19-14,3,30,10.00,0,0,0,,0,0,0
56,1986,1986-10-05,5,27.184,WAS,@,NOR,W 14-6,0,0,,0,,,,,,
57,1986,1986-10-12,6,27.191,WAS,@,DAL,L 6-30,2,29,14.50,0,0,0,,0,0,0
58,1986,1986-10-19,7,27.198,WAS,,STL,W 28-21,4,98,24.50,1,0,0,,0,1,6
59,1986,1986-10-27,8,27.206,WAS,@,NYG,L 20-27,2,17,8.50,0,0,0,,0,0,0
60,1986,1986-11-02,9,27.212,WAS,,MIN,W 44-38,5,99,19.80,0,0,0,,0,0,0
61,1986,1986-11-09,10,27.219,WAS,@,GNB,W 16-7,2,52,26.00,0,0,0,,0,0,0
62,1986,1986-11-17,11,27.227,WAS,,SFO,W 14-6,2,28,14.00,0,0,0,,0,0,0
63,1986,1986-11-23,12,27.233,WAS,,DAL,W 41-14,2,74,37.00,1,0,0,,0,1,6
64,1986,1986-12-13,15,27.253,WAS,@,DEN,L 30-31,3,71,23.67,0,0,0,,0,0,0
65,1986,1986-12-21,16,27.261,WAS,@,PHI,W 21-14,2,34,17.00,1,0,0,,0,1,6
66,1987,1987-10-25,6,28.204,WAS,,NYJ,W 17-16,1,25,25.00,0,0,0,,0,0,0
67,1987,1987-11-01,7,28.211,WAS,@,BUF,W 27-7,0,0,,0,,,,,,
68,1987,1987-11-08,8,28.218,WAS,@,PHI,L 27-31,0,0,,0,,,,,,
69,1987,1987-11-15,9,28.225,WAS,,DET,W 20-13,1,6,6.00,0,0,0,,0,0,0
70,1987,1987-11-23,10,28.233,WAS,,RAM,L 26-30,5,74,14.80,0,0,0,,0,0,0
71,1987,1987-11-29,11,28.239,WAS,,NYG,W 23-19,0,0,,0,,,,,,
72,1987,1987-12-06,12,28.246,WAS,@,STL,W 34-17,1,19,19.00,1,0,0,,0,1,6
73,1987,1987-12-13,13,28.253,WAS,,DAL,W 24-20,1,2,2.00,0,0,0,,0,0,0
74,1987,1987-12-20,14,28.260,WAS,@,MIA,L 21-23,4,52,13.00,0,0,0,,0,0,0
75,1988,1988-09-11,2,29.160,GNB,,TAM,L 10-13,0,0,,0,,,,,,
76,1988,1988-09-18,3,29.167,GNB,@,MIA,L 17-24,2,18,9.00,0,0,0,,0,0,0
77,1988,1988-09-25,4,29.174,GNB,,CHI,L 6-24,0,0,,0,,,,,,
78,1988,1988-10-02,5,29.181,GNB,@,TAM,L 24-27,0,0,,0,,,,,,
79,1988,1988-10-09,6,29.188,GNB,,NWE,W 45-3,1,15,15.00,0,0,0,,0,0,0
80,1988,1988-10-16,7,29.195,GNB,@,MIN,W 34-14,0,0,,0,,,,,,
81,1988,1988-10-23,8,29.202,GNB,,WAS,L 17-20,0,0,,0,,,,,,
82,1988,1988-10-30,9,29.209,GNB,@,BUF,L 0-28,0,0,,0,,,,,,
83,1988,1988-11-06,10,29.216,GNB,@,ATL,L 0-20,0,0,,0,,,,,,
84,1988,1988-11-13,11,29.223,GNB,,IND,L 13-20,1,2,2.00,0,0,0,,0,0,0
85,1988,1988-11-20,12,29.230,GNB,,DET,L 9-19,0,0,,0,,,,,,
86,1988,1988-11-27,13,29.237,GNB,@,CHI,L 0-16,0,0,,0,,,,,,
87,1988,1988-12-04,14,29.244,GNB,@,DET,L 14-30,0,0,,0,,,,,,
88,1988,1988-12-11,15,29.251,GNB,,MIN,W 18-6,0,0,,0,,,,,,
89,1988,1988-12-18,16,29.258,GNB,@,PHO,W 26-17,1,2,2.00,1,0,0,,0,1,6
90,1989,1989-09-10,1,30.159,GNB,,TAM,L 21-23,0,0,,0,0,0,,0,,
91,1989,1989-09-17,2,30.166,GNB,,NOR,W 35-34,0,0,,0,0,0,,0,,
92,1989,1989-09-24,3,30.173,GNB,@,RAM,L 38-41,0,0,,0,0,0,,0,,
93,1989,1989-10-01,4,30.180,GNB,,ATL,W 23-21,0,0,,0,0,0,,0,,
94,1989,1989-10-08,5,30.187,GNB,,DAL,W 31-13,1,11,11.00,0,0,0,,0,0,0
95,1989,1989-10-15,6,30.194,GNB,@,MIN,L 14-26,0,0,,0,0,0,,0,,
96,1989,1989-10-22,7,30.201,GNB,@,MIA,L 20-23,1,3,3.00,0,0,0,,0,0,0
97,1989,1989-10-29,8,30.208,GNB,,DET,W 23-20,0,0,,0,0,0,,0,,
98,1989,1989-11-05,9,30.215,GNB,,CHI,W 14-13,1,24,24.00,1,0,0,,0,1,6
99,1989,1989-11-12,10,30.222,GNB,@,DET,L 22-31,2,15,7.50,0,0,0,,0,0,0
100,1989,1989-11-19,11,30.229,GNB,@,SFO,W 21-17,1,9,9.00,0,0,0,,0,0,0
101,1989,1989-11-26,12,30.236,GNB,,MIN,W 20-19,0,0,,0,0,0,,0,,
102,1989,1989-12-03,13,30.243,GNB,@,TAM,W 17-16,1,9,9.00,0,0,0,,0,0,0
103,1989,1989-12-10,14,30.250,GNB,,KAN,L 3-21,0,0,,0,1,0,0.00,0,0,0
104,1989,1989-12-17,15,30.257,GNB,@,CHI,W 40-28,0,0,,0,0,0,,0,,
105,1989,1989-12-24,16,30.264,GNB,@,DAL,W 20-10,0,0,,0,0,0,,0,,
