ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
77,2016,2016-11-06,8,26.172,LAR,,CAR,L 10-13,*,0,0,0.0,0,0
78,2016,2016-11-13,9,26.179,LAR,@,NYJ,W 9-6,*,0,0,0.0,0,1
79,2016,2016-11-20,10,26.186,LAR,,MIA,L 10-14,*,0,0,1.0,1,0
80,2016,2016-11-27,11,26.193,LAR,@,NOR,L 21-49,*,0,0,1.0,1,0
81,2017,2017-09-10,1,27.115,LAR,,IND,W 46-9,*,0,0,1.0,2,0
82,2017,2017-09-17,2,27.122,LAR,,WAS,L 20-27,*,0,0,0.5,1,1
83,2017,2017-09-21,3,27.126,LAR,@,SFO,W 41-39,*,0,0,0.0,0,1
84,2017,2017-10-01,4,27.136,LAR,@,DAL,W 35-30,*,0,0,0.0,1,1
85,2017,2017-10-08,5,27.143,LAR,,SEA,L 10-16,*,0,0,1.0,2,1
86,2017,2017-10-15,6,27.150,LAR,@,JAX,W 27-17,*,0,0,0.0,2,0
87,2017,2017-10-22,7,27.157,LAR,,ARI,W 33-0,*,0,0,0.0,1,0
88,2017,2017-11-05,8,27.171,LAR,@,NYG,W 51-17,*,0,0,0.0,0,2
89,2017,2017-11-19,10,27.185,LAR,@,MIN,L 7-24,*,0,0,0.0,3,1
90,2017,2017-11-26,11,27.192,LAR,,NOR,W 26-20,*,0,0,1.0,3,2
91,2017,2017-12-03,12,27.199,LAR,@,ARI,W 32-16,*,0,0,2.0,3,0
92,2017,2017-12-10,13,27.206,LAR,,PHI,L 35-43,*,0,0,1.0,1,1
93,2017,2017-12-17,14,27.213,LAR,@,SEA,W 42-7,*,0,0,2.0,2,0
94,2017,2017-12-24,15,27.220,LAR,@,TEN,W 27-23,*,0,0,0.0,0,1
95,2017,2017-12-31,16,27.227,LAR,,SFO,L 13-34,,0,0,0.0,0,0
96,2018,2018-09-09,1,28.114,MIA,,TEN,W 27-20,*,0,0,0.0,1,3
97,2018,2018-09-16,2,28.121,MIA,@,NYJ,W 20-12,*,0,0,1.0,2,0
98,2018,2018-09-23,3,28.128,MIA,,OAK,W 28-20,*,0,0,0.0,2,1
