ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1992,1992-09-28,4,23.012,RAI,@,KAN,L 7-27,,,,,
2,1992,1992-10-04,5,23.018,RAI,,NYG,W 13-10,,,,,
3,1992,1992-10-11,6,23.025,RAI,,BUF,W 20-3,,,,,
4,1992,1992-11-15,10,23.060,RAI,,SEA,W 20-3,,,,,
5,1992,1992-11-22,11,23.067,RAI,,DEN,W 24-0,,1.0,0,0,0
6,1992,1992-11-29,12,23.074,RAI,@,SDG,L 3-27,,,,,
7,1992,1992-12-06,13,23.081,RAI,,KAN,W 28-7,,,,,
8,1992,1992-12-14,14,23.089,RAI,@,MIA,L 7-20,,1.0,0,0,0
9,1992,1992-12-20,15,23.095,RAI,,SDG,L 14-36,,,,,
10,1992,1992-12-26,16,23.101,RAI,@,WAS,W 21-20,,1.0,0,0,0
11,1993,1993-09-05,1,23.354,RAI,,MIN,W 24-7,,,,,
12,1993,1993-09-12,2,23.361,RAI,@,SEA,W 17-13,,,,,
13,1993,1993-09-19,3,24.003,RAI,,CLE,L 16-19,,1.0,1,19,0
14,1993,1993-10-03,4,24.017,RAI,@,KAN,L 9-24,,,,,
15,1993,1993-10-10,5,24.024,RAI,,NYJ,W 24-20,,1.0,0,0,0
16,1993,1993-10-18,6,24.032,RAI,@,DEN,W 23-20,,,,,
17,1993,1993-10-31,7,24.045,RAI,,SDG,L 23-30,,,,,
18,1993,1993-11-07,8,24.052,RAI,@,CHI,W 16-14,,,,,
19,1993,1993-11-14,9,24.059,RAI,,KAN,L 20-31,,,,,
20,1993,1993-11-21,10,24.066,RAI,@,SDG,W 12-7,,1.0,0,0,0
21,1993,1993-11-28,11,24.073,RAI,@,CIN,L 10-16,,3.0,0,0,0
22,1993,1993-12-05,12,24.080,RAI,@,BUF,W 25-24,,,,,
23,1993,1993-12-12,13,24.087,RAI,,SEA,W 27-23,,,,,
24,1993,1993-12-19,14,24.094,RAI,,TAM,W 27-20,,1.0,0,0,0
25,1993,1993-12-26,15,24.101,RAI,@,GNB,L 0-28,,,,,
26,1993,1994-01-02,16,24.108,RAI,,DEN,W 33-30,,,,,
27,1994,1994-09-05,1,24.354,RAI,@,SFO,L 14-44,,1.0,0,0,0
28,1994,1994-09-11,2,24.360,RAI,,SEA,L 9-38,,,,,
29,1994,1994-09-18,3,25.002,RAI,@,DEN,W 48-16,,1.0,0,0,0
30,1994,1994-09-25,4,25.009,RAI,,SDG,L 24-26,,,,,
31,1994,1994-10-09,5,25.023,RAI,@,NWE,W 21-17,,,,,
32,1994,1994-10-16,6,25.030,RAI,@,MIA,L 17-20,,,,,
33,1994,1994-10-23,7,25.037,RAI,,ATL,W 30-17,,1.0,0,0,0
34,1994,1994-10-30,8,25.044,RAI,,HOU,W 17-14,,2.0,0,0,0
35,1994,1994-11-06,9,25.051,RAI,@,KAN,L 3-13,,1.0,0,0,0
36,1994,1994-11-13,10,25.058,RAI,@,RAM,W 20-17,,1.5,0,0,0
37,1994,1994-11-20,11,25.065,RAI,,NOR,W 24-19,,,,,
38,1994,1994-11-27,12,25.072,RAI,,PIT,L 3-21,,,,,
39,1994,1994-12-05,13,25.080,RAI,@,SDG,W 24-17,,,,,
40,1994,1994-12-11,14,25.086,RAI,,DEN,W 23-13,,,,,
41,1994,1994-12-18,15,25.093,RAI,@,SEA,W 17-16,,2.0,0,0,0
42,1994,1994-12-24,16,25.099,RAI,,KAN,L 9-19,,,,,
43,1995,1995-09-03,1,25.352,OAK,,SDG,W 17-7,,,,,
44,1995,1995-09-10,2,25.359,OAK,@,WAS,W 20-8,,1.0,0,0,0
45,1995,1995-09-17,3,26.001,OAK,@,KAN,L 17-23,,2.0,0,0,0
46,1995,1995-09-24,4,26.008,OAK,,PHI,W 48-17,,,,,
47,1995,1995-10-01,5,26.015,OAK,@,NYJ,W 47-10,,,,,
48,1995,1995-10-08,6,26.022,OAK,,SEA,W 34-14,,,,,
49,1995,1995-10-16,7,26.030,OAK,@,DEN,L 0-27,,1.0,0,0,0
50,1995,1995-10-22,8,26.036,OAK,,IND,W 30-17,,1.5,0,0,0
51,1995,1995-11-05,9,26.050,OAK,@,CIN,W 20-17,,1.0,0,0,0
52,1995,1995-11-12,10,26.057,OAK,@,NYG,W 17-13,,,,,
53,1995,1995-11-19,11,26.064,OAK,,DAL,L 21-34,,,,,
54,1995,1995-11-27,12,26.072,OAK,@,SDG,L 6-12,,1.0,0,0,0
55,1995,1995-12-03,13,26.078,OAK,,KAN,L 23-29,,,,,
56,1995,1995-12-10,14,26.085,OAK,,PIT,L 10-29,,,,,
57,1995,1995-12-17,15,26.092,OAK,@,SEA,L 10-44,,,,,
58,1995,1995-12-24,16,26.099,OAK,,DEN,L 28-31,,,,,
59,1996,1996-09-01,1,26.351,OAK,@,BAL,L 14-19,,1.0,0,0,0
60,1996,1996-09-01,1,26.351,ARI,@,IND,L 13-20,,,,,
61,1996,1996-09-08,2,26.358,OAK,@,KAN,L 3-19,,1.0,0,0,0
62,1996,1996-09-15,3,26.365,OAK,,JAX,W 17-3,,,,,
63,1996,1996-09-22,4,27.006,OAK,,SDG,L 34-40,,,,,
64,1996,1996-09-29,5,27.013,OAK,@,CHI,L 17-19,,,,,
65,1996,1996-10-06,6,27.020,OAK,@,NYJ,W 34-13,,1.0,0,0,0
66,1996,1996-10-13,7,27.027,OAK,,DET,W 37-21,,,,,
67,1996,1996-10-21,8,27.035,OAK,@,SDG,W 23-14,,,,,
68,1996,1996-11-04,9,27.049,OAK,,DEN,L 21-22,,,,,
69,1996,1996-11-10,10,27.055,OAK,@,TAM,L 17-20,,1.0,0,0,0
70,1996,1996-11-17,11,27.062,OAK,,MIN,L 13-16,,,,,
71,1996,1996-11-24,12,27.069,OAK,@,SEA,W 27-21,,1.0,0,0,0
72,1996,1996-12-01,13,27.076,OAK,,MIA,W 17-7,,,,,
73,1996,1996-12-09,14,27.084,OAK,,KAN,W 26-7,,2.0,0,0,0
74,1996,1996-12-15,15,27.090,OAK,@,DEN,L 19-24,,,,,
75,1996,1996-12-22,16,27.097,OAK,,SEA,L 21-28,,1.0,0,0,0
76,1997,1997-08-31,1,27.349,OAK,@,TEN,L 21-24,,,,,
77,1997,1997-09-08,2,27.357,OAK,,KAN,L 27-28,,,,,
78,1997,1997-09-14,3,27.363,OAK,@,ATL,W 36-31,,0.5,0,0,0
79,1997,1997-09-21,4,28.005,OAK,@,NYJ,L 22-23,,,,,
80,1997,1997-09-28,5,28.012,OAK,,STL,W 35-17,,,,,
81,1997,1997-10-05,6,28.019,OAK,,SDG,L 10-25,,1.0,0,0,0
82,1997,1997-10-19,7,28.033,OAK,,DEN,W 28-25,,1.0,0,0,0
83,1997,1997-10-26,8,28.040,OAK,@,SEA,L 34-45,,,,,
84,1997,1997-11-02,9,28.047,OAK,@,CAR,L 14-38,,,,,
85,1997,1997-11-09,10,28.054,OAK,,NOR,L 10-13,,,,,
86,1997,1997-11-16,11,28.061,OAK,@,SDG,W 38-13,,,,,
87,1997,1997-11-24,12,28.069,OAK,@,DEN,L 3-31,,1.0,0,0,0
88,1997,1997-11-30,13,28.075,OAK,,MIA,L 16-34,,,,,
89,1997,1997-12-07,14,28.082,OAK,@,KAN,L 0-30,,1.0,0,0,0
90,1997,1997-12-14,15,28.089,OAK,,SEA,L 21-22,,,,,
91,1997,1997-12-21,16,28.096,OAK,,JAX,L 9-20,,,,,
92,1998,1998-10-26,7,29.040,KAN,,PIT,L 13-20,,,,,
93,1998,1998-11-01,8,29.046,KAN,,NYJ,L 17-20,,,,,
94,1998,1998-11-08,9,29.053,KAN,@,SEA,L 12-24,,,,,
95,1998,1998-11-16,10,29.061,KAN,,DEN,L 7-30,,,,,
96,1998,1998-11-22,11,29.067,KAN,@,SDG,L 37-38,,,,,
97,1998,1998-11-29,12,29.074,KAN,,ARI,W 34-24,,,,,
98,1998,1998-12-06,13,29.081,KAN,@,DEN,L 31-35,,1.0,0,0,0
99,1998,1998-12-13,14,29.088,KAN,,DAL,W 20-17,,,,,
100,1998,1998-12-20,15,29.095,KAN,@,NYG,L 7-28,,,,,
101,1998,1998-12-26,16,29.101,KAN,@,OAK,W 31-24,,,,,
102,1999,1999-09-12,1,29.361,KAN,@,CHI,L 17-20,*,,,,
103,1999,1999-09-19,2,30.003,KAN,,DEN,W 26-10,*,,,,
104,1999,1999-09-26,3,30.010,KAN,,DET,W 31-21,*,,,,
105,1999,1999-10-03,4,30.017,KAN,@,SDG,L 14-21,*,,,,
106,1999,1999-10-10,5,30.024,KAN,,NWE,W 16-14,*,,,,
107,1999,1999-10-21,6,30.035,KAN,@,BAL,W 35-8,*,,,,
108,1999,1999-10-31,7,30.045,KAN,,SDG,W 34-0,*,,,,
109,1999,1999-11-07,8,30.052,KAN,@,IND,L 17-25,*,0.0,1,30,0
110,1999,1999-11-14,9,30.059,KAN,@,TAM,L 10-17,*,,,,
111,1999,1999-11-21,10,30.066,KAN,,SEA,L 19-31,*,,,,
