ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2001,2001-12-03,11,22.286,GNB,@,JAX,W 28-21,,1.0
2,2001,2001-12-09,12,22.292,GNB,,CHI,W 17-7,,
3,2001,2001-12-16,13,22.299,GNB,@,TEN,L 20-26,,
4,2001,2001-12-23,14,22.306,GNB,,CLE,W 30-7,,1.0
5,2001,2001-12-30,15,22.313,GNB,,MIN,W 24-13,,
6,2001,2002-01-06,16,22.320,GNB,@,NYG,W 34-25,,
7,2002,2002-09-08,1,23.200,GNB,,ATL,W 37-34,,
8,2002,2002-09-29,4,23.221,GNB,,CAR,W 17-14,,
9,2002,2002-10-20,7,23.242,GNB,,WAS,W 30-9,,
10,2002,2002-11-10,9,23.263,GNB,,DET,W 40-14,,
11,2002,2002-11-17,10,23.270,GNB,@,MIN,L 21-31,,
12,2002,2002-12-22,15,23.305,GNB,,BUF,W 10-0,,
13,2002,2002-12-29,16,23.312,GNB,@,NYJ,L 17-42,,1.0
14,2003,2003-09-07,1,24.199,GNB,,MIN,L 25-30,,
15,2003,2003-09-21,3,24.213,GNB,@,ARI,L 13-20,,
16,2003,2003-09-29,4,24.221,GNB,@,CHI,W 38-23,,
17,2003,2003-10-12,6,24.234,GNB,,KAN,L 34-40,,
18,2003,2003-10-19,7,24.241,GNB,@,STL,L 24-34,,
