ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1999,1999-10-17,5,22.297,GNB,@,DEN,L 10-31,,0,0,,0,0,0,0,,0,0.0%,,1,16,16.00,0,0,0
2,1999,1999-10-24,6,22.304,GNB,@,SDG,W 31-3,,4,35,8.75,0,0,0,0,,0,0.0%,,1,36,36.00,0,0,0
3,1999,1999-11-01,7,22.312,GNB,,SEA,L 7-27,,0,0,,0,0,0,0,,0,0.0%,,2,-1,-0.50,0,0,0
4,1999,1999-11-07,8,22.318,GNB,,CHI,L 13-14,,0,0,,0,0,0,0,,0,0.0%,,1,12,12.00,0,0,0
5,1999,1999-11-14,9,22.325,GNB,@,DAL,L 13-27,,0,0,,0,0,0,0,,0,0.0%,,1,13,13.00,0,0,0
6,1999,1999-11-21,10,22.332,GNB,,DET,W 26-17,,2,17,8.50,0,0,0,0,,0,0.0%,,1,17,17.00,0,0,0
7,1999,1999-11-29,11,22.340,GNB,@,SFO,W 20-3,,5,19,3.80,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
8,1999,1999-12-05,12,22.346,GNB,@,CHI,W 35-19,,19,113,5.95,2,2,2,6,3.00,0,100.0%,3.00,2,51,25.50,0,2,12
9,1999,1999-12-12,13,22.353,GNB,,CAR,L 31-33,,6,0,0.00,0,2,1,7,7.00,0,50.0%,3.50,5,108,21.60,0,0,0
10,1999,1999-12-20,14,22.361,GNB,@,MIN,L 20-24,,,,,,,,,,,0.0%,,,,,,,
11,1999,1999-12-26,15,23.002,GNB,@,TAM,L 10-29,,0,0,,0,0,0,0,,0,0.0%,,1,16,16.00,0,0,0
12,2000,2000-11-06,9,23.318,GNB,,MIN,W 26-20,,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
13,2000,2000-11-12,10,23.324,GNB,@,TAM,L 15-20,,2,16,8.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
14,2000,2000-11-19,11,23.331,GNB,,IND,W 26-24,,3,-5,-1.67,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
15,2000,2000-11-27,12,23.339,GNB,@,CAR,L 14-31,,2,26,13.00,0,7,4,18,4.50,0,57.1%,2.57,0,0,,0,0,0
16,2000,2000-12-03,13,23.345,GNB,@,CHI,W 28-6,,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0
17,2000,2000-12-10,14,23.352,GNB,,DET,W 26-13,,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
18,2000,2000-12-17,15,23.359,GNB,@,MIN,W 33-28,,1,0,0.00,0,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
19,2000,2000-12-24,16,24.000,GNB,,TAM,W 17-14,,5,35,7.00,0,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0
