ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2016,2016-09-11,1,23.347,MIA,@,SEA,L 10-12,,0,0,0,,0,0.0%,,0,0,,0,2,67,33.50,0,3,16,5.33,0,0,0
2,2016,2016-09-18,2,23.354,MIA,@,NWE,L 24-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
3,2016,2016-09-25,3,23.361,MIA,,CLE,W 30-24,,0,0,0,,0,0.0%,,0,0,,0,1,27,27.00,0,0,0,,0,0,0
4,2016,2016-09-29,4,23.365,MIA,@,CIN,L 7-22,,0,0,0,,0,0.0%,,0,0,,0,1,18,18.00,0,3,13,4.33,0,0,0
5,2016,2016-10-09,5,24.009,MIA,,TEN,L 17-30,,0,0,0,,0,0.0%,,0,0,,0,2,47,23.50,0,1,74,74.00,1,1,6
6,2016,2016-10-16,6,24.016,MIA,,PIT,W 30-15,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,15,15.00,0,0,0
7,2016,2016-10-23,7,24.023,MIA,,BUF,W 28-25,,0,0,0,,0,0.0%,,0,0,,0,3,59,19.67,0,3,11,3.67,0,0,0
8,2016,2016-11-06,8,24.037,MIA,,NYJ,W 27-23,,1,0,0,,0,0.0%,0.00,0,0,,0,1,34,34.00,0,1,3,3.00,0,0,0
9,2016,2016-11-13,9,24.044,MIA,@,SDG,W 31-24,,0,0,0,,0,0.0%,,0,0,,0,2,54,27.00,0,3,3,1.00,0,0,0
10,2016,2016-11-20,10,24.051,MIA,@,LAR,W 14-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
11,2016,2016-11-27,11,24.058,MIA,,SFO,W 31-24,,0,0,0,,0,0.0%,,0,0,,0,2,35,17.50,0,1,-1,-1.00,0,0,0
12,2016,2016-12-04,12,24.065,MIA,@,BAL,L 6-38,,0,0,0,,0,0.0%,,0,0,,0,1,18,18.00,0,0,0,,0,0,0
13,2016,2016-12-11,13,24.072,MIA,,ARI,W 26-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
14,2016,2016-12-17,14,24.078,MIA,@,NYJ,W 34-13,,0,0,0,,0,0.0%,,0,0,,0,2,20,10.00,0,2,17,8.50,0,0,0
15,2016,2016-12-24,15,24.085,MIA,@,BUF,W 34-31,,0,0,0,,0,0.0%,,0,0,,0,1,41,41.00,0,0,0,,0,0,0
16,2016,2017-01-01,16,24.093,MIA,,NWE,L 14-35,,0,0,0,,0,0.0%,,1,1,1.00,0,1,19,19.00,0,2,14,7.00,0,0,0
17,2017,2017-09-17,1,24.352,MIA,@,LAC,W 19-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,21,7.00,0,0,0
18,2017,2017-09-24,2,24.359,MIA,@,NYJ,L 6-20,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,1,15,15.00,0,2,13,6.50,0,0,0
19,2017,2017-10-01,3,25.001,MIA,,NOR,L 0-20,,0,0,0,,0,0.0%,,0,0,,0,2,45,22.50,0,0,0,,0,0,0
20,2017,2017-10-08,4,25.008,MIA,,TEN,W 16-10,,2,1,-1,-1.00,0,50.0%,-0.50,0,0,,0,2,44,22.00,0,3,19,6.33,0,0,0
