ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1964,1964-12-13,14,23.001,CHI,,MIN,L 14-41,1,8,8.00,0,0,0,0
2,1970,1970-09-18,1,28.280,RAM,,STL,W 34-13,,,,,,,
3,1970,1970-09-27,2,28.289,RAM,@,BUF,W 19-0,,,,,,,
4,1970,1970-10-04,3,28.296,RAM,,SDG,W 37-10,,,,,,,
5,1970,1970-10-11,4,28.303,RAM,,SFO,L 6-20,,,,,,,
6,1970,1970-10-18,5,28.310,RAM,@,GNB,W 31-21,,,,,,,
7,1970,1970-10-26,6,28.318,RAM,@,MIN,L 3-13,,,,,,,
8,1970,1970-11-01,7,28.324,RAM,@,NOR,W 30-17,,,,,,,
9,1970,1970-11-08,8,28.331,RAM,,ATL,T 10-10,,,,,,,
10,1970,1970-11-15,9,28.338,RAM,,NYJ,L 20-31,,,,,,,
11,1970,1970-11-22,10,28.345,RAM,@,ATL,W 17-7,,,,,,,
12,1970,1970-11-29,11,28.352,RAM,@,SFO,W 30-13,,,,,,,
13,1970,1970-12-06,12,28.359,RAM,,NOR,W 34-16,,,,,,,
14,1970,1970-12-14,13,29.002,RAM,,DET,L 23-28,,,,,,,
15,1970,1970-12-20,14,29.008,RAM,@,NYG,W 31-3,,,,,,,
16,1971,1971-09-19,1,29.281,RAM,@,NOR,L 20-24,,,,,,,
17,1971,1971-09-26,2,29.288,RAM,,ATL,T 20-20,,,,,,,
18,1971,1971-10-03,3,29.295,RAM,,CHI,W 17-3,,,,,,,
19,1971,1971-10-10,4,29.302,RAM,@,SFO,W 20-13,,,,,,,
20,1971,1971-10-17,5,29.309,RAM,@,ATL,W 24-16,0,0,,0,1,17,0
21,1971,1971-10-24,6,29.316,RAM,,GNB,W 30-13,,,,,,,
22,1971,1971-10-31,7,29.323,RAM,,MIA,L 14-20,,,,,,,
23,1971,1971-11-08,8,29.331,RAM,@,BAL,L 17-24,0,0,,0,1,15,0
24,1971,1971-11-14,9,29.337,RAM,@,DET,W 21-13,,,,,,,
25,1971,1971-11-21,10,29.344,RAM,,SFO,W 17-6,,,,,,,
26,1971,1971-11-25,11,29.348,RAM,@,DAL,L 21-28,,,,,,,
27,1971,1971-12-05,12,29.358,RAM,,NOR,W 45-28,,,,,,,
28,1971,1971-12-13,13,30.001,RAM,,WAS,L 24-38,,,,,,,
29,1971,1971-12-19,14,30.007,RAM,@,PIT,W 23-14,,,,,,,
30,1972,1972-09-17,1,30.280,RAM,,NOR,W 34-14,,,,,,,
31,1972,1972-09-24,2,30.287,RAM,@,CHI,T 13-13,,,,,,,
32,1972,1972-10-01,3,30.294,RAM,@,ATL,L 3-31,,,,,,,
33,1972,1972-10-08,4,30.301,RAM,,SFO,W 31-7,,,,,,,
34,1972,1972-10-15,5,30.308,RAM,@,PHI,W 34-3,,,,,,,
35,1972,1972-10-22,6,30.315,RAM,,CIN,W 15-12,,,,,,,
36,1972,1972-10-29,7,30.322,RAM,@,OAK,L 17-45,,,,,,,
37,1972,1972-11-05,8,30.329,RAM,,ATL,W 20-7,0,0,,0,1,2,0
38,1972,1972-11-12,9,30.336,RAM,,DEN,L 10-16,,,,,,,
39,1972,1972-11-19,10,30.343,RAM,,MIN,L 41-45,,,,,,,
40,1972,1972-11-26,11,30.350,RAM,@,NOR,L 16-19,,,,,,,
41,1972,1972-12-04,12,30.358,RAM,@,SFO,W 26-16,,,,,,,
42,1972,1972-12-10,13,30.364,RAM,@,STL,L 14-24,,,,,,,
