ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1972,1972-10-01,3,23.307,GNB,,DAL,W 16-13
2,1972,1972-10-08,4,23.314,GNB,,CHI,W 20-17
3,1972,1972-11-05,8,23.342,GNB,,SFO,W 34-24
4,1973,1973-10-28,7,24.333,NWE,,MIA,L 14-30
5,1973,1973-11-25,11,24.361,HOU,,NWE,L 0-32
6,1973,1973-12-02,12,25.003,HOU,,OAK,L 6-17
7,1973,1973-12-09,13,25.010,HOU,@,PIT,L 7-33
8,1973,1973-12-16,14,25.017,HOU,,CIN,L 24-27
9,1974,1974-09-15,1,25.290,HOU,,SDG,W 21-14
10,1974,1974-09-22,2,25.297,HOU,@,CLE,L 7-20
11,1974,1974-09-29,3,25.304,HOU,,KAN,L 7-17
12,1974,1974-10-06,4,25.311,HOU,,PIT,L 7-13
13,1974,1974-10-13,5,25.318,HOU,@,MIN,L 10-51
14,1974,1974-10-20,6,25.325,HOU,,STL,L 27-31
15,1974,1974-10-27,7,25.332,HOU,@,CIN,W 34-21
16,1974,1974-11-03,8,25.339,HOU,@,NYJ,W 27-22
17,1974,1974-11-10,9,25.346,HOU,@,BUF,W 21-9
18,1974,1974-11-17,10,25.353,HOU,,CIN,W 20-3
19,1974,1974-11-24,11,25.360,HOU,,DAL,L 0-10
20,1974,1974-12-08,13,26.009,HOU,@,DEN,L 14-37
21,1974,1974-12-15,14,26.016,HOU,,CLE,W 28-24
22,1975,1975-09-21,1,26.296,HOU,@,NWE,W 7-0
23,1975,1975-09-28,2,26.303,HOU,,SDG,W 33-17
24,1975,1975-10-05,3,26.310,HOU,,CIN,L 19-21
25,1975,1975-10-12,4,26.317,HOU,@,CLE,W 40-10
26,1975,1975-10-19,5,26.324,HOU,,WAS,W 13-10
27,1975,1975-10-26,6,26.331,HOU,,DET,W 24-8
28,1975,1975-11-02,7,26.338,HOU,@,KAN,W 17-13
29,1975,1975-11-09,8,26.345,HOU,@,PIT,L 17-24
30,1975,1975-11-16,9,26.352,HOU,,MIA,W 20-19
31,1975,1975-11-24,10,26.360,HOU,,PIT,L 9-32
32,1975,1975-12-07,12,27.008,HOU,@,SFO,W 27-13
33,1975,1975-12-14,13,27.015,HOU,@,OAK,W 27-26
34,1975,1975-12-21,14,27.022,HOU,,CLE,W 21-10
35,1976,1976-09-12,1,27.288,HOU,,TAM,W 20-0
36,1976,1976-09-19,2,27.295,HOU,@,BUF,W 13-3
37,1976,1976-09-26,3,27.302,HOU,,OAK,L 13-14
38,1976,1976-10-10,5,27.316,HOU,,DEN,W 17-3
39,1976,1976-10-17,6,27.323,HOU,@,SDG,L 27-30
40,1976,1976-10-24,7,27.330,HOU,,CIN,L 7-27
41,1976,1976-11-01,8,27.338,HOU,@,BAL,L 14-38
42,1976,1976-11-07,9,27.344,HOU,,CLE,L 7-21
43,1976,1976-11-14,10,27.351,HOU,@,CIN,L 27-31
44,1976,1976-11-21,11,27.358,HOU,@,PIT,L 16-32
45,1976,1976-11-28,12,27.365,HOU,,ATL,W 20-14
46,1976,1976-12-05,13,28.006,HOU,@,CLE,L 10-13
47,1976,1976-12-11,14,28.012,HOU,,PIT,L 0-21
48,1977,1977-09-18,1,28.293,HOU,,NYJ,W 20-0
49,1977,1977-09-25,2,28.300,HOU,@,GNB,W 16-10
50,1977,1977-10-02,3,28.307,HOU,@,MIA,L 7-27
51,1977,1977-10-09,4,28.314,HOU,,PIT,W 27-10
52,1977,1977-10-16,5,28.321,HOU,,CLE,L 23-24
53,1977,1977-10-30,7,28.335,HOU,@,CIN,L 10-13
54,1977,1977-11-06,8,28.342,HOU,,CHI,W 47-0
55,1977,1977-11-13,9,28.349,HOU,@,OAK,L 29-34
56,1977,1977-11-20,10,28.356,HOU,@,SEA,W 22-10
57,1977,1977-11-27,11,28.363,HOU,,KAN,W 34-20
58,1977,1977-12-04,12,29.005,HOU,,DEN,L 14-24
59,1977,1977-12-11,13,29.012,HOU,@,CLE,W 19-15
60,1977,1977-12-18,14,29.019,HOU,,CIN,W 21-16
61,1978,1978-10-15,7,29.320,NOR,@,SFO,W 14-7
62,1978,1978-10-22,8,29.327,NOR,@,RAM,W 10-3
63,1978,1978-10-29,9,29.334,NOR,,NYG,W 28-17
64,1978,1978-11-05,10,29.341,NOR,@,PIT,L 14-20
65,1978,1978-11-12,11,29.348,NOR,,ATL,L 17-20
66,1978,1978-11-19,12,29.355,NOR,@,DAL,L 7-27
67,1978,1978-11-26,13,29.362,NOR,@,ATL,L 17-20
68,1978,1978-12-03,14,30.004,NOR,,SFO,W 24-13
69,1978,1978-12-10,15,30.011,NOR,,HOU,L 12-17
70,1978,1978-12-17,16,30.018,NOR,@,TAM,W 17-10
