ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1990,1990-09-09,1,21.159,NYG,,PHI,W 27-20,6,17,2.83,0,,4,26,6.50,1,,,0,0,,0,1,6
2,1990,1990-09-16,2,21.166,NYG,@,DAL,W 28-7,8,22,2.75,0,,4,53,13.25,0,,,0,0,,0,0,0
3,1990,1990-09-23,3,21.173,NYG,,MIA,W 20-3,2,6,3.00,0,,2,11,5.50,0,,,0,0,,0,0,0
4,1990,1990-09-30,4,21.180,NYG,,DAL,W 31-17,5,14,2.80,0,,4,65,16.25,1,,,2,38,19.00,0,1,6
5,1990,1990-10-21,6,21.201,NYG,,PHO,W 20-19,1,1,1.00,0,,0,0,,0,,,0,0,,0,0,0
6,1990,1990-10-28,7,21.208,NYG,,WAS,W 21-10,0,0,,0,,0,0,,0,,,0,0,,0,0,
7,1990,1990-11-05,8,21.216,NYG,@,IND,W 24-7,0,0,,0,,2,31,15.50,0,,,1,26,26.00,0,0,0
8,1990,1990-11-11,9,21.222,NYG,@,RAM,W 31-7,4,24,6.00,1,,3,13,4.33,0,,,2,34,17.00,0,1,6
9,1990,1990-11-18,10,21.229,NYG,,DET,W 20-0,6,32,5.33,0,,2,17,8.50,0,,,1,21,21.00,0,0,0
10,1990,1990-11-25,11,21.236,NYG,@,PHI,L 13-31,9,38,4.22,0,,3,25,8.33,0,,,4,66,16.50,0,0,0
11,1990,1990-12-03,12,21.244,NYG,@,SFO,L 3-7,7,26,3.71,0,,0,0,,0,,,1,18,18.00,0,0,0
12,1990,1990-12-09,13,21.250,NYG,,MIN,W 23-15,19,78,4.11,0,,0,0,,0,,,2,33,16.50,0,0,0
13,1990,1990-12-15,14,21.256,NYG,,BUF,L 13-17,21,105,5.00,0,,5,27,5.40,0,,,4,28,7.00,0,0,0
14,1990,1990-12-23,15,21.264,NYG,@,PHO,W 24-21,12,49,4.08,1,,2,-1,-0.50,0,,,3,76,25.33,0,1,6
15,1990,1990-12-30,16,21.271,NYG,@,NWE,W 13-10,9,43,4.78,0,,1,7,7.00,0,,,0,0,,0,0,0
16,1991,1991-09-15,3,22.165,NYG,@,CHI,L 17-20,15,61,4.07,2,,6,46,7.67,0,,,0,0,,0,2,12
17,1991,1991-09-22,4,22.172,NYG,,CLE,W 13-10,17,104,6.12,1,,4,21,5.25,0,,,0,0,,0,1,6
18,1991,1991-09-29,5,22.179,NYG,@,DAL,L 16-21,11,46,4.18,0,,5,37,7.40,0,,,0,0,,0,0,0
19,1991,1991-10-06,6,22.186,NYG,,PHO,W 20-9,22,137,6.23,1,,4,45,11.25,0,,,0,0,,0,1,6
