ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
74,1994,1994-11-20,11,27.249,DET,@,CHI,L 10-20,,,,,,,,,
75,1994,1994-11-24,12,27.253,DET,,BUF,W 35-21,,,,,,,,,
76,1994,1994-12-04,13,27.263,DET,,GNB,W 34-31,,0,0,,0,1.0,0,0,0
77,1994,1994-12-10,14,27.269,DET,@,NYJ,W 18-7,,,,,,,,,
78,1994,1994-12-17,15,27.276,DET,,MIN,W 41-19,,,,,,,,,
79,1994,1994-12-25,16,27.284,DET,@,MIA,L 20-27,,,,,,,,,
80,1995,1995-09-03,1,28.171,DET,@,PIT,L 20-23,,0,0,,0,,,,
81,1995,1995-09-10,2,28.178,DET,@,MIN,L 10-20,,0,0,,0,,,,
82,1995,1995-09-17,3,28.185,DET,,ARI,L 17-20,,0,0,,0,,,,
83,1995,1995-09-25,4,28.193,DET,,SFO,W 27-24,,0,0,,0,,,,
84,1995,1995-10-08,5,28.206,DET,,CLE,W 38-20,,0,0,,0,,,,
85,1995,1995-10-15,6,28.213,DET,@,GNB,L 21-30,,0,0,,0,,,,
86,1995,1995-10-22,7,28.220,DET,@,WAS,L 30-36,,0,0,,0,,,,
87,1995,1995-10-29,8,28.227,DET,,GNB,W 24-16,,0,0,,0,,,,
88,1995,1995-11-05,9,28.234,DET,@,ATL,L 22-34,,0,0,,0,,,,
89,1995,1995-11-12,10,28.241,DET,,TAM,W 27-24,,0,0,,0,,,,
90,1995,1995-11-19,11,28.248,DET,@,CHI,W 24-17,,0,0,,0,,,,
91,1995,1995-11-23,12,28.252,DET,,MIN,W 44-38,,1,9,9.00,0,0.0,0,0,0
92,1995,1995-12-04,13,28.263,DET,,CHI,W 27-7,,0,0,,0,,,,
93,1995,1995-12-10,14,28.269,DET,@,HOU,W 24-17,,0,0,,0,,,,
94,1995,1995-12-17,15,28.276,DET,,JAX,W 44-0,,0,0,,0,,,,
95,1995,1995-12-23,16,28.282,DET,@,TAM,W 37-10,,0,0,,0,,,,
96,1996,1996-09-01,1,29.169,ATL,@,CAR,L 6-29,,0,0,,0,1.0,0,0,0
97,1996,1996-09-08,2,29.176,ATL,,MIN,L 17-23,,,,,,,,,
98,1996,1996-09-22,3,29.190,ATL,,PHI,L 18-33,,,,,,,,,
99,1996,1996-09-29,4,29.197,ATL,@,SFO,L 17-39,,,,,,,,,
100,1996,1996-10-06,5,29.204,ATL,@,DET,L 24-28,,0,0,,0,1.5,0,0,0
101,1996,1996-10-13,6,29.211,ATL,,HOU,L 13-23,,,,,,,,,
102,1996,1996-10-20,7,29.218,ATL,@,DAL,L 28-32,,,,,,,,,
103,1996,1996-10-27,8,29.225,ATL,,PIT,L 17-20,,,,,,,,,
104,1996,1996-11-03,9,29.232,ATL,,CAR,W 20-17,,,,,,,,,
105,1996,1996-11-10,10,29.239,ATL,@,STL,L 16-59,,0,0,,0,1.0,0,0,0
106,1996,1996-11-17,11,29.246,ATL,,NOR,W 17-15,,,,,,,,,
107,1996,1996-11-24,12,29.253,ATL,@,CIN,L 31-41,,0,0,,0,1.0,0,0,0
108,1996,1996-12-02,13,29.261,ATL,,SFO,L 10-34,,0,0,,0,1.0,0,0,0
109,1996,1996-12-08,14,29.267,ATL,@,NOR,W 31-15,,,,,,,,,
110,1996,1996-12-15,15,29.274,ATL,,STL,L 27-34,,,,,,,,,
111,1996,1996-12-22,16,29.281,ATL,@,JAX,L 17-19,,,,,,,,,
112,1997,1997-08-31,1,30.168,ATL,@,DET,L 17-28,,0,0,,0,,,,
113,1997,1997-09-07,2,30.175,ATL,,CAR,L 6-9,,0,0,,0,1.0,0,0,0
114,1997,1997-09-14,3,30.182,ATL,,OAK,L 31-36,,0,0,,0,,,,
115,1997,1997-09-21,4,30.189,ATL,@,SFO,L 7-34,,1,9,9.00,0,0.5,0,0,0
116,1997,1997-09-28,5,30.196,ATL,,DEN,L 21-29,,0,0,,0,1.0,0,0,0
117,1997,1997-10-12,6,30.210,ATL,@,NOR,W 23-17,,0,0,,0,1.5,0,0,0
118,1997,1997-10-19,7,30.217,ATL,,SFO,L 28-35,,0,0,,0,2.0,0,0,0
119,1997,1997-10-26,8,30.224,ATL,@,CAR,L 12-21,,0,0,,0,,,,
120,1997,1997-11-02,9,30.231,ATL,,STL,W 34-31,,0,0,,0,,,,
121,1997,1997-11-09,10,30.238,ATL,,TAM,L 10-31,,0,0,,0,,,,
122,1997,1997-11-16,11,30.245,ATL,@,STL,W 27-21,,0,0,,0,,,,
123,1997,1997-11-30,13,30.259,ATL,@,SEA,W 24-17,,0,0,,0,,,,
124,1997,1997-12-07,14,30.266,ATL,@,SDG,W 14-3,,0,0,,0,0.0,1,14,0
125,1997,1997-12-14,15,30.273,ATL,,PHI,W 20-17,,0,0,,0,,,,
126,1997,1997-12-21,16,30.280,ATL,@,ARI,L 26-29,,0,0,,0,2.0,0,0,0
127,1998,1998-09-06,1,31.174,DET,@,GNB,L 19-38,,,,,,,,,
128,1998,1998-09-13,2,31.181,DET,,CIN,L 28-34,,0,0,,0,0.5,0,0,0
129,1998,1998-09-20,3,31.188,DET,@,MIN,L 6-29,,,,,,,,,
130,1998,1998-09-28,4,31.196,DET,,TAM,W 27-6,,,,,,,,,
131,1998,1998-10-04,5,31.202,DET,@,CHI,L 27-31,,,,,,,,,
132,1998,1998-10-15,6,31.213,DET,,GNB,W 27-20,,0,0,,0,1.0,0,0,0
133,1998,1998-10-25,7,31.223,DET,,MIN,L 13-34,,,,,,,,,
134,1998,1998-11-01,8,31.230,DET,,ARI,L 15-17,,,,,,,,,
135,1998,1998-11-08,9,31.237,DET,@,PHI,L 9-10,,0,0,,0,1.0,0,0,0
136,1998,1998-11-15,10,31.244,DET,,CHI,W 26-3,,,,,,,,,
137,1998,1998-11-22,11,31.251,DET,@,TAM,W 28-25,,,,,,,,,
138,1999,1999-11-07,8,32.236,DET,,STL,W 31-27,,,,,,,,,
139,1999,1999-11-14,9,32.243,DET,@,ARI,L 19-23,,,,,,,,,
140,1999,1999-11-21,10,32.250,DET,@,GNB,L 17-26,,,,,,,,,
141,1999,1999-12-05,12,32.264,DET,,WAS,W 33-17,,0,0,,0,1.0,0,0,0
142,1999,1999-12-12,13,32.271,DET,@,TAM,L 16-23,,,,,,,,,
143,1999,1999-12-19,14,32.278,DET,@,CHI,L 10-28,,,,,,,,,
144,1999,1999-12-25,15,32.284,DET,,DEN,L 7-17,,,,,,,,,
145,1999,2000-01-02,16,32.292,DET,@,MIN,L 17-24,,,,,,,,,
