ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
23,1999,1999-12-26,15,22.200,CHI,@,STL,L 12-34,*,0,,,,,0.0%,,,,
24,1999,2000-01-02,16,22.207,CHI,,TAM,L 6-20,*,,,,,,0.0%,,,,
25,2000,2000-09-03,1,23.086,CHI,@,MIN,L 27-30,,0,,,,,0.0%,,,,
26,2000,2000-09-10,2,23.093,CHI,@,TAM,L 0-41,,,,,,,0.0%,,,,
27,2000,2000-09-17,3,23.100,CHI,,NYG,L 7-14,*,,,,,,0.0%,,,,
28,2000,2000-10-22,8,23.135,CHI,@,PHI,L 9-13,*,,,,,,0.0%,,,,
29,2000,2000-11-05,9,23.149,CHI,,IND,W 27-24,*,0,,,,,0.0%,,,,
30,2000,2000-11-12,10,23.156,CHI,@,BUF,L 3-20,,,,,,,0.0%,,,,
31,2000,2000-11-19,11,23.163,CHI,,TAM,W 13-10,,,,,,,0.0%,,,,
32,2001,2001-09-09,1,24.092,CHI,@,BAL,L 6-17,*,,,,,,0.0%,,,,
33,2001,2001-09-23,2,24.106,CHI,,MIN,W 17-10,*,0,,,,,0.0%,,,,
34,2001,2001-10-07,3,24.120,CHI,@,ATL,W 31-3,*,,,,,,0.0%,,,,
35,2001,2001-10-14,4,24.127,CHI,,ARI,W 20-13,*,0,,,,,0.0%,,,,
36,2001,2001-10-21,5,24.134,CHI,@,CIN,W 24-0,*,,,,,,0.0%,,,,
37,2001,2001-10-28,6,24.141,CHI,,SFO,W 37-31,*,0,,,,,0.0%,,,,
38,2001,2001-11-04,7,24.148,CHI,,CLE,W 27-21,*,,,,,,0.0%,,,,
39,2001,2001-11-11,8,24.155,CHI,,GNB,L 12-20,*,,,,,,0.0%,,,,
40,2001,2001-11-18,9,24.162,CHI,@,TAM,W 27-24,*,,,,,,0.0%,,,,
41,2001,2001-11-25,10,24.169,CHI,@,MIN,W 13-6,*,,,,,,0.0%,,,,
42,2001,2001-12-02,11,24.176,CHI,,DET,W 13-10,*,,,,,,0.0%,,,,
43,2001,2001-12-09,12,24.183,CHI,@,GNB,L 7-17,*,,,,,,0.0%,,,,
44,2001,2001-12-16,13,24.190,CHI,,TAM,W 27-3,*,,,,,,0.0%,,,,
45,2001,2001-12-23,14,24.197,CHI,@,WAS,W 20-15,*,,,,,,0.0%,,,,
46,2001,2001-12-30,15,24.204,CHI,@,DET,W 24-0,*,,,,,,0.0%,,,,
47,2001,2002-01-06,16,24.211,CHI,,JAX,W 33-13,*,,,,,,0.0%,,,,
48,2002,2002-09-08,1,25.091,CHI,,MIN,W 27-23,*,,,,,,0.0%,,,,
49,2002,2002-09-15,2,25.098,CHI,@,ATL,W 14-13,*,,,,,,0.0%,,,,
50,2002,2002-09-22,3,25.105,CHI,,NOR,L 23-29,*,,,,,,0.0%,,,,
51,2002,2002-09-29,4,25.112,CHI,@,BUF,L 27-33,*,,,,,,0.0%,,,,
52,2002,2002-10-07,5,25.120,CHI,,GNB,L 21-34,*,,,,,,0.0%,,,,
53,2002,2002-10-20,6,25.133,CHI,@,DET,L 20-23,*,,,,,,0.0%,,,,
54,2002,2002-10-27,7,25.140,CHI,@,MIN,L 7-25,*,,,,,,0.0%,,,,
55,2002,2002-11-03,8,25.147,CHI,,PHI,L 13-19,*,,,,,,0.0%,,,,
56,2002,2002-11-10,9,25.154,CHI,,NWE,L 30-33,*,,,,,,0.0%,,,,
57,2002,2002-11-24,11,25.168,CHI,,DET,W 20-17,*,,,,,,0.0%,,,,
58,2002,2002-12-01,12,25.175,CHI,@,GNB,L 20-30,*,,,,,,0.0%,,,,
59,2002,2002-12-09,13,25.183,CHI,@,MIA,L 9-27,*,0,,,,,0.0%,,,,
60,2002,2002-12-15,14,25.189,CHI,,NYJ,W 20-13,*,0,,,,,0.0%,,,,
61,2002,2002-12-22,15,25.196,CHI,@,CAR,L 14-24,*,0,,,,,0.0%,,,,
62,2002,2002-12-29,16,25.203,CHI,,TAM,L 0-15,*,0,,,,,0.0%,,,,
63,2003,2003-09-07,1,26.090,CHI,@,SFO,L 7-49,*,,,,,,0.0%,,,,
64,2003,2003-09-14,2,26.097,CHI,@,MIN,L 13-24,*,,,,,,0.0%,,,,
65,2003,2003-09-29,3,26.112,CHI,,GNB,L 23-38,*,0,,,,,0.0%,,,,
66,2003,2003-10-05,4,26.118,CHI,,OAK,W 24-21,*,1,1,-8,-8.00,0,100.0%,-8.00,0.0,,
67,2003,2003-10-12,5,26.125,CHI,@,NOR,L 13-20,*,,,,,,0.0%,,,,
68,2003,2003-10-19,6,26.132,CHI,@,SEA,L 17-24,*,0,,,,,0.0%,,,,
69,2003,2003-10-26,7,26.139,CHI,,DET,W 24-16,*,0,,,,,0.0%,,,,
70,2003,2003-11-02,8,26.146,CHI,,SDG,W 20-7,*,0,,,,,0.0%,,,,
71,2003,2003-11-09,9,26.153,CHI,@,DET,L 10-12,*,0,,,,,0.0%,,,,
72,2003,2003-11-16,10,26.160,CHI,,STL,L 21-23,*,,,,,,0.0%,,,,
73,2003,2003-11-23,11,26.167,CHI,@,DEN,W 19-10,*,0,,,,,0.0%,,,,
74,2003,2003-11-30,12,26.174,CHI,,ARI,W 28-3,*,0,,,,,0.0%,,,,
75,2003,2003-12-07,13,26.181,CHI,@,GNB,L 21-34,*,,,,,,0.0%,,,,
76,2003,2003-12-14,14,26.188,CHI,,MIN,W 13-10,*,0,,,,,0.0%,,,,
77,2003,2003-12-21,15,26.195,CHI,,WAS,W 27-24,*,,,,,,0.0%,,,,
78,2003,2003-12-28,16,26.202,CHI,@,KAN,L 3-31,*,0,,,,,0.0%,,,,
79,2004,2004-09-12,1,27.095,CHI,,DET,L 16-20,*,0,,,,,0.0%,,,,
80,2004,2004-09-19,2,27.102,CHI,@,GNB,W 21-10,*,,,,,,0.0%,,,,
81,2004,2004-09-26,3,27.109,CHI,@,MIN,L 22-27,*,,,,,,0.0%,,,,
82,2004,2004-10-03,4,27.116,CHI,,PHI,L 9-19,*,,,,,,0.0%,,,,
83,2004,2004-10-17,5,27.130,CHI,,WAS,L 10-13,*,,,,,,0.0%,,,,
84,2004,2004-10-24,6,27.137,CHI,@,TAM,L 7-19,*,,,,,,0.0%,,,,
85,2004,2004-10-31,7,27.144,CHI,,SFO,W 23-13,*,0,,,,,0.0%,,,,
86,2004,2004-11-07,8,27.151,CHI,@,NYG,W 28-21,*,0,,,,,0.0%,,,,
87,2004,2004-11-14,9,27.158,CHI,@,TEN,W 19-17,*,,,,,,0.0%,,,,
88,2004,2004-11-21,10,27.165,CHI,,IND,L 10-41,*,0,,,,,0.0%,,,,
89,2004,2004-11-25,11,27.169,CHI,@,DAL,L 7-21,*,,,,,,0.0%,,,,
90,2004,2004-12-05,12,27.179,CHI,,MIN,W 24-14,*,0,,,,,0.0%,,,,
91,2004,2004-12-12,13,27.186,CHI,@,JAX,L 3-22,*,0,,,,,0.0%,,,,
92,2004,2004-12-19,14,27.193,CHI,,HOU,L 5-24,*,0,,,,,0.0%,,,,
93,2004,2004-12-26,15,27.200,CHI,@,DET,L 13-19,*,,,,,,0.0%,,,,
94,2004,2005-01-02,16,27.207,CHI,,GNB,L 14-31,*,0,,,,,0.0%,,,,
95,2005,2005-09-11,1,28.094,CHI,@,WAS,L 7-9,*,0,,,,,0.0%,,,,
96,2005,2005-09-18,2,28.101,CHI,,DET,W 38-6,*,,,,,,0.0%,,,,
97,2005,2005-09-25,3,28.108,CHI,,CIN,L 7-24,*,,,,,,0.0%,,,,
98,2005,2005-10-09,4,28.122,CHI,@,CLE,L 10-20,*,,,,,,0.0%,,,,
99,2005,2005-10-16,5,28.129,CHI,,MIN,W 28-3,*,0,,,,,0.0%,,,,
100,2005,2005-10-23,6,28.136,CHI,,BAL,W 10-6,*,,,,,,0.0%,,,,
101,2005,2005-10-30,7,28.143,CHI,@,DET,W 19-13,*,,,,,,0.0%,,,,
102,2005,2005-11-06,8,28.150,CHI,@,NOR,W 20-17,*,,,,,,0.0%,,,,
103,2005,2005-11-13,9,28.157,CHI,,SFO,W 17-9,*,0,,,,,0.0%,,,,
104,2005,2005-11-20,10,28.164,CHI,,CAR,W 13-3,*,,,,,,0.0%,,,,
105,2005,2005-11-27,11,28.171,CHI,@,TAM,W 13-10,*,,,,,,0.0%,,,,
106,2005,2005-12-04,12,28.178,CHI,,GNB,W 19-7,*,,,,,,0.0%,,,,
107,2005,2005-12-11,13,28.185,CHI,@,PIT,L 9-21,*,,,,,,0.0%,,,,
108,2005,2005-12-18,14,28.192,CHI,,ATL,W 16-3,*,,,,,,0.0%,,,,
109,2005,2005-12-25,15,28.199,CHI,@,GNB,W 24-17,*,,,,,,0.0%,,,,
110,2005,2006-01-01,16,28.206,CHI,@,MIN,L 10-34,*,,,,,,0.0%,,,,
111,2006,2006-09-10,1,29.093,CHI,@,GNB,W 26-0,*,0,,,,,0.0%,,,,
112,2006,2006-09-17,2,29.100,CHI,,DET,W 34-7,*,,,,,,0.0%,,,,
113,2006,2006-09-24,3,29.107,CHI,@,MIN,W 19-16,*,0,,,,,0.0%,,,,
114,2006,2006-10-01,4,29.114,CHI,,SEA,W 37-6,*,0,,,,,0.0%,,,,
115,2006,2006-10-08,5,29.121,CHI,,BUF,W 40-7,*,,,,,,0.0%,,,,
116,2006,2006-10-16,6,29.129,CHI,@,ARI,W 24-23,*,,,,,,0.0%,,,,
117,2006,2006-10-29,7,29.142,CHI,,SFO,W 41-10,*,,,,,,0.0%,,,,
118,2006,2006-11-05,8,29.149,CHI,,MIA,L 13-31,*,,,,,,0.0%,,,,
119,2006,2006-11-12,9,29.156,CHI,@,NYG,W 38-20,*,,,,,,0.0%,,,,
120,2006,2006-11-19,10,29.163,CHI,@,NYJ,W 10-0,*,0,,,,,0.0%,,,,
121,2006,2006-11-26,11,29.170,CHI,@,NWE,L 13-17,*,,,,,,0.0%,,,,
122,2006,2006-12-03,12,29.177,CHI,,MIN,W 23-13,*,,,,,,0.0%,,,,
123,2006,2006-12-11,13,29.185,CHI,@,STL,W 42-27,*,0,,,,,0.0%,,,,
124,2006,2006-12-17,14,29.191,CHI,,TAM,W 34-31,*,0,,,,,0.0%,,,,
125,2006,2006-12-24,15,29.198,CHI,@,DET,W 26-21,*,0,,,,,0.0%,,,,
126,2006,2006-12-31,16,29.205,CHI,,GNB,L 7-26,*,,,,,,0.0%,,,,
127,2007,2007-09-09,1,30.092,CHI,@,SDG,L 3-14,*,,,,,,0.0%,,,,
128,2007,2007-09-16,2,30.099,CHI,,KAN,W 20-10,*,0,,,,,0.0%,,,,
129,2007,2007-09-23,3,30.106,CHI,,DAL,L 10-34,*,0,,,,,0.0%,,,,
130,2007,2007-09-30,4,30.113,CHI,@,DET,L 27-37,*,,,,,,0.0%,,,,
131,2007,2007-10-07,5,30.120,CHI,@,GNB,W 27-20,*,,,,,,0.0%,,,,
132,2007,2007-10-14,6,30.127,CHI,,MIN,L 31-34,*,0,,,,,0.0%,,,,
133,2007,2007-10-21,7,30.134,CHI,@,PHI,W 19-16,*,0,,,,,0.0%,,,,
134,2007,2007-10-28,8,30.141,CHI,,DET,L 7-16,*,,,,,,0.0%,,,,
135,2007,2007-11-11,9,30.155,CHI,@,OAK,W 17-6,*,,,,,,0.0%,,,,
136,2007,2007-11-18,10,30.162,CHI,@,SEA,L 23-30,*,,,,,,0.0%,,,,
137,2007,2007-11-25,11,30.169,CHI,,DEN,W 37-34,*,,,,,,0.0%,,,,
138,2007,2007-12-02,12,30.176,CHI,,NYG,L 16-21,*,,,,,,0.0%,,,,
139,2007,2007-12-06,13,30.180,CHI,@,WAS,L 16-24,*,,,,,,0.0%,,,,
140,2007,2007-12-17,14,30.191,CHI,@,MIN,L 13-20,*,,,,,,0.0%,,,,
141,2007,2007-12-23,15,30.197,CHI,,GNB,W 35-7,*,0,,,,,0.0%,,,,
142,2007,2007-12-30,16,30.204,CHI,,NOR,W 33-25,*,,,,,,0.0%,,,,
143,2008,2008-09-07,1,31.090,CHI,@,IND,W 29-13,*,0,,,,,0.0%,,,,
144,2008,2008-09-14,2,31.097,CHI,@,CAR,L 17-20,*,,,,,,0.0%,,,,
145,2008,2008-09-21,3,31.104,CHI,,TAM,L 24-27,*,0,,,,,0.0%,,,,
146,2008,2008-09-28,4,31.111,CHI,,PHI,W 24-20,*,,,,,,0.0%,,,,
147,2008,2008-10-05,5,31.118,CHI,@,DET,W 34-7,*,,,,,,0.0%,,,,
148,2008,2008-10-12,6,31.125,CHI,@,ATL,L 20-22,*,,,,,,0.0%,,,,
149,2008,2008-10-19,7,31.132,CHI,,MIN,W 48-41,*,,,,,,0.0%,,,,
150,2008,2008-11-02,8,31.146,CHI,,DET,W 27-23,*,,,,,,0.0%,,,,
151,2008,2008-11-09,9,31.153,CHI,,TEN,L 14-21,*,,,,,,0.0%,,,,
152,2008,2008-11-16,10,31.160,CHI,@,GNB,L 3-37,*,,,,,,0.0%,,,,
153,2008,2008-11-23,11,31.167,CHI,@,STL,W 27-3,*,,,,,,0.0%,,,,
154,2008,2008-11-30,12,31.174,CHI,@,MIN,L 14-34,*,,,,,,0.0%,,,,
155,2008,2008-12-07,13,31.181,CHI,,JAX,W 23-10,*,,,,,,0.0%,,,,
156,2008,2008-12-11,14,31.185,CHI,,NOR,W 27-24,*,,,,,,0.0%,,,,
157,2008,2008-12-22,15,31.196,CHI,,GNB,W 20-17,*,,,,,,0.0%,,,,
158,2008,2008-12-28,16,31.202,CHI,@,HOU,L 24-31,*,,,,,,0.0%,,,,
159,2009,2009-09-13,1,32.096,CHI,@,GNB,L 15-21,*,,0,0,,0,0.0%,,0.0,1,0
160,2009,2009-09-20,2,32.103,CHI,,PIT,W 17-14,*,,,,,,0.0%,,,,
161,2009,2009-09-27,3,32.110,CHI,@,SEA,W 25-19,*,,,,,,0.0%,,,,
162,2009,2009-10-04,4,32.117,CHI,,DET,W 48-24,*,,,,,,0.0%,,,,
163,2009,2009-10-18,5,32.131,CHI,@,ATL,L 14-21,*,,0,0,,0,0.0%,,0.0,1,0
164,2009,2009-10-25,6,32.138,CHI,@,CIN,L 10-45,*,,0,0,,0,0.0%,,0.0,1,0
165,2009,2009-11-01,7,32.145,CHI,,CLE,W 30-6,*,,,,,,0.0%,,,,
166,2009,2009-11-08,8,32.152,CHI,,ARI,L 21-41,*,0,,,,,0.0%,,,,
167,2009,2009-11-12,9,32.156,CHI,@,SFO,L 6-10,*,,0,0,,0,0.0%,,0.0,1,0
168,2009,2009-11-22,10,32.166,CHI,,PHI,L 20-24,*,0,,,,,0.0%,,,,
169,2009,2009-11-29,11,32.173,CHI,@,MIN,L 10-36,*,,,,,,0.0%,,,,
170,2009,2009-12-06,12,32.180,CHI,,STL,W 17-9,*,,,,,,0.0%,,,,
171,2009,2009-12-13,13,32.187,CHI,,GNB,L 14-21,*,0,,,,,0.0%,,,,
172,2009,2009-12-20,14,32.194,CHI,@,BAL,L 7-31,*,,,,,,0.0%,,,,
173,2009,2009-12-28,15,32.202,CHI,,MIN,W 36-30,*,0,,,,,0.0%,,,,
174,2009,2010-01-03,16,32.208,CHI,@,DET,W 37-23,*,0,,,,,0.0%,,,,
175,2010,2010-09-12,1,33.095,CHI,,DET,W 19-14,*,0,0,0,,0,0.0%,,0.0,1,0
176,2010,2010-09-19,2,33.102,CHI,@,DAL,W 27-20,*,,,,,,0.0%,,,,
177,2010,2010-09-27,3,33.110,CHI,,GNB,W 20-17,*,0,,,,,0.0%,,,,
178,2010,2010-10-03,4,33.116,CHI,@,NYG,L 3-17,*,,0,0,,0,0.0%,,0.0,0,0
179,2010,2010-10-10,5,33.123,CHI,@,CAR,W 23-6,*,,,,,,0.0%,,,,
180,2010,2010-10-17,6,33.130,CHI,,SEA,L 20-23,*,,,,,,0.0%,,,,
181,2010,2010-10-24,7,33.137,CHI,,WAS,L 14-17,*,,,,,,0.0%,,,,
182,2010,2010-11-07,8,33.151,CHI,@,BUF,W 22-19,*,,,,,,0.0%,,,,
183,2010,2010-11-14,9,33.158,CHI,,MIN,W 27-13,*,0,,,,,0.0%,,,,
184,2010,2010-11-18,10,33.162,CHI,@,MIA,W 16-0,*,,,,,,0.0%,,,,
185,2010,2010-11-28,11,33.172,CHI,,PHI,W 31-26,*,,,,,,0.0%,,,,
186,2010,2010-12-05,12,33.179,CHI,@,DET,W 24-20,*,0,,,,,0.0%,,,,
187,2010,2010-12-12,13,33.186,CHI,,NWE,L 7-36,*,,,,,,0.0%,,,,
188,2010,2010-12-20,14,33.194,CHI,@,MIN,W 40-14,*,0,,,,,0.0%,,,,
189,2010,2010-12-26,15,33.200,CHI,,NYJ,W 38-34,*,0,,,,,0.0%,,,,
190,2010,2011-01-02,16,33.207,CHI,@,GNB,L 3-10,*,,,,,,0.0%,,,,
191,2011,2011-09-08,1,34.091,NOR,@,GNB,L 34-42,*,,0,0,,0,0.0%,,0.0,1,0
192,2011,2011-09-18,2,34.101,NOR,,CHI,W 30-13,*,,,,,,0.0%,,,,
193,2011,2011-09-25,3,34.108,NOR,,HOU,W 40-33,*,0,,,,,0.0%,,,,
194,2011,2011-10-16,6,34.129,NOR,@,TAM,L 20-26,*,0,,,,,0.0%,,,,
