ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1984,1984-09-16,3,22.219,NYJ,,CIN,W 43-23,,,,,,,,
2,1984,1984-09-30,5,22.233,NYJ,,NWE,L 21-28,,,,,,,,
3,1984,1984-10-07,6,22.240,NYJ,@,KAN,W 17-16,,,,,,,,
4,1984,1984-10-14,7,22.247,NYJ,@,CLE,W 24-20,,,,,,,,
5,1984,1984-10-21,8,22.254,NYJ,,KAN,W 28-7,0,0,,0,0.0,1,0,0
6,1984,1984-10-28,9,22.261,NYJ,@,NWE,L 20-30,0,0,,0,0.0,1,19,0
7,1984,1984-11-04,10,22.268,NYJ,,MIA,L 17-31,0,0,,0,0.0,1,7,0
8,1984,1984-11-26,13,22.290,NYJ,@,MIA,L 17-28,,,,,,,,
9,1984,1984-12-02,14,22.296,NYJ,,NYG,L 10-20,,,,,,,,
10,1984,1984-12-08,15,22.302,NYJ,,BUF,W 21-17,0,0,,0,2.0,1,0,0
11,1984,1984-12-16,16,22.310,NYJ,@,TAM,L 21-41,0,0,,0,1.0,0,0,0
12,1985,1985-09-08,1,23.210,NYJ,@,RAI,L 0-31,,,,,,,,
13,1985,1985-09-15,2,23.217,NYJ,,BUF,W 42-3,,,,,,,,
14,1985,1985-09-22,3,23.224,NYJ,@,GNB,W 24-3,0,0,,0,1.0,0,0,0
15,1985,1985-09-29,4,23.231,NYJ,,IND,W 25-20,,,,,,,,
16,1985,1985-10-06,5,23.238,NYJ,@,CIN,W 29-20,,,,,,,,
17,1985,1985-10-14,6,23.246,NYJ,,MIA,W 23-7,,,,,,,,
18,1985,1985-10-20,7,23.252,NYJ,@,NWE,L 13-20,,,,,,,,
19,1985,1985-10-27,8,23.259,NYJ,,SEA,W 17-14,,,,,,,,
20,1986,1986-09-07,1,24.209,NYJ,@,BUF,W 28-24,,,,,,,,
21,1986,1986-09-11,2,24.213,NYJ,,NWE,L 6-20,,,,,,,,
22,1986,1986-09-21,3,24.223,NYJ,,MIA,W 51-45,,,,,,,,
23,1986,1986-10-12,6,24.244,NYJ,@,NWE,W 31-24,,,,,,,,
24,1986,1986-10-20,7,24.252,NYJ,,DEN,W 22-10,,,,,,,,
25,1986,1986-10-26,8,24.258,NYJ,,NOR,W 28-23,,,,,,,,
26,1986,1986-11-02,9,24.265,NYJ,@,SEA,W 38-7,,,,,,,,
27,1986,1986-11-09,10,24.272,NYJ,@,ATL,W 28-14,,,,,,,,
28,1986,1986-11-24,12,24.287,NYJ,@,MIA,L 3-45,,,,,,,,
29,1986,1986-11-30,13,24.293,NYJ,,RAM,L 3-17,,,,,,,,
30,1986,1986-12-07,14,24.300,NYJ,@,SFO,L 10-24,,,,,,,,
31,1986,1986-12-13,15,24.306,NYJ,,PIT,L 24-45,,,,,,,,
32,1986,1986-12-21,16,24.314,NYJ,@,CIN,L 21-52,,,,,,,,
33,1987,1987-09-13,1,25.215,NYJ,@,BUF,W 31-28,,,,,,,,
34,1987,1987-09-21,2,25.223,NYJ,,NWE,W 43-24,,,,,,,,
35,1987,1987-10-25,6,25.257,NYJ,@,WAS,L 16-17,,,,,,,,
36,1987,1987-11-01,7,25.264,NYJ,,IND,L 14-19,,,,,,,,
37,1987,1987-11-09,8,25.272,NYJ,,SEA,W 30-14,,,,,,,,
38,1987,1987-11-22,10,25.285,NYJ,,BUF,L 14-17,,,,,,,,
39,1987,1987-11-29,11,25.292,NYJ,,CIN,W 27-20,,,,,,,,
40,1987,1987-12-07,12,25.300,NYJ,@,MIA,L 28-37,,,,,,,,
41,1988,1988-09-11,2,26.214,RAI,@,HOU,L 35-38,,,,,,,,
42,1988,1988-09-18,3,26.221,RAI,,RAM,L 17-22,1,14,14.00,0,0.0,0,0,0
43,1988,1988-09-26,4,26.229,RAI,@,DEN,W 30-27,,,,,,,,
44,1988,1988-10-02,5,26.235,RAI,,CIN,L 21-45,,,,,,,,
45,1988,1988-10-09,6,26.242,RAI,,MIA,L 14-24,,,,,,,,
46,1988,1988-10-16,7,26.249,RAI,@,KAN,W 27-17,0,0,,0,1.0,0,0,0
47,1988,1988-10-23,8,26.256,RAI,@,NOR,L 6-20,,,,,,,,
48,1988,1988-10-30,9,26.263,RAI,,KAN,W 17-10,,,,,,,,
49,1988,1988-11-06,10,26.270,RAI,@,SDG,W 13-3,,,,,,,,
50,1988,1988-11-13,11,26.277,RAI,@,SFO,W 9-3,,,,,,,,
51,1988,1988-11-20,12,26.284,RAI,,ATL,L 6-12,,,,,,,,
