ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,sacks,tackles_solo,tackles_assists,punt,punt_yds,punt_yds_per_punt,punt_blocked
11,2012,2012-11-25,11,24.050,JAX,,TEN,W 24-19,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,235,47.00,0
12,2012,2012-12-02,12,24.057,JAX,@,BUF,L 18-34,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,208,41.60,0
13,2012,2012-12-09,13,24.064,JAX,,NYJ,L 10-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,363,45.38,0
14,2012,2012-12-16,14,24.071,JAX,@,MIA,L 3-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,237,47.40,0
15,2012,2012-12-23,15,24.078,JAX,,NWE,L 16-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,225,56.25,0
16,2012,2012-12-30,16,24.085,JAX,@,TEN,L 20-38,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,232,46.40,0
17,2013,2013-09-08,1,24.337,JAX,,KAN,L 2-28,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,11,556,50.55,0
18,2013,2013-09-15,2,24.344,JAX,@,OAK,L 9-19,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,349,43.63,0
19,2013,2013-09-22,3,24.351,JAX,@,SEA,L 17-45,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,299,42.71,0
20,2013,2013-09-29,4,24.358,JAX,,IND,L 3-37,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,290,48.33,0
21,2013,2013-10-06,5,25.000,JAX,@,STL,L 20-34,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,241,48.20,0
22,2013,2013-10-13,6,25.007,JAX,@,DEN,L 19-35,,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,135,45.00,0
23,2013,2013-10-20,7,25.014,JAX,,SDG,L 6-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,150,50.00,0
24,2013,2013-10-27,8,25.021,JAX,,SFO,L 10-42,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,178,44.50,0
25,2013,2013-11-10,9,25.035,JAX,@,TEN,W 29-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,304,43.43,0
26,2013,2013-11-17,10,25.042,JAX,,ARI,L 14-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,382,47.75,0
27,2013,2013-11-24,11,25.049,JAX,@,HOU,W 13-6,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,6,259,43.17,0
28,2013,2013-12-01,12,25.056,JAX,@,CLE,W 32-28,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,306,43.71,0
29,2013,2013-12-05,13,25.060,JAX,,HOU,W 27-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,341,42.63,0
30,2013,2013-12-15,14,25.070,JAX,,BUF,L 20-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,136,45.33,0
31,2013,2013-12-22,15,25.077,JAX,,TEN,L 16-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,182,45.50,0
32,2013,2013-12-29,16,25.084,JAX,@,IND,L 10-30,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,230,46.00,0
33,2014,2014-09-07,1,25.336,JAX,@,PHI,L 17-34,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,372,46.50,0
34,2014,2014-09-14,2,25.343,JAX,@,WAS,L 10-41,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,383,47.88,0
35,2014,2014-09-21,3,25.350,JAX,,IND,L 17-44,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,232,46.40,0
36,2014,2014-09-28,4,25.357,JAX,@,SDG,L 14-33,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,111,55.50,0
37,2014,2014-10-05,5,25.364,JAX,,PIT,L 9-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,225,45.00,0
38,2014,2014-10-12,6,26.006,JAX,@,TEN,L 14-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,286,47.67,0
39,2014,2014-10-19,7,26.013,JAX,,CLE,W 24-6,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,345,43.13,0
40,2014,2014-10-26,8,26.020,JAX,,MIA,L 13-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,187,46.75,0
41,2014,2014-11-02,9,26.027,JAX,@,CIN,L 23-33,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,250,41.67,1
42,2014,2014-11-09,10,26.034,JAX,,DAL,L 17-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,283,47.17,0
43,2014,2014-11-23,11,26.048,JAX,@,IND,L 3-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,346,49.43,0
44,2014,2014-11-30,12,26.055,JAX,,NYG,W 25-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,367,52.43,0
45,2014,2014-12-07,13,26.062,JAX,,HOU,L 13-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,193,48.25,0
46,2014,2014-12-14,14,26.069,JAX,@,BAL,L 12-20,,0,0,,0,1,1,100.00,19,0,0,118.7,0,0,19.00,19.00,0.0,0,0,5,267,53.40,1
47,2014,2014-12-18,15,26.073,JAX,,TEN,W 21-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,321,45.86,0
48,2014,2014-12-28,16,26.083,JAX,@,HOU,L 17-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,296,49.33,0
49,2015,2015-09-13,1,26.342,JAX,,CAR,L 9-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,231,46.20,0
50,2015,2015-09-20,2,26.349,JAX,,MIA,W 23-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,317,45.29,0
51,2015,2015-09-27,3,26.356,JAX,@,NWE,L 17-51,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,195,48.75,0
52,2015,2015-10-04,4,26.363,JAX,@,IND,L 13-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,307,38.38,0
53,2015,2015-10-11,5,27.005,JAX,@,TAM,L 31-38,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,221,55.25,0
54,2015,2015-10-18,6,27.012,JAX,,HOU,L 20-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,234,46.80,0
55,2015,2015-10-25,7,27.019,JAX,,BUF,W 34-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,269,44.83,0
56,2015,2015-11-08,8,27.033,JAX,@,NYJ,L 23-28,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,203,40.60,0
57,2015,2015-11-15,9,27.040,JAX,@,BAL,W 22-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,364,52.00,0
58,2015,2015-11-19,10,27.044,JAX,,TEN,W 19-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,192,48.00,0
59,2015,2015-11-29,11,27.054,JAX,,SDG,L 25-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,124,41.33,0
60,2015,2015-12-06,12,27.061,JAX,@,TEN,L 39-42,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,160,53.33,0
61,2015,2015-12-13,13,27.068,JAX,,IND,W 51-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,228,45.60,0
62,2015,2015-12-20,14,27.075,JAX,,ATL,L 17-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,254,42.33,0
63,2015,2015-12-27,15,27.082,JAX,@,NOR,L 27-38,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,150,50.00,0
64,2015,2016-01-03,16,27.089,JAX,@,HOU,L 6-30,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,251,50.20,0
65,2016,2016-09-11,1,27.341,TAM,@,ATL,W 31-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,247,49.40,0
66,2016,2016-09-18,2,27.348,TAM,@,ARI,L 7-40,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,282,47.00,0
67,2016,2016-09-25,3,27.355,TAM,,LAR,L 32-37,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,191,47.75,0
68,2016,2016-10-02,4,27.362,TAM,,DEN,L 7-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,326,46.57,0
69,2016,2016-10-10,5,28.004,TAM,@,CAR,W 17-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,225,45.00,0
70,2016,2016-10-23,6,28.017,TAM,@,SFO,W 34-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,117,39.00,0
71,2016,2016-10-30,7,28.024,TAM,,OAK,L 24-30,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,384,48.00,0
72,2016,2016-11-03,8,28.028,TAM,,ATL,L 28-43,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,143,47.67,0
73,2016,2016-11-13,9,28.038,TAM,,CHI,W 36-10,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,214,42.80,0
74,2016,2016-11-20,10,28.045,TAM,@,KAN,W 19-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,80,40.00,0
75,2016,2016-11-27,11,28.052,TAM,,SEA,W 14-5,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,160,40.00,0
76,2016,2016-12-04,12,28.059,TAM,@,SDG,W 28-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,108,54.00,0
77,2016,2016-12-11,13,28.066,TAM,,NOR,W 16-11,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,185,46.25,0
78,2016,2016-12-18,14,28.073,TAM,@,DAL,L 20-26,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,171,42.75,0
79,2016,2016-12-24,15,28.079,TAM,@,NOR,L 24-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,153,51.00,0
80,2016,2017-01-01,16,28.087,TAM,,CAR,W 17-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,229,45.80,0
81,2017,2017-09-17,1,28.346,TAM,,CHI,W 29-7,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,146,48.67,0
82,2017,2017-09-24,2,28.353,TAM,@,MIN,L 17-34,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,163,40.75,0
83,2017,2017-10-01,3,28.360,TAM,,NYG,W 25-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,199,49.75,0
84,2017,2017-10-05,4,28.364,TAM,,NWE,L 14-19,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,271,45.17,0
85,2017,2017-10-15,5,29.009,TAM,@,ARI,L 33-38,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,154,38.50,0
86,2017,2017-10-22,6,29.016,TAM,@,BUF,L 27-30,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,77,38.50,0
87,2017,2017-10-29,7,29.023,TAM,,CAR,L 3-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,274,45.67,0
88,2017,2017-11-05,8,29.030,TAM,@,NOR,L 10-30,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,239,39.83,1
89,2017,2017-11-12,9,29.037,TAM,,NYJ,W 15-10,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,260,43.33,0
90,2017,2017-11-19,10,29.044,TAM,@,MIA,W 30-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,249,41.50,0
91,2017,2017-11-26,11,29.051,TAM,@,ATL,L 20-34,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,160,53.33,0
92,2017,2017-12-03,12,29.058,TAM,@,GNB,L 20-26,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,176,35.20,0
93,2017,2017-12-10,13,29.065,TAM,,DET,L 21-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,148,49.33,0
94,2017,2017-12-18,14,29.073,TAM,,ATL,L 21-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,191,47.75,0
95,2017,2017-12-24,15,29.079,TAM,@,CAR,L 19-22,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,1,50,50.00,0
96,2017,2017-12-31,16,29.086,TAM,,NOR,W 31-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,100,50.00,0
97,2018,2018-09-09,1,29.338,TAM,@,NOR,W 48-40,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,1,42,42.00,0
98,2018,2018-09-16,2,29.345,TAM,,PHI,W 27-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,260,43.33,0
99,2018,2018-09-24,3,29.353,TAM,,PIT,L 27-30,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,126,42.00,0
