ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1976,1976-09-12,1,22.116,TAM,@,HOU,L 0-20
2,1976,1976-10-17,6,22.151,TAM,,SEA,L 10-13
3,1976,1976-10-24,7,22.158,TAM,,MIA,L 20-23
4,1976,1976-10-31,8,22.165,TAM,,KAN,L 19-28
5,1976,1976-11-07,9,22.172,TAM,@,DEN,L 13-48
6,1976,1976-11-14,10,22.179,TAM,@,NYJ,L 0-34
7,1976,1976-11-21,11,22.186,TAM,,CLE,L 7-24
8,1976,1976-11-28,12,22.193,TAM,@,OAK,L 16-49
9,1976,1976-12-05,13,22.200,TAM,@,PIT,L 0-42
10,1976,1976-12-12,14,22.207,TAM,,NWE,L 14-31
11,1977,1977-09-18,1,23.122,TAM,@,PHI,L 3-13
12,1977,1977-09-24,2,23.128,TAM,,MIN,L 3-9
13,1977,1977-10-02,3,23.136,TAM,@,DAL,L 7-23
14,1977,1977-10-09,4,23.143,TAM,,WAS,L 0-10
15,1977,1977-10-16,5,23.150,TAM,@,SEA,L 23-30
16,1977,1977-10-23,6,23.157,TAM,,GNB,L 0-13
17,1977,1977-10-30,7,23.164,TAM,@,SFO,L 10-20
18,1977,1977-11-06,8,23.171,TAM,@,RAM,L 0-31
19,1977,1977-11-13,9,23.178,TAM,,NYG,L 0-10
20,1977,1977-11-20,10,23.185,TAM,@,DET,L 7-16
21,1977,1977-11-27,11,23.192,TAM,,ATL,L 0-17
22,1977,1977-12-04,12,23.199,TAM,,CHI,L 0-10
23,1977,1977-12-11,13,23.206,TAM,@,NOR,W 33-14
24,1977,1977-12-18,14,23.213,TAM,,STL,W 17-7
25,1978,1978-09-02,1,24.106,TAM,,NYG,L 13-19
26,1978,1978-09-09,2,24.113,TAM,,DET,L 7-15
27,1978,1978-09-17,3,24.121,TAM,@,MIN,W 16-10
28,1978,1978-09-24,4,24.128,TAM,,ATL,W 14-9
29,1978,1978-10-01,5,24.135,TAM,,MIN,L 7-24
30,1978,1978-10-08,6,24.142,TAM,@,KAN,W 30-13
31,1978,1978-10-15,7,24.149,TAM,@,NYG,L 14-17
32,1978,1978-10-22,8,24.156,TAM,,CHI,W 33-19
33,1978,1978-10-29,9,24.163,TAM,@,GNB,L 7-9
