ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
1,2008,2008-12-15,14,23.282,PHI,,CLE,W 30-10,,,,,,,0.0%,,,,
2,2008,2008-12-21,15,23.288,PHI,@,WAS,L 3-10,,,,,,,0.0%,,,,
3,2008,2008-12-28,16,23.295,PHI,,DAL,W 44-6,,,,,,,0.0%,,,,
4,2010,2010-09-12,1,25.188,PHI,,GNB,L 20-27,,1,1,1,1.00,0,100.0%,1.00,0.0,1,0
5,2010,2010-09-19,2,25.195,PHI,@,DET,W 35-32,*,,,,,,0.0%,,,,
6,2010,2010-09-26,3,25.202,PHI,@,JAX,W 28-3,*,,,,,,0.0%,,,,
7,2010,2010-10-03,4,25.209,PHI,,WAS,L 12-17,*,,,,,,0.0%,,,,
8,2010,2010-10-10,5,25.216,PHI,@,SFO,W 27-24,*,,,,,,0.0%,,,,
9,2010,2010-10-17,6,25.223,PHI,,ATL,W 31-17,*,0,,,,,0.0%,,,,
10,2010,2010-10-24,7,25.230,PHI,@,TEN,L 19-37,*,,,,,,0.0%,,,,
11,2010,2010-11-07,8,25.244,PHI,,IND,W 26-24,*,,,,,,0.0%,,,,
12,2010,2010-11-15,9,25.252,PHI,@,WAS,W 59-28,*,,,,,,0.0%,,,,
13,2010,2010-11-21,10,25.258,PHI,,NYG,W 27-17,*,0,,,,,0.0%,,,,
14,2010,2010-11-28,11,25.265,PHI,@,CHI,L 26-31,*,,0,0,,0,0.0%,,0.0,0,0
15,2010,2010-12-02,12,25.269,PHI,,HOU,W 34-24,*,,,,,,0.0%,,,,
16,2010,2010-12-12,13,25.279,PHI,@,DAL,W 30-27,*,,,,,,0.0%,,,,
17,2010,2010-12-19,14,25.286,PHI,@,NYG,W 38-31,*,,,,,,0.0%,,,,
18,2010,2010-12-28,15,25.295,PHI,,MIN,L 14-24,*,0,,,,,0.0%,,,,
19,2010,2011-01-02,16,25.300,PHI,,DAL,L 13-14,,,0,0,,0,0.0%,,0.0,0,0
20,2011,2011-09-25,3,26.201,CIN,,SFO,L 8-13,,,,,,,0.0%,,,,
21,2011,2011-10-02,4,26.208,CIN,,BUF,W 23-20,*,,,,,,0.0%,,,,
22,2011,2011-10-30,7,26.236,CIN,@,SEA,W 34-12,,,,,,,0.0%,,,,
23,2011,2011-11-06,8,26.243,CIN,@,TEN,W 24-17,,,,,,,0.0%,,,,
24,2011,2011-12-11,13,26.278,CIN,,HOU,L 19-20,,0,,,,,0.0%,,,,
25,2011,2011-12-18,14,26.285,CIN,@,STL,W 20-13,*,0,,,,,0.0%,,,,
26,2011,2011-12-24,15,26.291,CIN,,ARI,W 23-16,*,0,,,,,0.0%,,,,
27,2011,2012-01-01,16,26.299,CIN,,BAL,L 16-24,*,,,,,,0.0%,,,,
28,2012,2012-09-09,1,27.185,IND,@,CHI,L 21-41,*,,,,,,0.0%,,,,
29,2012,2012-09-16,2,27.192,IND,,MIN,W 23-20,*,,,,,,0.0%,,,,
30,2012,2012-09-23,3,27.199,IND,,JAX,L 17-22,*,0,,,,,0.0%,,,,
31,2012,2012-10-07,4,27.213,IND,,GNB,W 30-27,*,,,,,,0.0%,,,,
