ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1993,1993-09-12,2,25.334,DET,@,NWE,W 19-16,4,18,4.50,0,,0,0,,0,0.0%,,0,0,,0,0,0
2,1993,1993-09-19,3,25.341,DET,@,NOR,L 3-14,1,-1,-1.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
3,1993,1993-09-26,4,25.348,DET,,PHO,W 26-20,2,49,24.50,1,,0,0,,0,0.0%,,0,0,,0,1,6
4,1993,1993-10-03,5,25.355,DET,@,TAM,L 10-27,2,3,1.50,0,,0,0,,0,0.0%,,0,0,,0,0,0
5,1993,1993-10-17,6,26.004,DET,,SEA,W 30-10,4,7,1.75,0,,0,0,,0,0.0%,,0,0,,0,0,0
6,1993,1993-10-24,7,26.011,DET,@,RAM,W 16-13,4,13,3.25,0,,0,0,,0,0.0%,,0,0,,0,0,0
7,1993,1993-10-31,8,26.018,DET,@,MIN,W 30-27,1,1,1.00,1,,0,0,,0,0.0%,,0,0,,0,1,6
8,1993,1993-11-07,9,26.025,DET,,TAM,W 23-0,8,27,3.38,1,,0,0,,0,0.0%,,0,0,,0,1,6
9,1993,1993-11-21,10,26.039,DET,@,GNB,L 17-26,2,23,11.50,0,,0,0,,0,0.0%,,1,68,68.00,0,0,0
10,1993,1993-11-25,11,26.043,DET,,CHI,L 6-10,4,6,1.50,0,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0
11,1993,1993-12-05,12,26.053,DET,,MIN,L 0-13,22,86,3.91,0,6,6,43,7.17,0,100.0%,7.17,0,0,,0,0,0
12,1993,1993-12-12,13,26.060,DET,@,PHO,W 21-14,20,107,5.35,0,8,7,54,7.71,0,87.5%,6.75,0,0,,0,0,0
13,1993,1993-12-19,14,26.067,DET,,SFO,L 17-55,14,66,4.71,0,8,6,67,11.17,1,75.0%,8.38,0,0,,0,1,6
14,1994,1994-09-04,1,26.326,DET,,ATL,W 31-28,2,13,6.50,1,,0,0,,0,0.0%,,2,33,16.50,0,1,6
15,1994,1994-09-11,2,26.333,DET,@,MIN,L 3-10,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
16,1994,1994-09-19,3,26.341,DET,@,DAL,W 20-17,5,9,1.80,0,,0,0,,0,0.0%,,1,11,11.00,0,0,0
17,1994,1994-09-25,4,26.347,DET,,NWE,L 17-23,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
18,1994,1994-10-02,5,26.354,DET,@,TAM,L 14-24,1,5,5.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6
19,1994,1994-10-09,6,26.361,DET,,SFO,L 21-27,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
