ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1978,1978-09-03,1,21.361,NWE,,WAS,L 14-16
2,1978,1978-09-10,2,22.003,NWE,@,STL,W 16-6
3,1978,1978-09-18,3,22.011,NWE,,BAL,L 27-34
4,1978,1978-09-24,4,22.017,NWE,@,OAK,W 21-14
5,1978,1978-10-01,5,22.024,NWE,,SDG,W 28-23
6,1979,1979-09-03,1,22.361,NWE,,PIT,L 13-16
7,1979,1979-09-09,2,23.002,NWE,,NYJ,W 56-3
8,1979,1979-09-16,3,23.009,NWE,@,CIN,W 20-14
9,1979,1979-09-23,4,23.016,NWE,,SDG,W 27-21
10,1979,1979-10-01,5,23.024,NWE,@,GNB,L 14-27
11,1979,1979-10-07,6,23.030,NWE,,DET,W 24-17
12,1979,1979-10-14,7,23.037,NWE,@,CHI,W 27-7
13,1979,1979-10-21,8,23.044,NWE,,MIA,W 28-13
14,1979,1979-10-28,9,23.051,NWE,@,BAL,L 26-31
15,1979,1979-11-04,10,23.058,NWE,@,BUF,W 26-6
16,1979,1979-11-11,11,23.065,NWE,@,DEN,L 10-45
17,1979,1979-11-18,12,23.072,NWE,,BAL,W 50-21
18,1979,1979-11-25,13,23.079,NWE,,BUF,L 13-16
19,1979,1979-11-29,14,23.083,NWE,@,MIA,L 24-39
20,1979,1979-12-09,15,23.093,NWE,@,NYJ,L 26-27
21,1979,1979-12-16,16,23.100,NWE,,MIN,W 27-23
22,1980,1980-09-07,1,24.000,NWE,,CLE,W 34-17
23,1980,1980-09-14,2,24.007,NWE,,ATL,L 21-37
24,1980,1980-09-21,3,24.014,NWE,@,SEA,W 37-31
25,1980,1980-09-29,4,24.022,NWE,,DEN,W 23-14
26,1980,1980-10-05,5,24.028,NWE,@,NYJ,W 21-11
27,1980,1980-10-12,6,24.035,NWE,,MIA,W 34-0
28,1980,1980-10-19,7,24.042,NWE,@,BAL,W 37-21
29,1980,1980-10-26,8,24.049,NWE,@,BUF,L 13-31
30,1980,1980-11-02,9,24.056,NWE,,NYJ,W 34-21
31,1980,1980-11-10,10,24.064,NWE,@,HOU,L 34-38
32,1980,1980-11-16,11,24.070,NWE,,RAM,L 14-17
33,1980,1980-11-23,12,24.077,NWE,,BAL,W 47-21
34,1980,1980-11-30,13,24.084,NWE,@,SFO,L 17-21
35,1980,1980-12-08,14,24.092,NWE,@,MIA,L 13-16
36,1980,1980-12-14,15,24.098,NWE,,BUF,W 24-2
37,1980,1980-12-21,16,24.105,NWE,@,NOR,W 38-27
38,1981,1981-09-06,1,24.364,NWE,,BAL,L 28-29
39,1981,1981-09-13,2,25.006,NWE,@,PHI,L 3-13
40,1981,1981-09-21,3,25.014,NWE,,DAL,L 21-35
41,1981,1981-09-27,4,25.020,NWE,@,PIT,L 21-27
42,1981,1981-10-04,5,25.027,NWE,,KAN,W 33-17
43,1981,1981-10-11,6,25.034,NWE,@,NYJ,L 24-28
44,1981,1981-10-18,7,25.041,NWE,,HOU,W 38-10
45,1981,1981-11-01,9,25.055,NWE,@,OAK,L 17-27
46,1981,1981-11-08,10,25.062,NWE,,MIA,L 27-30
47,1981,1981-11-15,11,25.069,NWE,,NYJ,L 6-17
48,1981,1981-11-22,12,25.076,NWE,@,BUF,L 17-20
49,1981,1981-11-29,13,25.083,NWE,,STL,L 20-27
50,1981,1981-12-06,14,25.090,NWE,@,MIA,L 14-24
51,1981,1981-12-13,15,25.097,NWE,,BUF,L 10-19
52,1981,1981-12-20,16,25.104,NWE,@,BAL,L 21-23
53,1982,1982-09-12,1,26.005,NWE,@,BAL,W 24-13
54,1982,1982-09-19,2,26.012,NWE,,NYJ,L 7-31
55,1982,1982-11-21,3,26.075,NWE,@,CLE,L 7-10
56,1982,1982-11-28,4,26.082,NWE,,HOU,W 29-21
57,1982,1982-12-05,5,26.089,NWE,@,CHI,L 13-26
58,1982,1982-12-12,6,26.096,NWE,,MIA,W 3-0
59,1982,1982-12-19,7,26.103,NWE,@,SEA,W 16-0
60,1982,1982-12-26,8,26.110,NWE,@,PIT,L 14-37
61,1982,1983-01-02,9,26.117,NWE,,BUF,W 30-19
62,1983,1983-09-04,1,26.362,NWE,,BAL,L 23-29
63,1983,1983-09-11,2,27.004,NWE,@,MIA,L 24-34
64,1983,1983-09-18,3,27.011,NWE,,NYJ,W 23-13
65,1983,1983-09-25,4,27.018,NWE,@,PIT,W 28-23
66,1983,1983-10-02,5,27.025,NWE,,SFO,L 13-33
67,1983,1983-10-09,6,27.032,NWE,@,BAL,L 7-12
68,1983,1983-10-16,7,27.039,NWE,,SDG,W 37-21
69,1983,1983-10-23,8,27.046,NWE,@,BUF,W 31-0
70,1983,1983-11-13,11,27.067,NWE,,MIA,W 17-6
71,1983,1983-11-20,12,27.074,NWE,,CLE,L 0-30
72,1983,1983-11-27,13,27.081,NWE,@,NYJ,L 3-26
73,1983,1983-12-04,14,27.088,NWE,,NOR,W 7-0
74,1983,1983-12-11,15,27.095,NWE,@,RAM,W 21-7
