ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,1999,1999-11-21,10,23.349,IND,@,PHI,W 44-17,*,3,1,8,8.00,0,33.3%,2.67
2,2000,2000-12-03,13,24.362,IND,@,NYJ,L 17-27,,1,,,,,0.0%,
