ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1966,1966-09-30,3,24.267,SFO,@,RAM,L 3-34,1,20,20.00,0,0,0,0,0,0
2,1967,1967-12-16,14,25.344,SFO,,DAL,W 24-16,0,0,,0,0,0,1,0,0
3,1970,1970-09-20,1,28.257,SFO,,WAS,W 26-17,,,,,,,,,
4,1970,1970-09-27,2,28.264,SFO,,CLE,W 34-31,0,0,,0,1,6,1,35,1
5,1970,1970-10-04,3,28.271,SFO,@,ATL,L 20-21,,,,,,,,,
6,1970,1970-10-11,4,28.278,SFO,@,RAM,W 20-6,,,,,,,,,
7,1970,1970-10-18,5,28.285,SFO,,NOR,T 20-20,,,,,,,,,
8,1970,1970-10-25,6,28.292,SFO,,DEN,W 19-14,0,0,,0,0,0,1,11,0
9,1970,1970-11-01,7,28.299,SFO,,GNB,W 26-10,,,,,,,,,
10,1970,1970-11-08,8,28.306,SFO,@,CHI,W 37-16,,,,,,,,,
11,1970,1970-11-15,9,28.313,SFO,@,HOU,W 30-20,,,,,,,,,
12,1970,1970-11-22,10,28.320,SFO,@,DET,L 7-28,,,,,,,,,
13,1970,1970-11-29,11,28.327,SFO,,RAM,L 13-30,,,,,,,,,
14,1970,1970-12-06,12,28.334,SFO,,ATL,W 24-20,,,,,,,,,
15,1970,1970-12-13,13,28.341,SFO,@,NOR,W 38-27,,,,,,,,,
16,1970,1970-12-20,14,28.348,SFO,@,OAK,W 38-7,0,0,,0,0,0,1,3,0
17,1971,1971-09-19,1,29.256,SFO,@,ATL,L 17-20,,,,,,,,,
18,1971,1971-09-26,2,29.263,SFO,@,NOR,W 38-20,,,,,,,,,
19,1971,1971-10-03,3,29.270,SFO,@,PHI,W 31-3,,,,,,,,,
20,1971,1971-10-10,4,29.277,SFO,,RAM,L 13-20,,,,,,,,,
21,1971,1971-10-17,5,29.284,SFO,,CHI,W 13-0,,,,,,,,,
22,1971,1971-10-24,6,29.291,SFO,@,STL,W 26-14,,,,,,,,,
23,1971,1971-11-07,8,29.305,SFO,@,MIN,W 13-9,,,,,,,,,
24,1971,1971-11-14,9,29.312,SFO,,NOR,L 20-26,,,,,,,,,
