ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1987,1987-10-04,3,23.280,HOU,@,DEN,W 40-10,1.0
2,1987,1987-10-11,4,23.287,HOU,@,CLE,W 15-10,
