ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2002,2002-11-17,10,22.117,MIN,,GNB,W 31-21,*,4,1,11,11.00,0,25.0%,2.75,1,11,11.00,0,0,0,,0,0,0
2,2002,2002-11-24,11,22.124,MIN,@,NWE,L 17-24,,13,6,63,10.50,1,46.2%,4.85,0,0,,0,0,0,,0,1,6
3,2002,2002-12-01,12,22.131,MIN,,ATL,L 24-30,,4,,,,,0.0%,,,,,,,,,,,
4,2002,2002-12-08,13,22.138,MIN,@,GNB,L 22-26,*,2,,,,,0.0%,,,,,,,,,,,
5,2002,2002-12-15,14,22.145,MIN,@,NOR,W 32-31,,3,2,42,21.00,0,66.7%,14.00,0,0,,0,0,0,,0,0,0
6,2002,2002-12-29,16,22.159,MIN,@,DET,W 38-36,,6,4,60,15.00,2,66.7%,10.00,0,0,,0,0,0,,0,2,12
7,2003,2003-09-07,1,23.046,MIN,@,GNB,W 30-25,,2,1,8,8.00,0,50.0%,4.00,1,15,15.00,0,0,0,,0,0,0
8,2003,2003-09-14,2,23.053,MIN,,CHI,W 24-13,*,2,2,53,26.50,0,100.0%,26.50,1,19,19.00,0,0,0,,0,0,0
9,2003,2003-09-21,3,23.060,MIN,@,DET,W 23-13,*,6,2,85,42.50,1,33.3%,14.17,1,12,12.00,0,0,0,,0,1,6
10,2003,2003-09-28,4,23.067,MIN,,SFO,W 35-7,,1,1,7,7.00,0,100.0%,7.00,1,6,6.00,0,0,0,,0,0,0
11,2003,2003-10-05,5,23.074,MIN,@,ATL,W 39-26,*,2,2,49,24.50,0,100.0%,24.50,1,7,7.00,0,0,0,,0,0,0
12,2003,2003-10-19,6,23.088,MIN,,DEN,W 28-20,*,2,1,47,47.00,1,50.0%,23.50,0,0,,0,0,0,,0,1,6
13,2003,2003-11-02,8,23.102,MIN,,GNB,L 27-30,,,,,,,0.0%,,,,,,,,,,,
14,2003,2003-11-09,9,23.109,MIN,@,SDG,L 28-42,*,4,1,10,10.00,0,25.0%,2.50,0,0,,0,0,0,,0,0,0
15,2003,2003-11-16,10,23.116,MIN,@,OAK,L 18-28,,8,4,115,28.75,1,50.0%,14.38,0,0,,0,0,0,,0,1,6
16,2003,2003-11-23,11,23.123,MIN,,DET,W 24-14,,3,3,29,9.67,0,100.0%,9.67,1,-7,-7.00,0,0,0,,0,0,0
17,2003,2003-11-30,12,23.130,MIN,@,STL,L 17-48,*,1,1,4,4.00,0,100.0%,4.00,1,14,14.00,0,0,0,,0,0,0
18,2003,2003-12-07,13,23.137,MIN,,SEA,W 34-7,,5,3,60,20.00,1,60.0%,12.00,0,0,,0,0,0,,0,1,6
19,2003,2003-12-14,14,23.144,MIN,@,CHI,L 10-13,,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,0
20,2003,2003-12-20,15,23.150,MIN,,KAN,W 45-20,,5,1,7,7.00,0,20.0%,1.40,2,-2,-1.00,0,3,60,20.00,0,0,0
21,2003,2003-12-28,16,23.158,MIN,@,ARI,L 17-18,,2,1,30,30.00,0,50.0%,15.00,1,7,7.00,0,2,41,20.50,0,0,0
22,2004,2004-09-12,1,24.051,MIN,,DAL,W 35-17,,1,1,43,43.00,1,100.0%,43.00,0,0,,0,0,0,,0,1,6
23,2004,2004-09-20,2,24.059,MIN,@,PHI,L 16-27,,3,2,30,15.00,0,66.7%,10.00,0,0,,0,0,0,,0,0,0
24,2004,2004-09-26,3,24.065,MIN,,CHI,W 27-22,,2,2,50,25.00,0,100.0%,25.00,1,-14,-14.00,0,3,66,22.00,0,0,0
25,2004,2004-10-10,4,24.079,MIN,@,HOU,W 34-28,*,3,2,21,10.50,0,66.7%,7.00,0,0,,0,2,41,20.50,0,0,0
26,2004,2004-10-17,5,24.086,MIN,@,NOR,W 38-31,,1,1,23,23.00,0,100.0%,23.00,0,0,,0,2,32,16.00,0,0,0
27,2004,2004-10-24,6,24.093,MIN,,TEN,W 20-3,*,3,2,16,8.00,0,66.7%,5.33,0,0,,0,1,18,18.00,0,0,0
28,2004,2004-10-31,7,24.100,MIN,,NYG,L 13-34,,5,3,18,6.00,0,60.0%,3.60,0,0,,0,5,101,20.20,0,0,0
29,2004,2004-11-08,8,24.108,MIN,@,IND,L 28-31,,2,1,30,30.00,0,50.0%,15.00,0,0,,0,4,115,28.75,0,0,0
30,2004,2004-11-14,9,24.114,MIN,@,GNB,L 31-34,,1,1,10,10.00,0,100.0%,10.00,1,2,2.00,0,5,98,19.60,0,0,0
31,2004,2004-11-21,10,24.121,MIN,,DET,W 22-19,*,5,1,61,61.00,0,20.0%,12.20,0,0,,0,1,17,17.00,0,0,0
32,2004,2004-11-28,11,24.128,MIN,,JAX,W 27-16,,1,1,48,48.00,0,100.0%,48.00,1,16,16.00,0,0,0,,0,0,0
33,2004,2004-12-05,12,24.135,MIN,@,CHI,L 14-24,,0,0,0,,0,0.0%,,0,0,,0,2,24,12.00,0,0,0
34,2004,2004-12-12,13,24.142,MIN,,SEA,L 23-27,,5,2,14,7.00,0,40.0%,2.80,0,0,,0,3,60,20.00,0,0,0
35,2004,2004-12-19,14,24.149,MIN,@,DET,W 28-27,,0,0,0,,0,0.0%,,0,0,,0,2,35,17.50,0,0,0
