ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1977,1977-09-18,1,22.115,NYJ,@,HOU,L 0-20,1,26,26.00,0,0,0,,0,0,0
2,1977,1977-09-25,2,22.122,NYJ,,BAL,L 12-20,3,61,20.33,0,0,0,,0,0,0
3,1977,1977-10-02,3,22.129,NYJ,,NWE,W 30-27,2,63,31.50,1,0,0,,0,1,6
4,1977,1977-10-09,4,22.136,NYJ,@,BUF,W 24-19,4,75,18.75,0,0,0,,0,0,0
5,1977,1977-10-16,5,22.143,NYJ,@,MIA,L 17-21,4,90,22.50,0,1,11,11.00,0,0,0
6,1977,1977-10-23,6,22.150,NYJ,,OAK,L 27-28,4,178,44.50,1,0,0,,0,1,6
7,1977,1977-10-30,7,22.157,NYJ,@,NWE,L 13-24,2,20,10.00,0,0,0,,0,0,0
8,1977,1977-11-06,8,22.164,NYJ,,MIA,L 10-14,3,21,7.00,0,0,0,,0,0,0
9,1977,1977-11-13,9,22.171,NYJ,,SEA,L 0-17,1,13,13.00,0,0,0,,0,0,0
10,1977,1977-11-20,10,22.178,NYJ,@,BAL,L 12-33,6,98,16.33,0,0,0,,0,0,0
11,1977,1977-11-27,11,22.185,NYJ,,PIT,L 20-23,1,19,19.00,0,2,14,7.00,0,0,0
12,1977,1977-12-04,12,22.192,NYJ,@,NOR,W 16-13,1,21,21.00,0,0,0,,0,0,0
13,1977,1977-12-11,13,22.199,NYJ,,BUF,L 10-14,2,52,26.00,1,0,0,,0,1,6
14,1977,1977-12-18,14,22.206,NYJ,@,PHI,L 0-27,1,3,3.00,0,0,0,,0,0,0
15,1978,1978-09-03,1,23.100,NYJ,,MIA,W 33-20,4,108,27.00,2,0,0,,0,2,12
16,1978,1978-09-10,2,23.107,NYJ,@,BUF,W 21-20,2,38,19.00,0,0,0,,0,0,0
17,1978,1978-09-17,3,23.114,NYJ,,SEA,L 17-24,1,49,49.00,0,0,0,,0,0,0
18,1978,1978-09-24,4,23.121,NYJ,@,WAS,L 3-23,4,62,15.50,0,0,0,,0,0,0
19,1978,1978-10-01,5,23.128,NYJ,,PIT,L 17-28,2,93,46.50,0,1,-3,-3.00,0,0,0
