ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1978,1978-12-03,14,25.086,STL,,DET,W 21-14,,,,
2,1978,1978-12-10,15,25.093,STL,@,NYG,L 0-17,1,4,4.00,0
