ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2007,2007-11-18,10,23.312,PHI,,MIA,W 17-7,,,,
2,2007,2007-11-25,11,23.319,PHI,@,NWE,L 28-31,,,,
3,2007,2007-12-02,12,23.326,PHI,,SEA,L 24-28,,,,
4,2007,2007-12-09,13,23.333,PHI,,NYG,L 13-16,,,,
5,2007,2007-12-16,14,23.340,PHI,@,DAL,W 10-6,,,,
6,2007,2007-12-23,15,23.347,PHI,@,NOR,W 38-23,,,,
7,2007,2007-12-30,16,23.354,PHI,,BUF,W 17-9,,,,
8,2008,2008-11-10,9,24.305,ARI,,SFO,W 29-24,,0.0,0,0
9,2008,2008-11-16,10,24.311,ARI,@,SEA,W 26-20,,0.0,0,0
10,2008,2008-11-23,11,24.318,ARI,,NYG,L 29-37,,0.0,0,0
11,2008,2008-11-27,12,24.322,ARI,@,PHI,L 20-48,,,,
12,2008,2008-12-21,15,24.346,ARI,@,NWE,L 7-47,,0.0,0,4
13,2008,2008-12-28,16,24.353,ARI,,SEA,W 34-21,,0.0,1,0
14,2009,2009-12-27,15,25.351,ARI,,STL,W 31-10,,0.0,0,0
15,2009,2010-01-03,16,25.358,ARI,,GNB,L 7-33,,0.0,3,0
