ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2017,2017-09-10,1,23.176,IND,@,LAR,L 9-46,,0,0,,0,0.0,0,0
2,2017,2017-09-17,2,23.183,IND,,ARI,L 13-16,,0,0,,0,0.0,0,0
3,2017,2017-09-24,3,23.190,IND,,CLE,W 31-28,,0,0,,0,0.0,1,0
4,2017,2017-10-01,4,23.197,IND,@,SEA,L 18-46,,0,0,,0,0.0,0,0
5,2017,2017-10-08,5,23.204,IND,,SFO,W 26-23,,0,0,,0,0.0,0,0
6,2017,2017-10-22,7,23.218,IND,,JAX,L 0-27,,0,0,,0,0.0,0,0
7,2017,2017-10-29,8,23.225,IND,@,CIN,L 23-24,,0,0,,0,1.0,1,1
8,2017,2017-11-05,9,23.232,IND,@,HOU,W 20-14,,0,0,,0,0.0,0,0
9,2017,2017-11-12,10,23.239,IND,,PIT,L 17-20,,0,0,,0,0.0,0,0
10,2017,2017-11-26,11,23.253,IND,,TEN,L 16-20,,0,0,,0,0.0,0,0
11,2017,2017-12-03,12,23.260,IND,@,JAX,L 10-30,,0,0,,0,1.0,1,0
12,2017,2017-12-10,13,23.267,IND,@,BUF,L 7-13,,0,0,,0,0.0,1,0
13,2017,2017-12-14,14,23.271,IND,,DEN,L 13-25,,0,0,,0,0.0,0,0
14,2017,2017-12-23,15,23.280,IND,@,BAL,L 16-23,,0,0,,0,0.0,1,1
15,2017,2017-12-31,16,23.288,IND,,HOU,W 22-13,,1,0,0.00,0,0.0,0,0
16,2018,2018-09-09,1,24.175,IND,,CIN,L 23-34,,0,0,,0,0.0,0,0
