ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1988,1988-09-18,3,22.160,DAL,,NYG,L 10-12,,,,,,,,,,,,0,0,,0,,
2,1988,1988-10-16,7,22.188,DAL,@,CHI,L 7-17,0,0,,0,,0,0,,0,,,2,31,15.50,0,0,0
3,1988,1988-10-30,9,22.202,DAL,,PHO,L 10-16,,,,,,,,,,,,0,0,,0,,
4,1988,1988-11-20,12,22.223,DAL,,CIN,L 24-38,,,,,,,,,,,,0,0,,0,,
5,1988,1988-12-11,15,22.244,DAL,@,WAS,W 24-17,,,,,,,,,,,,0,0,,0,,
6,1989,1989-09-10,1,23.152,PHI,,SEA,W 31-7,13,44,3.38,0,,0,0,,0,,,1,30,30.00,0,0,0
7,1989,1989-09-17,2,23.159,PHI,@,WAS,W 42-37,5,16,3.20,0,,1,8,8.00,0,,,1,20,20.00,0,0,0
8,1989,1989-09-24,3,23.166,PHI,,SFO,L 28-38,6,29,4.83,0,,0,0,,0,,,3,58,19.33,0,0,0
9,1989,1989-10-02,4,23.174,PHI,@,CHI,L 13-27,1,5,5.00,0,,0,0,,0,,,1,19,19.00,0,0,0
10,1989,1989-10-08,5,23.180,PHI,,NYG,W 21-19,3,5,1.67,0,,0,0,,0,,,2,30,15.00,0,0,0
11,1989,1989-10-15,6,23.187,PHI,@,PHO,W 17-5,10,34,3.40,0,,1,2,2.00,0,,,0,0,,0,0,0
12,1989,1989-10-22,7,23.194,PHI,,RAI,W 10-7,1,-2,-2.00,0,,0,0,,0,,,0,0,,0,0,0
13,1989,1989-10-29,8,23.201,PHI,@,DEN,W 28-24,4,17,4.25,0,,1,-1,-1.00,0,,,0,0,,0,0,0
14,1989,1989-11-05,9,23.208,PHI,@,SDG,L 17-20,0,0,,0,,0,0,,0,,,0,0,,0,0,
15,1989,1989-11-12,10,23.215,PHI,,WAS,L 3-10,0,0,,0,,0,0,,0,,,0,0,,0,0,
