ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1979,1979-10-21,8,23.139,KAN,,NYG,L 17-21,,,,,,,,,,
2,1979,1979-10-28,9,23.146,KAN,@,DEN,L 3-20,,,,,,,,,,
3,1979,1979-11-04,10,23.153,KAN,,SDG,L 14-20,,,,,,,,,,
4,1979,1979-11-11,11,23.160,KAN,,PIT,L 3-30,,,,,,,,,,
5,1979,1979-11-18,12,23.167,KAN,@,OAK,W 24-21,,,,,,,,,,
6,1979,1979-11-25,13,23.174,KAN,@,SDG,L 7-28,,,,,,,,,,
7,1979,1979-12-02,14,23.181,KAN,,SEA,W 37-21,0,0,,0,1,-5,-5.00,0,0,0
8,1979,1979-12-09,15,23.188,KAN,@,BAL,W 10-7,,,,,,,,,,
9,1979,1979-12-16,16,23.195,KAN,@,TAM,L 0-3,,,,,,,,,,
10,1980,1980-09-07,1,24.095,KAN,,OAK,L 14-27,,,,,,,,,,
11,1980,1980-09-14,2,24.102,KAN,,SEA,L 16-17,,,,,,,,,,
12,1980,1980-09-21,3,24.109,KAN,@,CLE,L 13-20,,,,,,,,,,
13,1980,1980-09-28,4,24.116,KAN,,SDG,L 7-24,1,18,18.00,0,0,0,,0,0,0
14,1980,1980-10-05,5,24.123,KAN,@,OAK,W 31-17,,,,,,,,,,
15,1980,1980-10-12,6,24.130,KAN,,HOU,W 21-20,,,,,,,,,,
16,1980,1980-10-19,7,24.137,KAN,@,DEN,W 23-17,,,,,,,,,,
17,1980,1980-10-26,8,24.144,KAN,,DET,W 20-17,,,,,,,,,,
18,1980,1980-11-02,9,24.151,KAN,,BAL,L 24-31,1,7,7.00,0,0,0,,0,0,0
19,1980,1980-11-09,10,24.158,KAN,@,SEA,W 31-30,1,33,33.00,0,0,0,,0,0,0
20,1981,1981-09-06,1,25.094,KAN,@,PIT,W 37-33,0,0,,0,,,,,,
21,1981,1981-09-13,2,25.101,KAN,,TAM,W 19-10,2,26,13.00,0,0,0,,0,0,0
22,1981,1981-09-20,3,25.108,KAN,,SDG,L 31-42,0,0,,0,,,,,,
23,1981,1981-09-27,4,25.115,KAN,@,SEA,W 20-14,0,0,,0,,,,,,
24,1981,1981-10-04,5,25.122,KAN,@,NWE,L 17-33,0,0,,0,,,,,,
25,1981,1981-10-11,6,25.129,KAN,,OAK,W 27-0,1,12,12.00,0,0,0,,0,0,0
26,1981,1981-10-18,7,25.136,KAN,,DEN,W 28-14,0,0,,0,,,,,,
27,1981,1981-10-25,8,25.143,KAN,@,OAK,W 28-17,2,34,17.00,0,0,0,,0,0,0
28,1981,1981-11-01,9,25.150,KAN,@,SDG,L 20-22,0,0,,0,,,,,,
29,1981,1981-11-08,10,25.157,KAN,,CHI,L 13-16,2,23,11.50,0,0,0,,0,0,0
30,1981,1981-11-15,11,25.164,KAN,,HOU,W 23-10,1,9,9.00,0,0,0,,0,0,0
31,1981,1981-11-22,12,25.171,KAN,,SEA,W 40-13,0,0,,0,,,,,,
32,1981,1981-11-26,13,25.175,KAN,@,DET,L 10-27,3,32,10.67,0,0,0,,0,0,0
33,1981,1981-12-06,14,25.185,KAN,@,DEN,L 13-16,2,40,20.00,0,0,0,,0,0,0
34,1981,1981-12-13,15,25.192,KAN,,MIA,L 7-17,3,12,4.00,0,0,0,,0,0,0
35,1981,1981-12-20,16,25.199,KAN,@,MIN,W 10-6,1,15,15.00,1,0,0,,0,1,6
36,1982,1982-09-12,1,26.100,KAN,@,BUF,L 9-14,1,9,9.00,0,0,0,,0,0,0
37,1982,1982-09-19,2,26.107,KAN,,SDG,W 19-12,0,0,,0,,,,,,
38,1982,1982-11-21,3,26.170,KAN,@,NOR,L 17-27,0,0,,0,,,,,,
39,1982,1982-11-28,4,26.177,KAN,@,RAM,L 14-20,0,0,,0,,,,,,
40,1982,1982-12-05,5,26.184,KAN,@,PIT,L 14-35,0,0,,0,,,,,,
41,1982,1982-12-12,6,26.191,KAN,,RAI,L 16-21,1,16,16.00,0,0,0,,0,0,0
42,1982,1982-12-19,7,26.198,KAN,@,DEN,W 37-16,0,0,,0,,,,,,
