ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,1998,1998-12-27,16,25.337,PHI,,NYG,L 10-20,,1,1,11,11.00,0,100.0%,11.00
2,1999,1999-09-12,1,26.231,PHI,,ARI,L 24-25,,,,,,,0.0%,
3,1999,1999-09-19,2,26.238,PHI,,TAM,L 5-19,,,,,,,0.0%,
4,1999,1999-09-26,3,26.245,PHI,@,BUF,L 0-26,,,,,,,0.0%,
5,1999,1999-10-03,4,26.252,PHI,@,NYG,L 15-16,,,,,,,0.0%,
6,1999,1999-10-10,5,26.259,PHI,,DAL,W 13-10,,,,,,,0.0%,
7,1999,1999-10-17,6,26.266,PHI,@,CHI,W 20-16,,,,,,,0.0%,
8,1999,1999-10-24,7,26.273,PHI,@,MIA,L 13-16,,,,,,,0.0%,
9,1999,1999-10-31,8,26.280,PHI,,NYG,L 17-23,,,,,,,0.0%,
10,1999,1999-11-14,10,26.294,PHI,,WAS,W 35-28,,,,,,,0.0%,
11,1999,1999-11-21,11,26.301,PHI,,IND,L 17-44,,,,,,,0.0%,
12,1999,1999-11-28,12,26.308,PHI,@,WAS,L 17-20,,,,,,,0.0%,
13,1999,1999-12-05,13,26.315,PHI,@,ARI,L 17-21,,,,,,,0.0%,
14,1999,1999-12-12,14,26.322,PHI,@,DAL,L 10-20,,,,,,,0.0%,
15,1999,1999-12-19,15,26.329,PHI,,NWE,W 24-9,,,,,,,0.0%,
16,2000,2000-09-03,1,27.223,PHI,@,DAL,W 41-14,*,,,,,,0.0%,
17,2000,2000-09-10,2,27.230,PHI,,NYG,L 18-33,*,1,1,9,9.00,0,100.0%,9.00
18,2000,2000-09-17,3,27.237,PHI,@,GNB,L 3-6,,,,,,,0.0%,
19,2000,2000-09-24,4,27.244,PHI,@,NOR,W 21-7,*,,,,,,0.0%,
20,2000,2000-10-01,5,27.251,PHI,,ATL,W 38-10,*,0,,,,,0.0%,
21,2000,2000-10-08,6,27.258,PHI,,WAS,L 14-17,*,,,,,,0.0%,
22,2000,2000-10-15,7,27.265,PHI,@,ARI,W 33-14,*,0,,,,,0.0%,
23,2000,2000-10-22,8,27.272,PHI,,CHI,W 13-9,*,,,,,,0.0%,
24,2000,2000-10-29,9,27.279,PHI,@,NYG,L 7-24,*,,,,,,0.0%,
25,2000,2000-11-05,10,27.286,PHI,,DAL,W 16-13,*,0,,,,,0.0%,
26,2000,2000-11-12,11,27.293,PHI,@,PIT,W 26-23,,,,,,,0.0%,
27,2000,2000-11-19,12,27.300,PHI,,ARI,W 34-9,,0,,,,,0.0%,
28,2000,2000-11-26,13,27.307,PHI,@,WAS,W 23-20,,,,,,,0.0%,
29,2000,2000-12-03,14,27.314,PHI,,TEN,L 13-15,,,,,,,0.0%,
30,2000,2000-12-10,15,27.321,PHI,@,CLE,W 35-24,*,0,,,,,0.0%,
31,2000,2000-12-24,16,27.335,PHI,,CIN,W 16-7,,,,,,,0.0%,
