ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
49,1975,1975-11-02,7,25.271,MIA,@,CHI,W 46-13,,,,,,,,,,,
50,1975,1975-11-09,8,25.278,MIA,,NYJ,W 27-7,,,,,,,,,,,
51,1975,1975-11-16,9,25.285,MIA,@,HOU,L 19-20,,,,,,,,,,,
52,1975,1975-11-23,10,25.292,MIA,,BAL,L 17-33,0,0,,0,4,75,18.75,0,0,0,0
53,1975,1975-12-01,11,25.300,MIA,,NWE,W 20-7,,,,,,,,,,,
54,1975,1975-12-07,12,25.306,MIA,,BUF,W 31-21,0,0,,0,2,18,9.00,0,0,0,0
55,1975,1975-12-14,13,25.313,MIA,@,BAL,L 7-10,,,,,,,,,,,
56,1975,1975-12-20,14,25.319,MIA,,DEN,W 14-13,,,,,,,,,,,
57,1976,1976-09-13,1,26.222,MIA,@,BUF,W 30-21,,,,,,,,,,,
58,1976,1976-09-19,2,26.228,MIA,@,NWE,L 14-30,,,,,,,,,,,
59,1976,1976-09-26,3,26.235,MIA,,NYJ,W 16-0,0,0,,0,0,0,,0,1,20,0
60,1976,1976-10-03,4,26.242,MIA,,RAM,L 28-31,,,,,,,,,,,
61,1976,1976-10-10,5,26.249,MIA,@,BAL,L 14-28,,,,,,,,,,,
62,1976,1976-10-17,6,26.256,MIA,,KAN,L 17-20,0,0,,0,2,13,6.50,0,1,0,0
63,1976,1976-10-24,7,26.263,MIA,@,TAM,W 23-20,,,,,,,,,,,
64,1976,1976-10-31,8,26.270,MIA,,NWE,W 10-3,,,,,,,,,,,
65,1976,1976-11-07,9,26.277,MIA,@,NYJ,W 27-7,,,,,,,,,,,
66,1976,1976-11-14,10,26.284,MIA,@,PIT,L 3-14,,,,,,,,,,,
67,1976,1976-11-22,11,26.292,MIA,,BAL,L 16-17,,,,,,,,,,,
68,1976,1976-11-28,12,26.298,MIA,@,CLE,L 13-17,,,,,,,,,,,
69,1976,1976-12-05,13,26.305,MIA,,BUF,W 45-27,0,0,,0,1,25,25.00,0,0,0,0
70,1976,1976-12-11,14,26.311,MIA,,MIN,L 7-29,,,,,,,,,,,
71,1977,1977-10-16,5,27.254,MIA,,NYJ,W 21-17,,,,,,,,,,,
72,1977,1977-10-23,6,27.261,MIA,,SEA,W 31-13,,,,,,,,,,,
73,1977,1977-10-30,7,27.268,MIA,,SDG,L 13-14,0,0,,0,1,7,7.00,0,0,0,0
74,1977,1977-11-06,8,27.275,MIA,@,NYJ,W 14-10,0,0,,0,1,3,3.00,0,0,0,0
75,1977,1977-11-13,9,27.282,MIA,,NWE,W 17-5,0,0,,0,0,0,,0,1,15,0
76,1977,1977-11-24,11,27.293,MIA,@,STL,W 55-14,,,,,,,,,,,
77,1978,1978-09-03,1,28.211,MIA,@,NYJ,L 20-33,,,,,,,,,,,
78,1978,1978-09-10,2,28.218,MIA,@,BAL,W 42-0,0,0,,0,1,5,5.00,0,0,0,0
79,1978,1978-09-17,3,28.225,MIA,,BUF,W 31-24,,,,,,,,,,,
80,1978,1978-09-24,4,28.232,MIA,@,PHI,L 3-17,,,,,,,,,,,
81,1978,1978-10-01,5,28.239,MIA,,STL,W 24-10,0,0,,0,1,14,14.00,0,0,0,0
82,1978,1978-10-09,6,28.247,MIA,,CIN,W 21-0,0,0,,0,4,27,6.75,0,0,0,0
83,1978,1978-10-15,7,28.253,MIA,@,SDG,W 28-21,,,,,,,,,,,
84,1978,1978-10-22,8,28.260,MIA,@,NWE,L 24-33,0,0,,0,1,3,3.00,0,0,0,0
85,1978,1978-10-29,9,28.267,MIA,,BAL,W 26-8,0,0,,0,0,0,,0,1,36,0
86,1978,1978-11-05,10,28.274,MIA,,DAL,W 23-16,0,0,,0,0,0,,0,1,0,0
87,1978,1978-11-12,11,28.281,MIA,@,BUF,W 25-24,,,,,,,,,,,
88,1978,1978-11-20,12,28.289,MIA,@,HOU,L 30-35,0,0,,0,1,2,2.00,0,0,0,0
89,1978,1978-11-26,13,28.295,MIA,,NYJ,L 13-24,0,0,,0,1,6,6.00,0,0,0,0
90,1978,1978-12-03,14,28.302,MIA,@,WAS,W 16-0,0,0,,0,0,0,,0,1,25,0
91,1978,1978-12-10,15,28.309,MIA,,OAK,W 23-6,,,,,,,,,,,
92,1978,1978-12-18,16,28.317,MIA,,NWE,W 23-3,,,,,,,,,,,
93,1979,1979-09-02,1,29.210,MIA,@,BUF,W 9-7,,,,,,,,,,,
94,1979,1979-09-09,2,29.217,MIA,,SEA,W 19-10,,,,,,,,,,,
95,1979,1979-09-16,3,29.224,MIA,@,MIN,W 27-12,,,,,,,,,,,
96,1979,1979-09-23,4,29.231,MIA,,CHI,W 31-16,0,0,,0,1,0,0.00,0,1,3,0
97,1979,1979-09-30,5,29.238,MIA,@,NYJ,L 27-33,,,,,,,,,,,
