ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1973,1973-10-21,6,23.014,MIA,,BUF,W 27-6,,,,,,,,,,,,,,,,,,,,,,,,,
2,1973,1973-10-28,7,23.021,MIA,@,NWE,W 30-14,,,,,,,,,,,,,,,,,,,,,,,,,
3,1973,1973-11-11,9,23.035,MIA,,BAL,W 44-0,,,,,,,,,,,,,,,,,,,,,,,,,
4,1973,1973-12-03,12,23.057,MIA,,PIT,W 30-26,,,,,,,,,,,,,,,,,,,,,,,,,
5,1973,1973-12-09,13,23.063,MIA,@,BAL,L 3-16,,,,,,,,,,,,,,,,,,,,,,,,,
6,1973,1973-12-15,14,23.069,MIA,,DET,W 34-7,,,,,,,,,,,,,,,,,,,,,,,,,
7,1974,1974-09-22,2,23.350,CHI,,NYJ,L 21-23,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
8,1974,1974-09-29,3,23.357,CHI,@,MIN,L 7-11,3,19,6.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
9,1974,1974-10-06,4,23.364,CHI,,NOR,W 24-10,3,50,16.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
10,1974,1974-10-13,5,24.006,CHI,@,ATL,L 10-13,6,114,19.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
11,1974,1974-10-21,6,24.014,CHI,,GNB,W 10-9,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
12,1974,1974-10-27,7,24.020,CHI,@,BUF,L 6-16,3,53,17.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
13,1974,1974-11-03,8,24.027,CHI,,MIN,L 0-17,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
14,1974,1974-11-10,9,24.034,CHI,@,GNB,L 3-20,2,54,27.00,0,1,-4,-4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
15,1974,1974-11-17,10,24.041,CHI,,SFO,L 0-34,,,,,,,,,,,,,,,,,,,,,,,,,
