ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2002,2002-09-08,1,24.336,TAM,,NOR,L 20-26,,,,,,,,
2,2002,2002-11-24,11,25.048,NWE,,MIN,W 24-17,,,,,,,,
3,2003,2003-09-14,2,25.342,NWE,@,PHI,W 31-10,,,,,,,,
4,2003,2003-09-21,3,25.349,NWE,,NYJ,W 23-16,,,,,,,,
5,2003,2003-09-28,4,25.356,NWE,@,WAS,L 17-20,*,,,,,,,
6,2003,2003-10-05,5,25.363,NWE,,TEN,W 38-30,,,,,,,,
7,2003,2003-10-12,6,26.005,NWE,,NYG,W 17-6,,,,,,,,
8,2003,2003-10-19,7,26.012,NWE,@,MIA,W 19-13,,,,,,,,
9,2003,2003-10-26,8,26.019,NWE,,CLE,W 9-3,,,,,,,,
10,2003,2003-11-03,9,26.027,NWE,@,DEN,W 30-26,,,,,,,,
11,2003,2003-11-16,10,26.040,NWE,,DAL,W 12-0,,,,,,,,
12,2003,2003-11-23,11,26.047,NWE,@,HOU,W 23-20,,,,,,,,
13,2003,2003-11-30,12,26.054,NWE,@,IND,W 38-34,,,,,,,,
14,2003,2003-12-07,13,26.061,NWE,,MIA,W 12-0,,,,,,,,
15,2003,2003-12-14,14,26.068,NWE,,JAX,W 27-13,,,,,,,,
16,2003,2003-12-27,16,26.081,NWE,,BUF,W 31-0,,,,,,,,
17,2004,2004-09-09,1,26.338,NWE,,IND,W 27-24,*,,,,,,,
18,2004,2004-09-19,2,26.348,NWE,@,ARI,W 23-12,*,,,,,,,
19,2004,2004-10-03,3,26.362,NWE,@,BUF,W 31-17,,,,,,,,
20,2004,2004-10-10,4,27.003,NWE,,MIA,W 24-10,,,,,,,,
21,2004,2004-10-17,5,27.010,NWE,,SEA,W 30-20,,,,,,,,
22,2004,2004-10-24,6,27.017,NWE,,NYJ,W 13-7,,,,,,,,
23,2004,2004-10-31,7,27.024,NWE,@,PIT,L 20-34,,,,,,,,
24,2004,2004-11-07,8,27.031,NWE,@,STL,W 40-22,,,,,,,,
25,2004,2004-11-14,9,27.038,NWE,,BUF,W 29-6,,,,,,,,
26,2004,2004-11-22,10,27.046,NWE,@,KAN,W 27-19,,,,,,,,
27,2004,2004-11-28,11,27.052,NWE,,BAL,W 24-3,,,,,,,,
28,2004,2004-12-05,12,27.059,NWE,@,CLE,W 42-15,,,,,,,,
29,2004,2004-12-12,13,27.066,NWE,,CIN,W 35-28,,,,,,,,
30,2004,2004-12-20,14,27.074,NWE,@,MIA,L 28-29,,,,,,,,
31,2004,2004-12-26,15,27.080,NWE,@,NYJ,W 23-7,,,,,,,,
32,2004,2005-01-02,16,27.087,NWE,,SFO,W 21-7,,,,,,,,
33,2005,2005-09-08,1,27.336,NWE,,OAK,W 30-20,,,,,,,,
34,2005,2005-09-18,2,27.346,NWE,@,CAR,L 17-27,,,,,,,,
35,2005,2005-09-25,3,27.353,NWE,@,PIT,W 23-20,,,,,,,,
36,2005,2005-10-02,4,27.360,NWE,,SDG,L 17-41,,,,,,,,
37,2005,2005-10-09,5,28.002,NWE,@,ATL,W 31-28,,,,,,,,
38,2005,2005-10-16,6,28.009,NWE,@,DEN,L 20-28,,,,,,,,
39,2005,2005-10-30,7,28.023,NWE,,BUF,W 21-16,,,,,,,,
40,2005,2005-11-07,8,28.031,NWE,,IND,L 21-40,,,,,,,,
41,2005,2005-11-13,9,28.037,NWE,@,MIA,W 23-16,,,,,,,,
42,2005,2005-11-20,10,28.044,NWE,,NOR,W 24-17,*,,,,,,,
43,2005,2005-11-27,11,28.051,NWE,@,KAN,L 16-26,*,,,,,,,
44,2005,2005-12-04,12,28.058,NWE,,NYJ,W 16-3,*,,,,,,,
45,2005,2005-12-11,13,28.065,NWE,@,BUF,W 35-7,*,,,,,,,
46,2005,2005-12-17,14,28.071,NWE,,TAM,W 28-0,*,,,,,,,
47,2005,2005-12-26,15,28.080,NWE,@,NYJ,W 31-21,*,,,,,,,
48,2005,2006-01-01,16,28.086,NWE,,MIA,L 26-28,*,,,,,,,
49,2006,2006-09-10,1,28.338,NWE,,BUF,W 19-17,,,,,,,,
50,2006,2006-09-17,2,28.345,NWE,@,NYJ,W 24-17,,,,,,,,
51,2006,2006-09-24,3,28.352,NWE,,DEN,L 7-17,,,,,,,,
52,2006,2006-10-01,4,28.359,NWE,@,CIN,W 38-13,,,,,,,,
53,2006,2006-10-08,5,29.001,NWE,,MIA,W 20-10,,,,,,,,
54,2006,2006-11-12,9,29.036,NWE,,NYJ,L 14-17,,,,,,,,
55,2006,2006-11-19,10,29.043,NWE,@,GNB,W 35-0,,,,,,,,
56,2006,2006-11-26,11,29.050,NWE,,CHI,W 17-13,,,,,,,,
57,2006,2006-12-03,12,29.057,NWE,,DET,W 28-21,,,,,,,,
58,2006,2006-12-10,13,29.064,NWE,@,MIA,L 0-21,,,,,,,,
59,2006,2006-12-17,14,29.071,NWE,,HOU,W 40-7,,,,,,,,
60,2006,2006-12-24,15,29.078,NWE,@,JAX,W 24-21,,,,,,,,
61,2006,2006-12-31,16,29.085,NWE,@,TEN,W 40-23,,,,,,,,
62,2007,2007-09-09,1,29.337,NWE,@,NYJ,W 38-14,,,,,,,,
63,2007,2007-09-16,2,29.344,NWE,,SDG,W 38-14,,,,,,,,
64,2007,2007-09-23,3,29.351,NWE,,BUF,W 38-7,*,,,,,,,
65,2007,2007-10-01,4,29.359,NWE,@,CIN,W 34-13,*,,,,,,,
66,2007,2007-10-07,5,30.000,NWE,,CLE,W 34-17,*,,,,,,,
67,2007,2007-10-14,6,30.007,NWE,@,DAL,W 48-27,,,,,,,,
68,2007,2007-10-21,7,30.014,NWE,@,MIA,W 49-28,,,,,,,,
69,2007,2007-10-28,8,30.021,NWE,,WAS,W 52-7,,,,,,,,
70,2007,2007-11-04,9,30.028,NWE,@,IND,W 24-20,,,,,,,,
71,2007,2007-11-18,10,30.042,NWE,@,BUF,W 56-10,*,,,,,,,
72,2007,2007-11-25,11,30.049,NWE,,PHI,W 31-28,,,,,,,,
73,2007,2007-12-03,12,30.057,NWE,@,BAL,W 27-24,,,,,,,,
74,2007,2007-12-09,13,30.063,NWE,,PIT,W 34-13,*,,,,,,,
75,2007,2007-12-16,14,30.070,NWE,,NYJ,W 20-10,*,,,,,,,
76,2007,2007-12-23,15,30.077,NWE,,MIA,W 28-7,*,,,,,,,
77,2007,2007-12-29,16,30.083,NWE,@,NYG,W 38-35,*,,,,,,,
78,2008,2008-09-14,2,30.343,NWE,@,NYJ,W 19-10,,,,,,,,
79,2008,2008-09-21,3,30.350,NWE,,MIA,L 13-38,,,,,,,,
80,2008,2008-10-05,4,30.364,NWE,@,SFO,W 30-21,,,,,,,,
81,2008,2008-10-12,5,31.005,NWE,@,SDG,L 10-30,,,,,,,,
82,2008,2008-10-20,6,31.013,NWE,,DEN,W 41-7,,,,,,,,
83,2008,2008-10-26,7,31.019,NWE,,STL,W 23-16,,,,,,,,
84,2008,2008-11-02,8,31.026,NWE,@,IND,L 15-18,,,,,,,,
85,2008,2008-11-09,9,31.033,NWE,,BUF,W 20-10,,,,,,,,
86,2008,2008-11-13,10,31.037,NWE,,NYJ,L 31-34,,,,,,,,
87,2008,2008-11-23,11,31.047,NWE,@,MIA,W 48-28,,,,,,,,
88,2008,2008-11-30,12,31.054,NWE,,PIT,L 10-33,,,,,,,,
89,2008,2008-12-07,13,31.061,NWE,@,SEA,W 24-21,,,,,,,,
90,2008,2008-12-14,14,31.068,NWE,@,OAK,W 49-26,,,,,,,,
91,2008,2008-12-21,15,31.075,NWE,,ARI,W 47-7,*,,,,,,,
92,2008,2008-12-28,16,31.082,NWE,@,BUF,W 13-0,*,,,,,,,
93,2009,2009-09-13,1,31.341,DEN,@,CIN,W 12-7,*,,,,,,,
94,2009,2009-09-20,2,31.348,DEN,,CLE,W 27-6,,,,,,,,
95,2009,2009-09-27,3,31.355,DEN,@,OAK,W 23-3,,,,,,,,
96,2009,2009-10-04,4,31.362,DEN,,DAL,W 17-10,*,0,0,,0,0.0,1,0
97,2009,2009-10-11,5,32.004,DEN,,NWE,W 20-17,,1,6,6.00,0,0.0,0,0
98,2009,2009-10-19,6,32.012,DEN,@,SDG,W 34-23,,,,,,,,
99,2009,2009-11-01,7,32.025,DEN,@,BAL,L 7-30,,,,,,,,
100,2009,2009-11-09,8,32.033,DEN,,PIT,L 10-28,*,,,,,,,
101,2009,2009-11-15,9,32.039,DEN,@,WAS,L 17-27,*,,,,,,,
102,2009,2009-11-22,10,32.046,DEN,,SDG,L 3-32,*,,,,,,,
103,2009,2009-11-26,11,32.050,DEN,,NYG,W 26-6,*,,,,,,,
104,2009,2009-12-06,12,32.060,DEN,@,KAN,W 44-13,*,0,0,,0,0.0,1,0
105,2009,2009-12-13,13,32.067,DEN,@,IND,L 16-28,*,,,,,,,
106,2009,2009-12-20,14,32.074,DEN,,OAK,L 19-20,*,,,,,,,
107,2009,2009-12-27,15,32.081,DEN,@,PHI,L 27-30,*,,,,,,,
108,2010,2010-09-12,1,32.340,DEN,@,JAX,L 17-24,,,,,,,,
109,2010,2010-09-19,2,32.347,DEN,,SEA,W 31-14,*,,,,,,,
110,2010,2010-09-26,3,32.354,DEN,,IND,L 13-27,,,,,,,,
111,2010,2010-10-03,4,32.361,DEN,@,TEN,W 26-20,,,,,,,,
112,2010,2010-10-10,5,33.003,DEN,@,BAL,L 17-31,*,,,,,,,
113,2010,2010-10-17,6,33.010,DEN,,NYJ,L 20-24,*,,,,,,,
114,2010,2010-10-24,7,33.017,DEN,,OAK,L 14-59,*,,,,,,,
115,2010,2010-10-31,8,33.024,DEN,@,SFO,L 16-24,*,,,,,,,
116,2010,2010-11-14,9,33.038,DEN,,KAN,W 49-29,,,,,,,,
117,2010,2010-11-22,10,33.046,DEN,@,SDG,L 14-35,,,,,,,,
118,2010,2010-11-28,11,33.052,DEN,,STL,L 33-36,,,,,,,,
119,2010,2010-12-05,12,33.059,DEN,@,KAN,L 6-10,,,,,,,,
120,2010,2010-12-12,13,33.066,DEN,@,ARI,L 13-43,,0,0,,0,0.0,1,0
121,2010,2010-12-19,14,33.073,DEN,@,OAK,L 23-39,,,,,,,,
122,2010,2010-12-26,15,33.080,DEN,,HOU,W 24-23,,,,,,,,
123,2010,2011-01-02,16,33.087,DEN,,SDG,L 28-33,*,,,,,,,
124,2011,2011-09-12,1,33.340,DEN,,OAK,L 20-23,,,,,,,,
125,2011,2011-09-18,2,33.346,DEN,,CIN,W 24-22,,,,,,,,
126,2011,2011-09-25,3,33.353,DEN,@,TEN,L 14-17,,,,,,,,
127,2011,2011-10-02,4,33.360,DEN,@,GNB,L 23-49,,,,,,,,
128,2011,2011-10-09,5,34.002,DEN,,SDG,L 24-29,,,,,,,,
129,2011,2011-10-23,6,34.016,DEN,@,MIA,W 18-15,,,,,,,,
130,2011,2011-10-30,7,34.023,DEN,,DET,L 10-45,,,,,,,,
131,2011,2011-11-06,8,34.030,DEN,@,OAK,W 38-24,,,,,,,,
132,2011,2011-11-13,9,34.037,DEN,@,KAN,W 17-10,,,,,,,,
133,2011,2011-11-17,10,34.041,DEN,,NYJ,W 17-13,,,,,,,,
134,2011,2011-11-27,11,34.051,DEN,@,SDG,W 16-13,,,,,,,,
135,2011,2011-12-04,12,34.058,DEN,@,MIN,W 35-32,,,,,,,,
136,2011,2011-12-11,13,34.065,DEN,,CHI,W 13-10,,,,,,,,
137,2011,2011-12-18,14,34.072,DEN,,NWE,L 23-41,,,,,,,,
138,2011,2011-12-24,15,34.078,DEN,@,BUF,L 14-40,,0,0,,0,0.0,0,0
139,2011,2012-01-01,16,34.086,DEN,,KAN,L 3-7,,,,,,,,
140,2012,2012-09-30,4,34.359,KAN,,SDG,L 20-37,,,,,,,,
141,2012,2012-10-07,5,35.000,KAN,,BAL,L 6-9,,,,,,,,
142,2012,2012-10-14,6,35.007,KAN,@,TAM,L 10-38,,,,,,,,
143,2012,2012-10-28,7,35.021,KAN,,OAK,L 16-26,,,,,,,,
144,2012,2012-11-01,8,35.025,KAN,@,SDG,L 13-31,,,,,,,,
145,2012,2012-11-12,9,35.036,KAN,@,PIT,L 13-16,,,,,,,,
146,2012,2012-11-18,10,35.042,KAN,,CIN,L 6-28,*,0,0,,0,0.0,0,0
147,2012,2012-11-25,11,35.049,KAN,,DEN,L 9-17,,,,,,,,
148,2012,2012-12-02,12,35.056,KAN,,CAR,W 27-21,,,,,,,,
149,2012,2012-12-09,13,35.063,KAN,@,CLE,L 7-30,,,,,,,,
150,2012,2012-12-30,16,35.084,KAN,@,DEN,L 3-38,,,,,,,,
