ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2013,2013-10-20,7,24.192,SDG,@,JAX,W 24-6,
2,2014,2014-11-30,12,25.233,CAR,@,MIN,L 13-31,*
3,2014,2014-12-07,13,25.240,CAR,@,NOR,W 41-10,*
4,2014,2014-12-14,14,25.247,CAR,,TAM,W 19-17,*
5,2014,2014-12-21,15,25.254,CAR,,CLE,W 17-13,*
6,2014,2014-12-28,16,25.261,CAR,@,ATL,W 34-3,*
7,2015,2015-09-13,1,26.155,CAR,@,JAX,W 20-9,*
8,2015,2015-09-20,2,26.162,CAR,,HOU,W 24-17,*
9,2015,2015-09-27,3,26.169,CAR,,NOR,W 27-22,*
10,2015,2015-10-04,4,26.176,CAR,@,TAM,W 37-23,*
11,2015,2015-10-18,5,26.190,CAR,@,SEA,W 27-23,*
12,2015,2015-10-25,6,26.197,CAR,,PHI,W 27-16,*
13,2015,2015-11-02,7,26.205,CAR,,IND,W 29-26,*
14,2015,2015-11-08,8,26.211,CAR,,GNB,W 37-29,*
15,2015,2015-11-15,9,26.218,CAR,@,TEN,W 27-10,*
16,2015,2015-11-22,10,26.225,CAR,,WAS,W 44-16,*
17,2015,2015-11-26,11,26.229,CAR,@,DAL,W 33-14,*
18,2015,2015-12-06,12,26.239,CAR,@,NOR,W 41-38,*
19,2015,2015-12-13,13,26.246,CAR,,ATL,W 38-0,*
20,2015,2015-12-20,14,26.253,CAR,@,NYG,W 38-35,*
21,2015,2015-12-27,15,26.260,CAR,@,ATL,L 13-20,*
22,2015,2016-01-03,16,26.267,CAR,,TAM,W 38-10,*
23,2016,2016-09-08,1,27.150,CAR,@,DEN,L 20-21,*
24,2016,2016-09-18,2,27.160,CAR,,SFO,W 46-27,*
25,2016,2016-09-25,3,27.167,CAR,,MIN,L 10-22,*
26,2016,2016-10-02,4,27.174,CAR,@,ATL,L 33-48,*
27,2016,2016-10-10,5,27.182,CAR,,TAM,L 14-17,*
28,2016,2016-10-16,6,27.188,CAR,@,NOR,L 38-41,*
29,2016,2016-10-30,7,27.202,CAR,,ARI,W 30-20,*
30,2016,2016-11-06,8,27.209,CAR,@,LAR,W 13-10,*
31,2016,2016-11-13,9,27.216,CAR,,KAN,L 17-20,*
32,2016,2016-11-17,10,27.220,CAR,,NOR,W 23-20,*
33,2016,2016-11-27,11,27.230,CAR,@,OAK,L 32-35,*
34,2016,2016-12-04,12,27.237,CAR,@,SEA,L 7-40,*
35,2016,2016-12-11,13,27.244,CAR,,SDG,W 28-16,*
36,2016,2016-12-19,14,27.252,CAR,@,WAS,W 26-15,*
37,2016,2016-12-24,15,27.257,CAR,,ATL,L 16-33,*
38,2016,2017-01-01,16,27.265,CAR,@,TAM,L 16-17,*
39,2017,2017-09-11,1,28.153,MIN,,NOR,W 29-19,*
40,2017,2017-09-17,2,28.159,MIN,@,PIT,L 9-26,*
41,2017,2017-09-24,3,28.166,MIN,,TAM,W 34-17,*
42,2017,2017-10-01,4,28.173,MIN,,DET,L 7-14,*
43,2017,2017-10-09,5,28.181,MIN,@,CHI,W 20-17,*
44,2017,2017-10-15,6,28.187,MIN,,GNB,W 23-10,*
45,2017,2017-10-22,7,28.194,MIN,,BAL,W 24-16,*
46,2017,2017-10-29,8,28.201,MIN,@,CLE,W 33-16,*
47,2017,2017-12-17,14,28.250,MIN,,CIN,W 34-7,*
48,2017,2017-12-23,15,28.256,MIN,@,GNB,W 16-0,*
49,2017,2017-12-31,16,28.264,MIN,,CHI,W 23-10,*
50,2018,2018-09-09,1,29.151,MIN,,SFO,W 24-16,*
51,2018,2018-09-16,2,29.158,MIN,@,GNB,T 29-29,*
52,2018,2018-09-23,3,29.165,MIN,,BUF,L 6-27,*
53,2018,2018-09-27,4,29.169,MIN,@,LAR,L 31-38,*
